sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
BRDN0007696560	BRDN0007696560_NegCtrl	1288.8/1197.5/1273.8	2103/2282.8/2205.6	1273.8	2205.6	0.79153	3022.5	9916.6	9.3569	1	4.1067e-21	8.2134e-21	5.4782e-19	True
BRDN0007693149	Socs1	710.13/659.25/608.58	38.659/29.767/62.422	659.25	38.659	-4.0573	2578.1	4408.9	9.3463	4.5231e-21	1	9.0461e-21	5.9695e-19	False
BRDN0007696127	Tmx2	884.36/873.09/842.97	137.63/130.23/150.85	873.09	137.63	-2.6566	517.09	6227	9.3201	5.8112e-21	1	1.1622e-20	7.5888e-19	False
BRDN0007692488	Pcyt2	1268.7/1200.6/1206.3	306.18/320/313.85	1206.3	313.85	-1.939	1964.6	9272	9.2678	9.5054e-21	1	1.9011e-20	1.2284e-18	False
BRDN0007692522	Phax	927.76/906.08/919.89	1597.4/1674.4/1695.8	919.89	1674.4	0.8634	126.29	6640.3	9.2592	1	1.0302e-20	2.0604e-20	1.3176e-18	True
BRDN0007693740	Arl15	1349.2/1228.1/1265	2220.6/2176.7/1985.4	1265	2176.7	0.78256	4226.6	9831.8	9.195	1	1.8742e-20	3.7484e-20	2.3726e-18	True
BRDN0007693447	Ube2g2	619.56/597.54/631.45	34.02/39.069/24.275	619.56	34.02	-4.1473	313.11	4085.3	9.161	2.556e-20	1	5.112e-20	3.203e-18	False
BRDN0007695711	Noc2l	922.1/864.54/887.67	1489.1/1618.6/1610.8	887.67	1610.8	0.859	860.35	6355.2	9.0715	1	5.8694e-20	1.1739e-19	7.2816e-18	True
BRDN0007695227	Birc6	929.02/871.26/964.06	1795.3/1670.7/1581.4	929.02	1670.7	0.84596	2282.3	6721.5	9.0463	1	7.395e-20	1.479e-19	9.0834e-18	True
BRDN0007693121	Smg9	786.24/785.72/841.93	122.16/122.79/83.23	786.24	122.16	-2.6762	1551	5474.2	8.9755	1.4105e-19	1	2.821e-19	1.7156e-17	False
BRDN0007695373	Eed	780.58/844.37/750.98	129.89/113.49/119.64	780.58	119.64	-2.6956	2472.9	5425.8	8.9728	1.4455e-19	1	2.8909e-19	1.741e-17	False
BRDN0007691410	Ddx3x	761.08/758.84/702.65	103.61/109.77/147.39	758.84	109.77	-2.7782	1581	5240.6	8.966	1.5369e-19	1	3.0738e-19	1.8333e-17	False
BRDN0007696658	BRDN0007696658_NegCtrl	810.14/894.48/906.9	1701/1609.3/1567.5	894.48	1609.3	0.84659	3633.3	6415.2	8.9245	1	2.239e-19	4.4781e-19	2.6455e-17	True
BRDN0007691937	Klra10	1170.6/1165.1/1235.9	2013.4/1916.3/2023.5	1170.6	2013.4	0.7819	2148.1	8934.9	8.9162	1	2.412e-19	4.824e-19	2.8229e-17	True
BRDN0007695608	Lmnb2	1027.1/1043.6/1060.2	1874.2/1827/1723.5	1043.6	1827	0.80734	273.4	7755.9	8.8954	1	2.9093e-19	5.8186e-19	3.3732e-17	True
BRDN0007693593	Zc3hc1	907.01/943.35/919.89	1639.1/1648.4/1612.6	919.89	1639.1	0.83272	358.29	6640.3	8.8265	1	5.4013e-19	1.0803e-18	6.2044e-17	True
BRDN0007696494	BRDN0007696494_NegCtrl	1066.8/914.64/961.99	1704.1/1700.4/1659.4	961.99	1700.4	0.82117	6610.7	7016.2	8.816	1	5.9291e-19	1.1858e-18	6.7483e-17	True
BRDN0007691395	Cytip	1087.5/1044.8/1077.4	1868/1977.6/1798.1	1077.4	1868	0.79343	582.56	8066.6	8.8031	1	6.6571e-19	1.3314e-18	7.508e-17	True
BRDN0007693961	G3bp1	1073.1/1173.1/1088.3	1883.5/1849.3/1973.2	1088.3	1883.5	0.79078	3711.8	8167.4	8.7989	1	6.9078e-19	1.3816e-18	7.7206e-17	True
BRDN0007693073	Slc39a6	867.38/821.77/903.26	1558.7/1594.4/1447.9	867.38	1558.7	0.8449	1683.8	6177	8.7965	1	7.0576e-19	1.4115e-18	7.8176e-17	True
BRDN0007692001	Lgals1	1260.5/1309.3/1197.9	2152.5/1983.2/2129.3	1260.5	2129.3	0.75591	3149.4	9788.9	8.7811	1	8.0912e-19	1.6182e-18	8.8831e-17	True
BRDN0007693752	Baz1b	751.64/733.79/752.54	122.16/126.51/161.26	751.64	126.51	-2.5614	159.84	5179.7	8.6861	1.876e-18	1	3.7521e-18	2.0416e-16	False
BRDN0007692689	Prr23a3	868.01/867.59/828.42	1538.6/1689.3/1546.7	867.59	1546.7	0.83336	767.31	6178.8	8.6393	1	2.8288e-18	5.6577e-18	3.0517e-16	True
BRDN0007695220	Bcl11a	1027.8/907.92/942.76	213.4/277.21/230.62	942.76	230.62	-2.0267	4220.7	6844	8.6082	3.7118e-18	1	7.4237e-18	3.9697e-16	False
BRDN0007696610	BRDN0007696610_NegCtrl	813.91/915.86/970.3	1645.3/1560.9/1614.3	915.86	1614.3	0.81704	6678.3	6604.5	8.5944	1	4.1841e-18	8.3683e-18	4.4366e-16	True
BRDN0007690816	Casp8	842.22/876.76/755.14	1555.6/1505.1/1435.7	842.22	1505.1	0.83684	4387.8	5957.3	8.5883	1	4.4125e-18	8.8249e-18	4.6391e-16	True
BRDN0007692233	Ndufaf8	821.46/761.28/778.53	153.09/126.51/147.39	778.53	147.39	-2.3932	1070.4	5408.3	8.5822	4.6547e-18	1	9.3093e-18	4.8526e-16	False
BRDN0007694679	Vmn1r119	1181.9/1139.5/1149.1	1779.9/1966.5/1949	1149.1	1949	0.76171	583.8	8733.3	8.5592	1	5.6803e-18	1.1361e-17	5.8725e-16	True
BRDN0007691386	Cyp4a14	1374.3/1404/1427.1	2141.7/2308.8/2363.4	1404	2308.8	0.71717	707.34	11182	8.5562	1	5.8306e-18	1.1661e-17	5.9781e-16	True
BRDN0007695306	Dcp2	751.02/777.78/803.47	1459.8/1330.2/1404.5	777.78	1404.5	0.8518	688.25	5401.9	8.5272	1	7.4993e-18	1.4999e-17	7.6259e-16	True
BRDN0007691251	Cnot8	1051.7/1165.8/1134	1928.3/1869.7/1923	1134	1923	0.76137	3893.4	8592.4	8.5112	1	8.6088e-18	1.7218e-17	8.6829e-16	True
BRDN0007693223	Stat1	764.22/848.65/813.87	1464.4/1454.9/1425.3	813.87	1454.9	0.83724	1837.2	5711.7	8.4815	1	1.1111e-17	2.2222e-17	1.1116e-15	True
BRDN0007694088	Krtap1-4	1083.1/1110.2/1061.8	1959.2/1845.6/1591.8	1083.1	1845.6	0.76831	593.23	8119.7	8.4612	1	1.3233e-17	2.6465e-17	1.3133e-15	True
BRDN0007694779	Zbtb8os	849.77/685.52/756.18	145.36/154.42/145.65	756.18	145.65	-2.3682	6875.7	5218.1	8.4518	1.4341e-17	1	2.8682e-17	1.412e-15	False
BRDN0007692041	Lrrd1	1009.5/998.95/1046.7	1738.1/1724.6/1763.4	1009.5	1738.1	0.78323	746.67	7445.6	8.4435	1	1.5397e-17	3.0793e-17	1.504e-15	True
BRDN0007692147	Mgat2	801.33/737.45/813.35	1431.9/1466/1359.4	801.33	1431.9	0.83669	2112.6	5603.7	8.4239	1	1.8214e-17	3.6429e-17	1.7654e-15	True
BRDN0007696202	Ube2h	690/628.09/714.6	1264.9/1183.2/1298.7	690	1264.9	0.87342	2219.3	4662.8	8.4194	1	1.8918e-17	3.7836e-17	1.8193e-15	True
BRDN0007694443	Selenom	866.75/826.66/817.51	1455.1/1467.9/1534.5	826.66	1467.9	0.82762	845.61	5822.2	8.4037	1	2.163e-17	4.3259e-17	2.0641e-15	True
BRDN0007691138	Ccdc34	784.35/769.84/819.07	1428.8/1352.5/1401	784.35	1401	0.83611	707.87	5458.1	8.3472	1	3.4941e-17	6.9882e-17	3.309e-15	True
BRDN0007696160	Tsc1	682.46/673.3/691.74	1329.9/1248.4/1146.1	682.46	1248.4	0.87027	84.971	4600.2	8.3435	1	3.6048e-17	7.2096e-17	3.388e-15	True
BRDN0007692516	Pgls	879.96/935.41/886.63	222.68/238.14/178.6	886.63	222.68	-1.9885	1212.1	6346	8.3346	3.8877e-17	1	7.7755e-17	3.6264e-15	False
BRDN0007692489	Pcyt2	850.4/786.94/839.85	199.48/208.37/156.06	839.85	199.48	-2.0684	1455.4	5936.7	8.3111	4.7404e-17	1	9.4808e-17	4.3887e-15	False
BRDN0007691359	Cxcr4	1074.9/1176.1/1062.8	1770.6/1905.1/1818.9	1074.9	1818.9	0.75827	5193.5	8044.3	8.2949	1	5.433e-17	1.0866e-16	4.9928e-15	True
BRDN0007695348	Dolk	454.76/490.62/478.13	26.288/29.767/5.2019	478.13	26.288	-4.1341	351.08	2973.5	8.2862	5.7539e-17	1	1.1508e-16	5.2487e-15	False
BRDN0007694083	Klf15	1259.9/1376.5/1339.3	2259.2/2189.7/2157	1339.3	2189.7	0.70887	3847.8	10549	8.2801	1	6.1529e-17	1.2306e-16	5.5541e-15	True
BRDN0007695174	Akap13	1147.3/1171.2/1190.7	1809.2/2005.6/1954.2	1171.2	1954.2	0.73801	475.63	8941.5	8.2796	1	6.1782e-17	1.2356e-16	5.5541e-15	True
BRDN0007693708	Adgrg2	1050.4/1146.2/1028.5	1728.8/1782.3/1848.4	1050.4	1782.3	0.76222	4827.2	7818.7	8.2771	1	6.3128e-17	1.2626e-16	5.6343e-15	True
BRDN0007695341	Dohh	748.5/686.74/758.78	137.63/154.42/162.99	748.5	154.42	-2.2698	1959.8	5153	8.2759	6.3741e-17	1	1.2748e-16	5.6483e-15	False
BRDN0007695843	Psmb3	532.13/547.44/546.74	57.215/68.836/57.22	546.74	57.22	-3.2339	106.97	3504.4	8.2691	6.7483e-17	1	1.3497e-16	5.9375e-15	False
BRDN0007694587	Sys1	789.38/728.29/832.58	177.83/156.28/197.67	789.38	177.83	-2.144	2799.2	5501.1	8.2453	8.2352e-17	1	1.647e-16	7.1948e-15	False
