sgRNA	Gene	Input1_DOI_rep1	Input1_DOI_rep2	Input1_DOI_rep3	AR2473_BM	AR2474_BM	AR2475_BM	AR2476_BM
BRDN0007694776	Zbtb8os	302.4037194423316	308.31429380686905	320.91856923596515	36.01964502185935	94.24750756817355	2.7843304096883275	34.693768521586136
BRDN0007694775	Zbtb8os	353.3163920915485	369.2106253184468	313.0124006769604	212.68742774812188	422.30133198816225	498.3951433342106	300.17651894763657
BRDN0007694774	Zbtb8os	371.7502908093684	392.2064428123292	352.90261477012064	125.21114698074916	212.05689202839048	11.13732163875331	25.643220211607144
BRDN0007696273	Zbtb7a	452.9472256378609	403.7043515592705	405.7301955961978	950.2325401004799	199.36972754805942	297.923353836651	263.9743257077206
BRDN0007696272	Zbtb7a	807.5803247806822	786.9679764573121	755.7578399812259	770.1343149911833	697.7940464182079	4282.300170100648	1870.4466507289917
BRDN0007696271	Zbtb7a	291.43116068172446	301.0748697810171	301.8718904347264	399.64653762348706	43.49884964684933	16.705982458129967	4977.801570488446
BRDN0007696270	Zbtb7a	695.2213230720656	648.9930714940172	709.3989425216071	288.1571601748748	3659.3407265411997	178.19714622005296	1838.7697316440654
BRDN0007696269	Zbtb7a	559.6004967909619	585.1158006776768	573.9159631241168	1070.2980235066777	1250.5919273469183	570.7877339861071	803.9903748698005
BRDN0007696268	Zbtb7a	686.4432760635799	666.4528588504835	670.5868423228566	1528.2620816417466	572.7348536835161	1712.3632019583215	1031.762507337605
BRDN0007694773	Zbtb34	815.0416647378951	779.7285524314602	684.9616942483198	3327.529111543197	853.6649243194181	2806.605052965834	920.1390781811975
BRDN0007694772	Zbtb34	794.4132542679537	814.6481271443929	773.3670335899182	869.6171440991757	1990.0723713433567	1141.5754679722143	775.3303052215336
BRDN0007694771	Zbtb34	705.3160771318242	623.0163146953721	593.6813845216286	442.52706741141486	1484.3982441987332	1531.3817253285802	908.0716804345589
BRDN0007694770	Zbtb34	567.9396414490233	621.3129208069363	595.1188697141749	994.8282910799248	523.7986478308106	2956.958895089004	841.7009928280463
BRDN0007694769	Zbtb34	553.8947662354462	591.0776792872019	559.9004824967902	1622.5992471751879	951.5373360248291	114.15754679722143	161.40144486129202
BRDN0007694768	Zbtb34	533.7052581159292	520.3868329171187	498.08861921729863	531.7185693703046	1094.721049445708	701.6512632414585	262.4659009893908
BRDN0007696267	Ypel5	472.6978314069537	436.9205323837674	405.01145299992464	444.242288602932	128.68409687192926	114.15754679722143	266.9911751443803
BRDN0007696266	Ypel5	641.2363339698786	731.6076750831505	589.3689289439897	2931.313016302744	618.0461553989842	501.17947374389894	181.01096619957985
BRDN0007696265	Ypel5	620.6079234999373	611.5184059484309	564.5723093725658	521.427242221202	703.2314026240641	22.27464327750662	369.56405599080887
