sgRNA	Gene	ahEGFRv3_1to2rep1	ahEGFRv3_1to2rep2	ahEGFRv3_1to2rep3	amCD19_1to2rep1	amCD19_1to2rep2	amCD19_1to2rep3
BRDN0007693662	Zfp984	807.2298939242555	744.5778515196654	815.1715489936896	443.88060322161846	477.5713771523546	461.96526878582233
BRDN0007693661	Zfp984	690.190165167647	638.7222051590383	677.2989825676956	369.61920952674694	368.82319608995095	367.7103902678082
BRDN0007693660	Zfp984	475.04360495329325	507.7482698314826	549.7668586236512	718.9853116821653	681.2584464438409	742.4026233888026
BRDN0007693659	Zfp984	996.558866912887	1006.5257221747765	1092.6400889260026	1128.5481496356992	1122.0050427073393	1147.9313291113695
BRDN0007693658	Zfp984	566.2657464841793	534.6607222960489	556.6604869449509	445.5683621692292	513.8207708398226	453.2379652193395
BRDN0007693657	Zfp983	685.0266477225026	593.8681177180946	622.149955997298	711.1091032599819	648.4613759647032	716.8025329271197
BRDN0007693656	Zfp983	1251.2923942066818	1302.562699285005	1290.8319031633691	1343.4561222981304	1392.4370273598774	1338.1865468606943
BRDN0007693655	Zfp983	487.09181232529704	453.9233649023502	436.0219913222061	518.7045832323603	506.91612442316193	523.6382139889673
BRDN0007693654	Zfp983	931.1543126077233	859.4043153684812	853.086504760838	1073.977276996286	1017.8599592560425	1084.512923194928
BRDN0007693653	Zfp983	975.904797132309	1105.2047145448528	1127.1082305325012	670.0403022014546	716.9324529299203	681.8933186611886
BRDN0007693652	Zfp983	1564.545785878781	1790.5751706424724	1768.2156644133734	1932.4839950142705	1880.3653741372227	1964.225122696393
BRDN0007693651	Zfp973	304.64752926352503	269.1245246456622	353.29845146660966	365.68110531565526	349.2600312427461	328.72843433751837
BRDN0007693650	Zfp973	287.4358044463767	217.0937832141675	237.8301770848397	318.4238547825552	262.95195103448924	347.92850218378055
BRDN0007693649	Zfp973	390.7061533492666	337.3027375558966	394.66022139440787	186.7786568689193	182.39774284011617	191.41885822485585
BRDN0007693648	Zfp973	934.5966575711531	1053.173973113358	1044.3846906769047	939.5191475032989	894.7270981589295	945.4578863689688
BRDN0007693647	Zfp973	1772.8076561662756	1839.0175850786916	1850.9392042689697	1518.983052849645	1375.175411318226	1474.3324824978258
BRDN0007693646	Zfp973	790.0181691071073	798.4027564487978	742.7884516200428	847.8175780164499	848.1207348464708	976.8761792083069
BRDN0007693645	Zfp968	1115.3197681512102	1173.3829274550872	1068.5123898014538	825.8767116975107	750.3049106104463	802.3301078786511
BRDN0007693644	Zfp968	428.57194794699285	468.2766728834522	454.9794692057803	452.8819842755423	420.6080442149051	454.40160569487057
BRDN0007693643	Zfp968	989.6741769860276	1065.7331175968222	1001.2995136687816	890.5741380225882	893.0009365547643	851.2030078509547
BRDN0007693642	Zfp968	567.9869189658941	547.219866779513	563.5541152662506	663.8518527268819	573.6610397842139	597.5293841851883
BRDN0007693641	Zfp968	619.622093417339	599.2506082110078	604.9158851940488	482.699059016665	485.05141077040355	460.2198080725257
BRDN0007693640	Zfp968	731.498304728803	678.1938021070687	792.7672569494656	622.7830516683545	624.8705007077797	662.111430577161
BRDN0007693639	Zfp967	845.0956885219819	803.7852469417111	775.5331861462164	854.0060274910227	819.3513747770518	929.1669197115343
BRDN0007693638	Zfp967	192.77131795206103	183.00467675905028	165.44707971119283	109.70433159469658	108.17279386101526	108.21856422438658
BRDN0007693637	Zfp967	702.2383725396509	678.1938021070687	634.2138055595725	973.8369127713835	943.6350102769417	945.4578863689688
BRDN0007693636	Zfp967	282.2722870012322	263.74203415274894	318.8303098601112	270.6040179335849	219.22252372897242	268.8009498476699
BRDN0007693635	Zfp967	845.0956885219819	857.6101518708434	882.3844251263617	1161.7407422720432	1186.4484092628377	1131.640362453935
BRDN0007693634	Zfp967	392.4273258309814	428.8050759354217	420.5113275992818	257.10194635269914	258.3488534233822	292.6555795960562
BRDN0007693633	Zfp966	1299.4852236946972	1153.6471289810718	1197.767920825823	1103.2317654215385	1073.097130589327	1156.6586326778522
BRDN0007693632	Zfp966	1197.936047273522	1135.7054940046944	1128.8316376128262	1239.9402401780064	1334.8983072210394	1291.0591076016872
BRDN0007693631	Zfp966	390.7061533492666	455.71752839998794	417.06451343863193	520.392342179971	459.73437390931485	467.7834711634775
BRDN0007693630	Zfp966	1080.8963185169137	904.2584028094249	1146.0657084160753	1000.841055933155	1069.6448073809968	1097.8947886635349
BRDN0007693629	Zfp966	471.6012599898636	439.57005692124824	348.1282302256349	392.68524847742674	420.6080442149051	389.2377390651324
BRDN0007693628	Zfp966	428.57194794699285	416.2459314519575	387.7665930731082	256.53936003682895	360.76777527051365	310.1101867290218
BRDN0007693627	Zfp965	1094.6656983706323	1173.3829274550872	1221.895619950372	842.7543011736178	936.1549766588928	930.3305601870653
BRDN0007693626	Zfp965	786.5758241436776	706.9004180692726	761.7459295036169	807.3113632737928	798.0620483256818	865.1666935573272
BRDN0007693625	Zfp965	1125.6468030414992	1151.8529654834342	1180.533850022574	1340.080604402909	1300.3750751377368	1256.7317135735216
BRDN0007693624	Zfp965	981.0683145774534	993.9665776913123	944.4270800180591	905.7639685510846	859.05309167285	944.2942458934377
BRDN0007693623	Zfp965	1528.4011637627696	1521.4506459968102	1545.896151051458	2522.074454046281	2567.9530797963357	2508.808865244919
BRDN0007693622	Zfp965	549.054021667031	489.8066348551052	568.7243365072253	418.5642190074577	381.4817145204953	384.58317716300826
BRDN0007696444	Zfp948	500.8611921790157	626.163060675574	630.7669913989226	560.8985569226281	529.3562252773088	581.8202377655193
BRDN0007693621	Zfp936	843.374516040267	862.9926423637568	835.8524339575888	1123.484872792867	972.979757547749	1103.1311708034245
BRDN0007693620	Zfp936	858.8650683757005	744.5778515196654	841.0226551985636	897.325173813031	855.6007684645197	1025.7490791806106
BRDN0007693619	Zfp936	1223.7536344992445	1176.9712544503625	1168.4700004602994	1062.162964363011	1231.9039981725196	1115.931216034266
BRDN0007693618	Zfp936	1476.7659893113246	1426.3599806220095	1458.002389954887	1230.9388591240827	1272.7564894710945	1389.9685480218257
BRDN0007693617	Zfp936	833.047481149978	758.9311595007673	816.8949560740145	504.6399253356043	528.7808380759203	503.8563259049397
BRDN0007693616	Zfp936	752.1523745093809	647.6930226472269	718.6607524954939	655.4130579888283	712.9047425202017	655.1295877239747
BRDN0007693615	Zfp866	612.7374034904797	574.1323192440793	592.8520356317742	690.2934095727832	681.8338336452292	742.4026233888026
BRDN0007693614	Zfp866	1395.8708826707277	1316.9160072661068	1473.513053677811	1027.2826127790563	1112.7988474851252	1100.8038898523625
BRDN0007693613	Zfp866	967.2989347237348	801.9910834440733	922.0227879738351	1221.3748917542887	1176.0914396378469	1189.822386230487
BRDN0007693612	Zfp866	1975.9060090086255	2066.8763492786857	1895.747788357418	2239.0935371635505	2225.022307768862	2245.2442975371387
BRDN0007693611	Zfp866	469.88008750814873	425.21674894014626	456.7028762861052	431.5037042724732	428.088077832954	403.20142477150483
BRDN0007693610	Zfp866	1096.386870852347	1230.796159379495	1087.4698676850278	1515.0449486385533	1472.9912355542504	1620.3693621769712
BRDN0007696303	Zfp787	440.62015531899664	439.57005692124824	479.1071683303292	626.1585695635758	595.5257534369723	668.5114531925816
BRDN0007696302	Zfp787	1239.244186834678	1392.2708741668923	1277.0446465207697	1028.9703717266668	1085.7556490198713	1098.4766089013003
BRDN0007696301	Zfp787	769.3640993265293	690.7529465905329	616.9797347563233	766.8051485311356	757.7849442284952	760.4390507595336
BRDN0007696300	Zfp787	640.276163197917	559.7790112629773	710.0437170938692	986.2138117205287	940.7580742699997	961.1670327886378
BRDN0007696299	Zfp787	1108.435078224351	1028.0556841464295	1159.8529650586747	1555.5511633812105	1566.2039621791678	1659.9331383450265
BRDN0007696298	Zfp787	659.2090604967801	631.5455511684872	580.7881860694998	488.32492217536736	521.8761916592598	508.51088780706385
BRDN0007694809	Zfp780b	932.8754850894381	963.4657982314706	982.3420357852074	974.3994990872537	962.6227879227582	949.5306280333275
BRDN0007694808	Zfp780b	707.4018899847954	681.7821291023441	718.6607524954939	1140.9250485848445	1075.9740665962688	1168.2950374331626
BRDN0007694807	Zfp780b	919.1061052357195	816.3443914251752	820.3417702346644	741.4887643169749	705.4247089021527	742.4026233888026
BRDN0007694806	Zfp780b	1681.5855146353895	1616.5413113716108	1635.513319228354	1582.555306542982	1493.705174804232	1529.0235848477846
BRDN0007694805	Zfp780b	762.47940939967	660.2521671306912	687.6394250496452	962.0226001381085	823.3790851867705	893.094064970072
BRDN0007694804	Zfp780b	1098.108043334062	1004.7315586771388	1189.1508854241983	820.8134348546786	844.6684116381405	772.0754555148441
BRDN0007696297	Zfp638	681.5843027590729	640.516368656676	680.7457967283455	576.6509737669949	550.6455517286788	625.4567555979332
BRDN0007696296	Zfp638	481.9282948801526	400.09845997321776	398.10703555505773	502.38958007212335	476.4206027495779	465.45619021241544
BRDN0007696295	Zfp638	884.6826556014229	889.905094828323	875.490796805062	713.3594485234629	678.3815104368989	655.7114079617402
BRDN0007696294	Zfp638	392.4273258309814	371.3918440110138	336.06438066336045	454.569743223153	416.58033380518646	400.2923235826773
BRDN0007696293	Zfp638	698.7960275762213	592.0739542204568	537.7030090613766	329.67558109995997	337.75228721497854	324.65569267315976
BRDN0007696292	Zfp638	311.53221919038435	317.56693908188134	282.6387611732878	196.90521055458362	182.39774284011617	188.50975703602825
BRDN0007696438	Zfp62	1383.8226752987239	1291.7977182991785	1318.4064164485678	1777.7727581499548	1780.248001095645	1743.1334323454957
BRDN0007693609	Zfp60	380.3791184589776	401.89262347085554	365.3623010288842	330.80075373170047	296.32440871501524	329.8920748130494
BRDN0007693608	Zfp60	676.4207853139284	801.9910834440733	765.1927436642668	908.0143138145655	903.3579061797551	921.6032566205826
BRDN0007693607	Zfp60	2006.8871136794926	2178.114486132226	2083.599160112835	2047.8141897676696	1907.4085726024766	1977.606988165
BRDN0007693606	Zfp60	1633.3926851473743	1677.5428702912943	1664.8112395938779	1618.5608307586772	1684.1583384637854	1761.7516799539924
BRDN0007693605	Zfp60	798.6240315156814	753.5486690078541	775.5331861462164	497.32630322929117	497.7099292009479	535.8564389820433
BRDN0007693604	Zfp60	802.0663764791111	814.5502279275375	804.8311065117401	735.3003148424023	787.7050787006909	768.0027138504854
BRDN0007694803	Zfp592	201.37718036063518	202.7404752330655	186.12796467509193	131.6451979136359	128.88673311099691	131.49137373500736
BRDN0007694802	Zfp592	173.8384206531979	190.18133074960127	210.2556637996409	164.27520423410976	180.67158123595104	162.32784633657988
BRDN0007694801	Zfp592	376.9367734955479	412.657604456682	442.9156196435058	293.6700568842647	319.9152839719388	329.3102545752839
BRDN0007694800	Zfp592	352.8403587515403	351.6560455369986	401.5538497157076	258.7897053003099	240.51185018034246	234.47355581950427
BRDN0007694799	Zfp592	234.07945751321697	251.1828896692847	289.53238949458745	303.23402425405874	281.36434147891737	307.2010855401942
BRDN0007694798	Zfp592	290.8781494098064	240.41790868345822	211.9790708799658	138.958820019949	119.68053788878285	113.45494636427625
BRDN0007696291	Zfp36l2	1092.9445258889175	1028.0556841464295	946.150487098384	1483.54011494982	1535.1330533041953	1450.4778527494395
BRDN0007696290	Zfp36l2	2079.1763579115154	1969.9915204062472	2176.6631424503807	3237.1216615173544	3362.562804913687	3438.557605194219
BRDN0007696289	Zfp36l2	2641.999759432265	2339.589200919623	2597.1744700496624	2930.5121193680743	2901.6776566015956	2913.173930491955
BRDN0007696288	Zfp36l2	1581.7575106959293	1437.124961607836	1482.1300890794357	1926.295545539698	1978.1811983732473	1976.443347689469
BRDN0007696287	Zfp36l2	2068.8493230212266	1998.698136368451	1950.8968149278155	2324.0440708599567	2313.6319367826723	2309.8263439291113
BRDN0007696286	Zfp36l2	1182.4454949380886	1067.52728109446	1013.363363231056	1071.1643454169348	1046.6293193254614	1051.3491696422934
BRDN0007694797	Zfp316	1734.9418615685493	1690.1020147747586	1668.2580537545277	1630.3751433919522	1526.5022452833696	1534.2599669876743
BRDN0007694796	Zfp316	1712.5666193062564	1652.4245813243658	1625.1728767464047	1053.7241696249575	1116.2511706934554	1083.9311029571625
BRDN0007694795	Zfp316	1106.7139057426361	1171.5887639574494	1123.6614163718514	797.7473959039987	695.6431264785502	754.039028144113
BRDN0007694794	Zfp316	2306.371125497873	2409.5615773274953	2216.301505297854	1696.7603286646404	1816.4973947831127	1801.8972763598133
BRDN0007694793	Zfp316	757.3158919545255	886.3167678330475	727.2777878971185	759.4915264248225	729.0155841590763	662.111430577161
BRDN0007694792	Zfp316	736.6618221739475	728.4303800409257	747.9586728610176	1896.4784707985752	1801.537327547015	1860.6611203741306
BRDN0007693603	Zfp182	1018.9341091751797	1092.6455700613885	1035.76765527528	1548.2375412748975	1503.4867572278345	1449.3142122739084
BRDN0007693602	Zfp182	476.76477743500806	427.010912437784	434.29858424188114	502.95216638799354	420.0326570135167	463.7107294991189
BRDN0007693601	Zfp182	664.3725779419246	586.6914637275436	591.1286285514494	734.1751422106618	673.7784128257919	745.3117245776302
BRDN0007693600	Zfp182	786.5758241436776	749.9603420125786	708.3203100135443	861.3196495973357	799.7882099298469	896.0031661588997
BRDN0007693599	Zfp182	1197.936047273522	1234.3844863747706	1342.5341155731169	836.003265383175	852.7238324575778	805.2392090674787
BRDN0007693598	Zfp182	981.0683145774534	923.9942012834401	980.6186287048824	809.5617085372737	734.7694561729601	821.5301757249132
BRDN0007696446	Zfp169	716.0077523933695	757.1369960031296	777.2565932265413	1043.0350296234228	1012.1060872421588	1064.7310351109002
BRDN0007694791	Zdhhc8	1869.1933151423061	1914.3724519794769	1931.9393370442413	1617.4356581269367	1593.2471606444217	1658.7694978694954
BRDN0007694790	Zdhhc8	624.7856108624835	586.6914637275436	651.4478763628217	507.4528569149555	467.78979472875216	492.21992114962933
BRDN0007694789	Zdhhc8	502.58236466073055	543.6315397842376	625.5967701579478	527.1433779704138	520.1500300550947	499.78358424058104
BRDN0007694788	Zdhhc8	1573.151648287355	1386.888383673979	1433.8746908303378	1397.4644086216733	1357.3384080751862	1380.6594242175772
BRDN0007694787	Zdhhc8	913.9425877905751	791.2261024582468	872.0439826444122	919.2660401319704	914.2902630061343	966.4034149285275
BRDN0007694786	Zdhhc8	1473.323644347895	1349.2109502235865	1373.5554430189654	1408.716134939078	1453.4280707070454	1380.6594242175772
BRDN0007694785	Zdhhc15	662.6514054602097	633.339714666125	594.5754427120992	614.3442569303008	565.6056189647766	584.1475187165813
BRDN0007694784	Zdhhc15	433.7354653921373	398.30429647558003	503.2348674548782	500.13923480864236	506.91612442316193	516.6563711357811
BRDN0007694783	Zdhhc15	1777.97117361142	1718.8086307369624	1911.258452080342	2225.028879266795	2234.803890192464	2264.444365383401
BRDN0007694782	Zdhhc15	667.8149229053543	699.7237640787216	772.0863719855665	656.5382306205688	651.3383119716451	630.6931377378229
BRDN0007694781	Zdhhc15	908.7790703454306	909.6408933023382	939.2568587770843	1196.6210938559982	1139.2666587489905	1160.1495541044455
BRDN0007694780	Zdhhc15	340.79215137953645	389.3334789873913	386.04318599278326	383.1212811076327	430.9650138398959	437.5288187996705
BRDN0007693597	Zc3hc1	1077.453973553484	993.9665776913123	992.682478267157	564.8366611337199	578.264137395321	616.7294520314505
BRDN0007693596	Zc3hc1	1545.6128885799178	1349.2109502235865	1471.7896465974861	3369.3294457468605	3240.0053310179624	3485.685044453226
BRDN0007693595	Zc3hc1	438.89898283728184	549.0140302771508	568.7243365072253	502.38958007212335	485.6267979717919	498.61994376505004
BRDN0007693594	Zc3hc1	716.0077523933695	723.0478895480123	723.8309737364686	626.7211558794461	646.1598271591497	599.8566651362504
BRDN0007693593	Zc3hc1	1356.2839155912866	1318.7101707637446	1456.278982874562	1569.0532349620962	1387.8339297487703	1388.8049075462945
BRDN0007693592	Zc3hc1	895.0096904917119	850.4334978802925	913.4057525722104	1076.7902085756373	1124.881978714281	1130.476721978404
BRDN0007696285	Zc3hav1	1018.9341091751797	1063.9389540991845	1116.7677880505516	789.8711874818154	811.8713411590029	834.3302209557546
BRDN0007696284	Zc3hav1	936.3178300528679	1040.6148286298937	1006.4697349097564	823.0637801181595	762.9634290409906	773.2390959903751
BRDN0007696283	Zc3hav1	1641.9985475559483	1534.0097904802744	1661.364425433228	1715.8882634042286	1761.8356106512167	1704.151476415206
BRDN0007696282	Zc3hav1	518.072916996164	477.24749037164094	422.2347346796067	543.4583811306508	582.867235006428	577.1656758633951
BRDN0007696281	Zc3hav1	1411.3614350061612	1420.9774901290964	1458.002389954887	1030.0955443584073	1122.0050427073393	1036.22184346039
BRDN0007696280	Zc3hav1	977.6259696140238	945.5241632550931	972.0015933032579	740.3635916852344	738.7971665826788	768.0027138504854
BRDN0007696279	Zc3h14	263.3393897023691	272.7128516409377	296.4260178158871	317.2986821508147	347.53386963858094	348.51032242154605
BRDN0007696278	Zc3h14	956.9718998334458	859.4043153684812	1049.5549119178795	836.003265383175	999.4475688116145	882.6213006902927
BRDN0007696277	Zc3h14	576.5927813744682	638.7222051590383	611.8095135153485	699.2947906267069	687.587705659113	705.7479484095749
BRDN0007696276	Zc3h14	302.92635678181017	297.83114060786613	368.809115189534	315.61092320320404	401.6202665690886	318.25567005773905
BRDN0007696275	Zc3h14	888.1250005648526	923.9942012834401	944.4270800180591	1070.0391727851943	1117.9773322976205	1056.585551782183
BRDN0007696274	Zc3h14	1623.0656502570853	1510.6856650109837	1640.6835404693288	1202.8095433305707	1164.5836956100793	1253.8226123846941
BRDN0007694779	Zbtb8os	292.5993218915212	299.6253041055039	292.9792036552373	154.14865054844546	168.58845000679506	162.32784633657988
BRDN0007694778	Zbtb8os	278.82994203780254	283.47783262676415	294.70261073556225	273.9795358288063	281.36434147891737	270.5464105609665
BRDN0007694777	Zbtb8os	122.20324620175298	145.3272433086576	136.1491593456691	127.70709370254423	71.92340017354738	90.763957091421
BRDN0007694776	Zbtb8os	271.9452521109432	260.15370715747343	225.7663275225652	130.5200252818954	143.2714131457064	133.2368344483039
BRDN0007694775	Zbtb8os	428.57194794699285	410.8634409590443	420.5113275992818	428.690772693122	363.64471127745554	374.6922331209944
BRDN0007694774	Zbtb8os	120.48207372003814	150.70973380157082	139.59597350631896	132.77037054537638	115.07744027767582	126.8368118328832
BRDN0007696273	Zbtb7a	516.3517445144491	434.187566428335	442.9156196435058	234.59849371788962	249.14265820116813	221.67351058866285
BRDN0007696272	Zbtb7a	1118.76211311464	1085.4689160708374	1059.895354399829	1275.945764393702	1253.1933246238896	1278.8408826086113
BRDN0007696271	Zbtb7a	220.31007765949832	238.62374518582047	230.93654876353997	102.95329580425371	97.24043703463606	86.69121542706237
BRDN0007696270	Zbtb7a	1196.2148747918072	1257.7086118440614	1115.0443809702267	781.4323927437619	920.6195222214066	900.0759078232584
BRDN0007696269	Zbtb7a	791.7393415888221	751.7545055102164	778.9800003068663	587.9027000843996	564.4548445619998	550.4019449261813
BRDN0007696268	Zbtb7a	1172.1184600477995	1037.0265016346182	1154.6827438177	1307.4505980824351	1223.8485773530822	1204.367892174625
BRDN0007694773	Zbtb34	1406.1979175610165	1431.7424711149229	1513.1514165252845	1450.3475223134758	1481.0466563736877	1419.641380147867
BRDN0007694772	Zbtb34	1413.082607487876	1530.4214634849989	1482.1300890794357	1104.9195243691493	1275.6334254780363	1204.9497124123905
BRDN0007694771	Zbtb34	862.3074133391301	877.3459503448587	842.7460622788884	837.6910243307857	827.4067955964891	869.2394352216858
BRDN0007694770	Zbtb34	757.3158919545255	715.8712355574614	675.5755754873708	679.6042695712486	750.8802978118347	659.7841496260988
BRDN0007694769	Zbtb34	1206.5419096820963	1268.4735928298878	1352.8745580550662	1261.881106496946	1299.7996879363484	1263.1317361889423
BRDN0007694768	Zbtb34	786.5758241436776	749.9603420125786	773.8097790658915	562.5863158702389	542.0147437078531	552.7292258772433
BRDN0007696267	Ypel5	552.4963666304607	559.7790112629773	584.2350002301497	576.0883874511246	550.0701645272903	585.3111591921124
BRDN0007696266	Ypel5	1103.2715607792063	1090.8514065637507	994.4058853474819	1129.6733222674397	1180.1191500475654	1111.8584743699073
BRDN0007696265	Ypel5	762.47940939967	749.9603420125786	794.4906640297905	884.9482748638858	916.0164246102995	900.0759078232584
BRDN0007696264	Ypel5	869.1921032659894	916.8175472928891	906.5121242509107	764.5548032676546	853.8746068603546	946.0397066067344
BRDN0007696263	Ypel5	1316.6969485118454	1329.475151749571	1273.5978323601198	1784.5237939403978	1800.9619403456265	1800.1518156465168
BRDN0007696262	Ypel5	397.5908432761259	434.187566428335	442.9156196435058	351.0538611030291	349.83541844413446	368.87403074333923
BRDN0007696261	Xrn1	483.6494673618674	473.6591633763654	511.8519028565028	222.22159476874435	216.34558772203053	220.5098701131318
BRDN0007696260	Xrn1	1082.6174909986285	1015.4965396629652	994.4058853474819	1269.7573149191292	1355.612246471021	1362.0411766090806
BRDN0007696259	Xrn1	746.9888570642365	660.2521671306912	741.0650445397179	483.2616453325352	504.61457561760847	493.9653818629259
BRDN0007696258	Xrn1	611.0162310087649	514.9249238220336	616.9797347563233	292.54488425252424	276.7612438678103	312.43746768008384
BRDN0007696257	Xrn1	1710.8454468245416	1855.1650565574312	1873.3434963131938	1422.780792835834	1439.043390672336	1458.6233360781569
BRDN0007696256	Xrn1	652.3243705699208	522.1015778125847	567.0009294269004	325.7374768888683	321.0660583747155	332.2193557641115
BRDN0007696431	Xrcc5	666.0937504236394	787.6377754629713	734.1714162184181	619.9701200890032	653.0644735758102	649.3113853463195
BRDN0007696255	Xrcc5	621.3432658990539	563.3673382582529	584.2350002301497	553.584934816315	527.6300636731436	588.22026038094
BRDN0007696254	Xrcc5	740.1041671373772	888.1109313306852	766.9161507445917	510.8283748101769	601.8550126522445	595.7839234718917
BRDN0007696253	Xrcc5	476.76477743500806	566.9556652535283	558.3838940252758	432.6288769042137	471.24211793708247	440.4379199884981
BRDN0007696252	Xrcc5	628.2279558259132	688.9587830928951	722.1075666561437	664.4144390427522	609.9104334716818	616.7294520314505
BRDN0007696251	Xrcc5	939.7601750162975	902.4642393117872	972.0015933032579	606.4680485081175	612.7873694786238	619.638553220278
BRDN0007696250	Xrcc5	772.8064442899589	699.7237640787216	799.6608852707653	634.0347779857592	550.6455517286788	636.5113401154781
BRDN0007696249	Xrcc3	146.2996609457606	118.41479084409136	139.59597350631896	188.46641581653003	173.76693481929047	155.92782372115917
BRDN0007696248	Xrcc3	433.7354653921373	453.9233649023502	437.745398402531	271.16660424945513	261.2257894303241	265.31002842107677
BRDN0007696247	Xrcc3	456.1107076544301	471.8649998787277	441.1922125631809	177.77727581499548	174.34232202067886	214.1098474977111
BRDN0007696246	Xrcc3	125.64559116518264	138.1505893181066	127.53212394404447	146.27244212626212	129.46212031238528	144.29141896584878
BRDN0007696245	Xrcc3	459.55305261785975	446.7467109117992	415.341106358307	641.9109864079426	636.9536319369356	572.511113961271
