sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
BRDN0007696164	Tsc1	1874.9/1984.1/1814.2	9946/9526.1/9635.6	1874.9	9635.6	2.3609	7806.1	6153.1	98.936	1	0	0	0	True
BRDN0007696163	Tsc1	1977.6/1958.6/1897.9	9632.8/8973.9/8893.6	1958.6	8973.9	2.1953	2022.1	6437.9	87.432	1	0	0	0	True
BRDN0007690780	Irf1	2066.6/2013.7/1944.6	8532.7/9009.4/8700.7	2013.7	8700.7	2.1107	3789.4	6625.3	82.154	1	0	0	0	True
BRDN0007696170	Tsc2	2598.6/2588.7/2355.5	10155/9710.9/9978.1	2588.7	9978.1	1.9461	27240	8593.5	79.712	1	0	0	0	True
BRDN0007696161	Tsc1	2078.5/2014.7/1928.4	8017.2/8146/8476.2	2014.7	8146	2.015	5762.2	6628.8	75.307	1	0	0	0	True
BRDN0007694260	Polg2	609.98/573.01/548.93	3797.6/3502.5/3746.9	573.01	3746.9	2.7069	973.44	1804.1	74.726	1	0	0	0	True
BRDN0007693790	Cdh19	1096.1/1162.3/957.06	5341.1/5173.9/5501.8	1096.1	5341.1	2.2837	11862	3530	71.447	1	0	0	0	True
BRDN0007693220	Stat1	1610.7/1702.7/1599.2	6698.4/6766.9/6586.4	1610.7	6698.4	2.0554	4297.8	5257.9	70.165	1	0	0	0	True
BRDN0007690782	Irf1	2493.1/2358.3/2239.5	8126/8250.4/8560.5	2358.3	8250.4	1.8063	16149	7802.7	66.703	1	0	0	0	True
BRDN0007695729	Nprl3	2679.3/2837.5/2484.9	8875.3/8541.7/8679.6	2679.3	8679.6	1.6954	31409	8905.1	63.584	1	0	0	0	True
BRDN0007696160	Tsc1	1284.2/1117.5/1253.9	4951.6/5118.5/5312.1	1253.9	5118.5	2.0285	9762.5	4057.1	60.674	1	0	0	0	True
BRDN0007695733	Nprl3	2419.8/2530.6/2537.3	7665.4/7987.3/7679.4	2530.6	7679.4	1.6011	6168.6	8393.8	56.198	1	0	0	0	True
BRDN0007695731	Nprl3	2731.6/2894.6/3032	8223.6/8214.9/8259.1	2894.6	8223.6	1.5061	22715	9647.1	54.255	1	0	0	0	True
BRDN0007695730	Nprl3	2354.6/2423.6/2306.1	7125.5/7088.5/7348.4	2354.6	7125.5	1.5971	3555.3	7790.1	54.054	1	0	0	0	True
BRDN0007692245	Ndufb9	1371.3/1437.6/1448.9	4923.2/5037.1/5257.3	1437.6	5037.1	1.8082	2262.1	4674.1	52.649	1	0	0	0	True
BRDN0007692049	Maea	1693.3/1679.3/1727.7	5279/5541.3/5614.6	1693.3	5541.3	1.7098	689.01	5537.1	51.713	1	0	0	0	True
BRDN0007695320	Depdc5	1679.5/1559/1446.1	5142.8/5119.6/5371.1	1559	5142.8	1.7213	13641	5083	50.267	1	0	0	0	True
BRDN0007696903	BRDN0007696903_NegCtrl	1974.9/2006.6/2148.2	5944/6063.3/6056.2	2006.6	6056.2	1.5932	10526	6601	49.844	1	0	0	0	True
BRDN0007695727	Nprl2	2166.6/2216.6/2188.1	6399.5/6338.9/6169	2188.1	6338.9	1.5341	637.29	7220.4	48.848	1	0	0	0	True
BRDN0007696171	Tsc2	2220.7/2277.8/2150.1	6649.6/6135.3/6395.6	2220.7	6395.6	1.5256	4124	7331.8	48.757	1	0	0	0	True
BRDN0007694753	Vmn2r99	791.6/817.71/861.93	3460/3160.1/3299	817.71	3299	2.011	1318.2	2606.5	48.601	1	0	0	0	True
BRDN0007695612	Lmnb2	2569.3/2610.2/2653.3	6876.4/7105.2/7161.9	2610.2	7105.2	1.4444	1767.4	8667.1	48.283	1	0	0	0	True
BRDN0007693596	Zc3hc1	2136.3/2147.3/2131	6089.4/5878.5/6314.5	2136.3	6089.4	1.5107	73.88	7043.5	47.102	1	0	0	0	True
BRDN0007693737	Arl15	3540.7/3451.3/3481	8217.5/8546.9/8599.5	3481	8546.9	1.2956	2220	11678	46.878	1	0	0	0	True
BRDN0007693042	Slc25a38	2887.6/2626.5/2823.6	7319.7/7299.3/7287.3	2823.6	7299.3	1.3699	21477	9402.2	46.158	1	0	0	0	True
BRDN0007693223	Stat1	1182.4/1416.2/1350	4304/4423.2/4376.2	1350	4376.2	1.696	16241	4379.4	45.729	1	0	0	0	True
BRDN0007696905	BRDN0007696905_NegCtrl	1122.7/1190.9/1189.2	3785.4/4006.7/4225.4	1189.2	4006.7	1.7516	2209.4	3840.6	45.464	1	0	0	0	True
BRDN0007695722	Nprl2	2132.7/2163.6/2101.5	5835.2/6026.8/5905.5	2132.7	5905.5	1.469	962.25	7031	44.995	1	0	0	0	True
BRDN0007695732	Nprl3	2400.5/2373.6/2336.5	6260.2/6011.1/6434.6	2373.6	6260.2	1.3987	1049.2	7855.1	43.852	1	0	0	0	True
BRDN0007695719	Nosip	1303.4/1290.8/1452.7	4199.2/4112.1/3697.4	1303.4	4112.1	1.6568	11221	4223.2	43.22	1	0	0	0	True
BRDN0007696913	BRDN0007696913_NegCtrl	1608.9/1490.6/1522.2	4630.3/4545.4/4495.3	1522.2	4545.4	1.5776	4257.4	4958.9	42.932	1	0	0	0	True
BRDN0007694792	Zfp316	1032.8/991.05/971.33	3427.5/3268.6/3370.7	991.05	3370.7	1.765	1068	3180.3	42.196	1	0	0	0	True
BRDN0007691111	Cbfa2t3	1625.4/1840.4/1775.2	4994.3/4856.5/4858.9	1775.2	4858.9	1.4521	13345	5814.8	40.439	1	0	0	0	True
BRDN0007696165	Tsc1	2018.9/2138.1/1987.4	5850.5/5312.7/5281.5	2018.9	5312.7	1.3954	7598.9	6643.1	40.412	1	0	0	0	True
BRDN0007691888	Kat6a	1252.1/1116.5/1218.7	3739.7/3793.7/3732.2	1218.7	3739.7	1.6168	5782.7	3939.3	40.166	1	0	0	0	True
BRDN0007691469	Dmxl1	1930.9/1949.5/2034	5204.8/5158.2/5159.3	1949.5	5159.3	1.4036	3745.7	6406.6	40.102	1	0	0	0	True
BRDN0007696783	BRDN0007696783_NegCtrl	824.63/758.58/784.87	2785.9/2688.2/2801.5	784.87	2785.9	1.8263	1135.9	2498.3	40.035	1	0	0	0	True
BRDN0007695728	Nprl3	2312.4/2254.3/2288	5690.8/5758.5/5923.4	2288	5758.5	1.3312	865.7	7562	39.909	1	0	0	0	True
BRDN0007695321	Depdc5	1379.6/1376.5/1436.5	4287.7/4041.2/3937.7	1379.6	4041.2	1.5499	1627.6	4478.8	39.77	1	0	0	0	True
BRDN0007693329	Tecr	1487.8/1483.5/1532.6	4341.6/4235.3/4045.2	1487.8	4235.3	1.5087	1013.6	4843.1	39.48	1	0	0	0	True
BRDN0007691597	Etv5	1907.9/1683.3/1837.1	4820.5/5179.1/4880	1837.1	4880	1.409	14324	6024.6	39.204	1	0	0	0	True
BRDN0007693822	Coq10a	2532.6/2767.2/2688.5	6169.7/6711.6/6301.8	2688.5	6301.8	1.2286	15252	8936.7	38.222	1	6.0819e-320	1.2164e-319	1.0779e-317	True
BRDN0007691468	Dmxl1	526.51/496.54/493.75	1995.9/1751.8/2002.6	496.54	1995.9	2.0049	453.01	1555.6	38.016	1	1.5896e-316	3.1791e-316	2.7775e-314	True
BRDN0007691110	Cbfa2t3	2292.3/2202.3/2211.9	5431.6/5544.5/5281.5	2211.9	5431.6	1.2957	3274.8	7301.7	37.679	1	5.4913e-311	1.0983e-310	9.4618e-309	True
BRDN0007696290	Zfp36l2	2691.3/2725.4/2621.9	5850.5/6100.9/6229.1	2691.3	6100.9	1.1804	2985.7	8946.2	36.048	1	7.2936e-285	1.4587e-284	1.2395e-282	True
BRDN0007696621	BRDN0007696621_NegCtrl	1046.6/1037.9/1110.2	2979.1/3127.7/3198.9	1046.6	3127.7	1.5785	2061.5	3365	35.875	1	3.7079e-282	7.4159e-282	6.2163e-280	True
BRDN0007695323	Depdc5	1040.2/1139.9/1107.4	3076.7/3246.7/3303.2	1107.4	3246.7	1.551	2786.5	3567.5	35.818	1	2.9316e-281	5.8632e-281	4.8493e-279	True
BRDN0007691851	Ifngr1	2504.1/2527.6/2488.7	5668.5/5339.8/5704.2	2504.1	5668.5	1.1783	393.11	8302.9	34.727	1	1.5502e-264	3.1003e-264	2.5304e-262	True
BRDN0007692001	Lgals1	2848.1/2754.9/2916.8	6198.2/6319.1/6225.9	2848.1	6225.9	1.128	6702.8	9486.7	34.68	1	7.9399e-264	1.588e-263	1.2793e-261	True
BRDN0007691108	Cbfa2t3	2068.4/2058.6/2165.3	4899.8/5087.2/4793.5	2068.4	4899.8	1.2438	4737.4	6811.9	34.305	1	3.3011e-258	6.6023e-258	5.2505e-256	True
BRDN0007696658	BRDN0007696658_NegCtrl	1914.3/1934.2/1852.3	4484.9/4521.4/4735.6	1914.3	4521.4	1.2395	2122.2	6287.2	32.879	1	2.1909e-237	4.3818e-237	3.4406e-235	True
BRDN0007692147	Mgat2	1660.3/1486.6/1579.2	3938.9/4045.3/3918.7	1579.2	3938.9	1.318	7576.1	5151.5	32.877	1	2.3636e-237	4.7273e-237	3.6654e-235	True
BRDN0007696874	BRDN0007696874_NegCtrl	1449.3/1382.6/1378.5	3563.8/3587/3429.7	1382.6	3563.8	1.3654	2233.8	4488.9	32.555	1	8.7627e-233	1.7525e-232	1.3421e-230	True
BRDN0007694498	Snn	1356.6/1381.6/1297.6	3704.1/3514/3348.5	1356.6	3514	1.3724	2050.5	4401.8	32.516	1	3.1448e-232	6.2896e-232	4.7578e-230	True
BRDN0007695530	Ints13	1626.3/1652.8/1643	4144.3/3874.1/4015.7	1643	4015.7	1.2888	186.68	5366.9	32.388	1	2.031e-230	4.062e-230	3.0357e-228	True
BRDN0007692122	Med16	1494.2/1522.3/1473.6	3734.6/3799/3447.6	1494.2	3734.6	1.321	604.51	4864.7	32.121	1	1.1313e-226	2.2626e-226	1.6708e-224	True
BRDN0007691113	Cbfa2t3	1630.9/1542.6/1624	4018.3/3956.6/3775.4	1624	3956.6	1.2842	3330.1	5302.6	32.033	1	1.8697e-225	3.7394e-225	2.7289e-223	True
BRDN0007693831	Cryba2	2738.1/2639.7/2718	5703/5859.7/5752.7	2718	5752.7	1.0814	3265.1	9038.3	31.92	1	6.963e-224	1.3926e-223	1.0045e-221	True
BRDN0007694118	Mark2	1213.5/1409.1/1251	3247.5/3413.7/3131.4	1251	3247.5	1.3755	13192	4047.6	31.382	1	1.7991e-216	3.5982e-216	2.5655e-214	True
BRDN0007696498	BRDN0007696498_NegCtrl	619.16/588.31/641.21	1991.8/2019/1877.2	619.16	1991.8	1.6841	719.11	1954.6	31.049	1	5.9591e-212	1.1918e-211	8.401e-210	True
BRDN0007695538	Ints14	1499.7/1516.1/1668.7	3690.9/3716.5/3540.4	1516.1	3690.9	1.283	11768	4938.6	30.946	1	1.4433e-210	2.8866e-210	2.0118e-208	True
BRDN0007695290	Cnot9	1408/1227.6/1333.8	3415.3/3354.2/3275.8	1333.8	3354.2	1.3298	8393.5	4325.1	30.722	1	1.4491e-207	2.8982e-207	1.9975e-205	True
BRDN0007692380	Olfr1118	3608.5/3830.6/3701.7	7115.3/7116.7/7069.1	3701.7	7115.3	0.94255	12648	12446	30.599	1	6.3438e-206	1.2688e-205	8.6484e-204	True
BRDN0007696494	BRDN0007696494_NegCtrl	2098.7/2245.1/2147.2	4717.8/4579.8/4766.1	2147.2	4717.8	1.1353	5972	7080.7	30.549	1	2.9299e-205	5.8597e-205	3.9509e-203	True
BRDN0007695735	Paf1	1294.3/1256.1/1254.8	3196.7/3182/3338	1256.1	3196.7	1.3469	727.71	4064.7	30.438	1	8.6429e-204	1.7286e-203	1.1529e-201	True
BRDN0007695777	Plac1	1663.9/1556.9/1761.9	3690.9/4128.9/3893.4	1663.9	3893.4	1.226	10525	5437.8	30.234	1	4.1964e-201	8.3928e-201	5.5384e-199	True
BRDN0007691457	Dlx5	2702.3/2572.4/2551.5	5192.6/5334.6/5344.8	2572.4	5334.6	1.052	8647.9	8537.5	29.894	1	1.1665e-196	2.3331e-196	1.5234e-194	True
BRDN0007694500	Snn	2425.3/2396/2330.8	5024.8/4851.3/5032.8	2396	5024.8	1.0681	2554.3	7932	29.517	1	8.8198e-192	1.764e-191	1.1398e-189	True
BRDN0007695307	Dcp2	1511.7/1625.2/1556.4	3512.9/3647.6/3802.8	1556.4	3647.6	1.2282	3369.5	5074.4	29.356	1	1.0036e-189	2.0073e-189	1.2836e-187	True
BRDN0007691594	Etv5	1621.7/1635.4/1735.3	3818/3772.9/3624.7	1635.4	3772.9	1.2055	5077.7	5341.4	29.246	1	2.5275e-188	5.055e-188	3.1996e-186	True
BRDN0007694558	Supt4a	403.6/425.17/336.78	1434.7/1332.1/1531.4	403.6	1434.7	1.8271	2465.1	1255.4	29.1	1	1.7868e-186	3.5735e-186	2.239e-184	True
BRDN0007691608	Exosc6	1144.8/1356.1/1098.8	2819.5/2911.6/2916.4	1144.8	2911.6	1.346	23381	3692.2	29.077	1	3.4632e-186	6.9265e-186	4.2965e-184	True
BRDN0007696923	BRDN0007696923_NegCtrl	2040/2161.5/2247.1	4494.1/4942.1/4570.1	2161.5	4570.1	1.0798	11045	7129.6	28.525	1	2.8728e-179	5.7457e-179	3.5288e-177	True
BRDN0007695724	Nprl2	1187.9/1229.6/1284.3	3009.6/2851/3035.5	1229.6	3009.6	1.2907	2368	3975.9	28.229	1	1.2796e-175	2.5591e-175	1.5563e-173	True
BRDN0007696801	BRDN0007696801_NegCtrl	2277.6/2404.2/2510.6	4859.1/4756.3/4907.4	2404.2	4859.1	1.0148	13679	7960	27.516	1	5.701e-167	1.1402e-166	6.8667e-165	True
BRDN0007692407	Olfr139	2091.4/2397.1/2158.6	4273.5/4661.3/4472.1	2158.6	4472.1	1.0505	30689	7119.6	27.418	1	8.4056e-166	1.6811e-165	1.0027e-163	True
BRDN0007694100	Lin7a	1723.5/1863.8/1805.7	4044.7/3835.5/3886.1	1805.7	3886.1	1.1053	5062.4	5918	27.043	1	2.2996e-161	4.5992e-161	2.717e-159	True
BRDN0007696610	BRDN0007696610_NegCtrl	1979.5/1874/1800.9	4017.2/3873.1/3989.4	1874	3989.4	1.0896	8232.3	6150.1	26.974	1	1.508e-160	3.016e-160	1.7649e-158	True
BRDN0007692811	Rlim	1401.6/1500.8/1504.1	3213/3409.6/3334.8	1500.8	3334.8	1.1513	4931	4887	26.235	1	5.3572e-152	1.0714e-151	6.2113e-150	True
BRDN0007696202	Ube2h	1293.4/1217.4/1154	2862.2/2788.4/2896.4	1217.4	2862.2	1.2326	4894.6	3935	26.221	1	7.7553e-152	1.5511e-151	8.9086e-150	True
BRDN0007693946	Fndc11	2803.2/2780.4/2742.8	4944.5/5301.2/5303.7	2780.4	5301.2	0.93077	968.61	9253.3	26.205	1	1.1602e-151	2.3203e-151	1.3205e-149	True
BRDN0007696207	Ube2h	1658.4/1775.1/1792.3	3744.7/3771.8/3794.4	1775.1	3771.8	1.0869	6956.8	5814.4	26.186	1	1.9408e-151	3.8815e-151	2.1888e-149	True
BRDN0007691850	Ifngr1	1411.7/1422.3/1492.7	3199.8/3145.4/3207.3	1422.3	3199.8	1.1691	2530.6	4622.6	26.143	1	5.9932e-151	1.1986e-150	6.6984e-149	True
BRDN0007696289	Zfp36l2	2772.9/2976.2/2609.6	5296.3/5264.7/5277.3	2772.9	5277.3	0.92816	34004	9227.4	26.072	1	3.8192e-150	7.6384e-150	4.2304e-148	True
BRDN0007695778	Plac1	1486/1269.4/1308.1	3047.2/2964.8/2995.4	1308.1	2995.4	1.1947	16568	4238.9	25.916	1	2.1758e-148	4.3516e-148	2.3887e-146	True
BRDN0007693961	G3bp1	2408.8/2362.4/2386.9	4808.3/4646.7/4663.9	2386.9	4663.9	0.96608	538.98	7900.8	25.616	1	4.996e-145	9.992e-145	5.4369e-143	True
BRDN0007692401	Olfr1388	2619.7/2626.5/2875	5008.6/5016.2/5131.9	2626.5	5016.2	0.93321	30902	8723.2	25.587	1	1.0768e-144	2.1536e-144	1.1616e-142	True
BRDN0007693383	Tpgs1	1287.8/1368.3/1363.3	3032/3061.9/3411.8	1363.3	3061.9	1.1668	2858.3	4424.1	25.538	1	3.7253e-144	7.4506e-144	3.9841e-142	True
BRDN0007696560	BRDN0007696560_NegCtrl	2772.9/2569.4/2626.7	4740.2/4955.7/5078.1	2626.7	4955.7	0.91558	12332	8724	24.935	1	1.5547e-137	3.1095e-137	1.6486e-135	True
BRDN0007695306	Dcp2	1481.4/1528.4/1505	3248.6/3279.1/3096.6	1505	3248.6	1.1095	551.83	4901.1	24.905	1	3.3221e-137	6.6442e-137	3.4927e-135	True
BRDN0007693672	Zmiz1	656.77/668.85/699.24	1750.9/1833.2/1812.9	668.85	1812.9	1.4371	534.86	2117.2	24.863	1	9.3578e-137	1.8716e-136	9.7557e-135	True
BRDN0007691246	Cnot8	1543.8/1668.1/1650.6	3232.3/3516/3461.3	1650.6	3461.3	1.0679	5859	5392.7	24.657	1	1.535e-134	3.0699e-134	1.5869e-132	True
BRDN0007690779	Irf1	2373/2620.4/2419.3	4752.4/4593.4/4607	2419.3	4607	0.92896	21286	8011.7	24.441	1	3.1093e-132	6.2185e-132	3.1879e-130	True
BRDN0007693958	G3bp1	3675.5/3800/3789.2	6352.7/6663.6/6532.6	3789.2	6532.6	0.7856	6526.5	12751	24.295	1	1.096e-130	2.192e-130	1.1145e-128	True
BRDN0007695302	Dcp2	1597/1624.2/1583.1	3201.8/3408.5/3347.5	1597	3347.5	1.0673	468.01	5211.4	24.249	1	3.4167e-130	6.8334e-130	3.4461e-128	True
BRDN0007694988	Poglut3	2793.1/2798.8/2829.3	5138.7/5169.7/4811.5	2798.8	5138.7	0.87638	482.52	9316.6	24.242	1	3.9673e-130	7.9345e-130	3.9692e-128	True
BRDN0007695723	Nprl2	2144.6/2459.3/2347.9	4466.6/4476.5/4726.1	2347.9	4476.5	0.93068	26874	7767.2	24.152	1	3.5617e-129	7.1234e-129	3.5349e-127	True
BRDN0007694116	Mark2	2849/2561.2/2657.1	4905.9/5003.7/4925.3	2657.1	4925.3	0.89009	23014	8828.7	24.139	1	4.8197e-129	9.6393e-129	4.7454e-127	True
BRDN0007692949	Sec11a	911.77/1034.9/889.52	2213.5/2031.5/2524.3	911.77	2213.5	1.2787	7827.1	2917.4	24.1	1	1.2402e-128	2.4804e-128	1.2115e-126	True
BRDN0007692522	Phax	1951/1816.9/1810.4	3674.6/3720.7/3455	1816.9	3674.6	1.0157	9014.6	5956.2	24.07	1	2.5518e-128	5.1035e-128	2.4732e-126	True
BRDN0007692198	Mup3	1354.8/1361.2/1365.2	2933.4/2956.5/3106.1	1361.2	2956.5	1.1185	28.3	4416.9	24.004	1	1.2538e-127	2.5076e-127	1.2058e-125	True
BRDN0007693294	Tacstd2	1901.5/1966.8/2068.2	3960.3/3711.3/3893.4	1966.8	3893.4	0.98483	7277.3	6465.6	23.96	1	3.5912e-127	7.1824e-127	3.4271e-125	True
BRDN0007691138	Ccdc34	1390.6/1474.3/1440.3	3037.1/3171.5/3072.4	1440.3	3072.4	1.0924	1815.9	4683.2	23.848	1	5.2793e-126	1.0559e-125	4.9996e-124	True
BRDN0007692009	Limch1	1742.8/1767/1689.6	3427.5/3671.6/3542.5	1742.8	3542.5	1.0229	1707.1	5704.9	23.827	1	8.8245e-126	1.7649e-125	8.2937e-124	True
BRDN0007693623	Zfp965	2443.6/2320.6/2498.3	4558.2/4659.2/4544.8	2443.6	4558.2	0.89916	9058.9	8095.1	23.502	1	1.9426e-122	3.8852e-122	1.812e-120	True
BRDN0007690768	Cd19	2126.2/2161.5/2318.4	4102.6/4320.9/4133.8	2161.5	4133.8	0.93507	12933	7129.6	23.357	1	5.826e-121	1.1652e-120	5.3938e-119	True
BRDN0007691109	Cbfa2t3	1386.9/1502.9/1358.5	2950.7/2945/2956.4	1386.9	2950.7	1.0886	7127.2	4503.5	23.302	1	2.125e-120	4.2499e-120	1.9528e-118	True
BRDN0007695608	Lmnb2	1813.4/1823/1907.5	3606.5/3550.5/3722.7	1823	3606.5	0.98385	3610.1	5977	23.068	1	4.8211e-118	9.6423e-118	4.3979e-116	True
BRDN0007694622	Tmem161a	2051/1952.5/2027.3	4071.1/3856.4/3909.3	2027.3	3909.3	0.94697	3078.7	6671.8	23.04	1	9.3004e-118	1.8601e-117	8.422e-116	True
BRDN0007693101	Sly	1204.4/1207.2/1050.3	2641.6/2479.4/2781.5	1204.4	2641.6	1.1325	11875	3891.4	23.039	1	9.5618e-118	1.9124e-117	8.5959e-116	True
BRDN0007696604	BRDN0007696604_NegCtrl	1938.2/2083/2166.2	3978.6/3878.3/4131.6	2083	3978.6	0.93325	13950	6861.7	22.884	1	3.3832e-116	6.7664e-116	3.0196e-114	True
BRDN0007694018	Gtf2a2	364.16/419.05/373.88	1152/1096.2/1148.8	373.88	1148.8	1.6169	1067.5	1159.9	22.755	1	6.3999e-115	1.28e-114	5.6712e-113	True
BRDN0007693135	Snd1	1903.3/1778.2/1637.3	3556.6/3492/3514	1778.2	3514	0.98232	17758	5824.8	22.744	1	8.2074e-115	1.6415e-114	7.2213e-113	True
BRDN0007691692	Gpr31a	1992.3/1842.4/1849.4	3612.6/3275.9/3709	1849.4	3612.6	0.96556	10232	6066.6	22.637	1	9.4362e-114	1.8872e-113	8.244e-112	True
BRDN0007695305	Dcp2	2670.2/2507.2/2542	4553.1/4612.2/4798.8	2542	4612.2	0.85923	8818.8	8432.9	22.543	1	7.7845e-113	1.5569e-112	6.7535e-111	True
BRDN0007696023	Snrpb2	2511.5/2553.1/2510.6	4565.3/4565.2/4812.5	2511.5	4565.3	0.8619	864.78	8328.1	22.505	1	1.8451e-112	3.6903e-112	1.5896e-110	True
BRDN0007691296	Creg2	2040/2002.5/2109.1	3775.2/3882.5/3963	2040	3882.5	0.92807	3094.3	6715	22.484	1	2.9623e-112	5.9247e-112	2.5345e-110	True
BRDN0007692528	Phf5a	1198.9/1244.9/1072.2	2594.8/2632.9/2569.6	1198.9	2594.8	1.1133	9086.5	3873	22.43	1	9.9866e-112	1.9973e-111	8.4859e-110	True
BRDN0007694964	Pramel44	1474.1/1430.5/1486	2905.9/3026.4/3046	1474.1	3026.4	1.0373	1020.4	4796.7	22.414	1	1.4266e-111	2.8532e-111	1.204e-109	True
BRDN0007695114	Stub1	2531.7/2558.2/2465.9	481.95/516.76/490.11	2531.7	490.11	-2.3666	2513.1	8397.4	22.279	2.9722e-110	1	5.9445e-110	2.4915e-108	False
BRDN0007695807	Ppp3r1	1208/1339.7/1309.1	2752.4/2519.1/2918.5	1309.1	2752.4	1.0716	5573	4242.1	22.16	1	4.1598e-109	8.3196e-109	3.4635e-107	True
BRDN0007695159	Agpat5	1392.4/1382.6/1473.6	2880.5/2684/2894.3	1392.4	2880.5	1.0482	3347.6	4522	22.129	1	8.3185e-109	1.6637e-108	6.88e-107	True
BRDN0007692190	Mup21	1748.3/1440.7/1482.2	3009.6/2845.8/3058.7	1482.2	3009.6	1.0213	36269	4824.2	21.991	1	1.7568e-107	3.5137e-107	1.4434e-105	True
BRDN0007692950	Sec14l1	1745.6/1865.9/1748.6	3246.5/3405.4/3546.7	1748.6	3405.4	0.96123	6880.7	5724.5	21.898	1	1.3586e-106	2.7172e-106	1.1089e-104	True
BRDN0007695361	Drd4	1818.9/1910.7/1876.1	3594.3/3482.6/3685.8	1876.1	3594.3	0.93762	2231.8	6157.1	21.897	1	1.3872e-106	2.7744e-106	1.1248e-104	True
