sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
BRDN0007691249	Cnot8	351.25/298.08/296.29	574.75/536.67/596.56	298.08	574.75	0.94492	1415.2	786.63	9.8646	1	2.9646e-23	5.9292e-23	7.0729e-21	True
BRDN0007692709	Ptpn2	503.92/560.03/538.8	151.92/164.29/165.31	538.8	164.29	-1.7074	833.52	1468.4	9.7734	7.3258e-23	1	1.4652e-22	1.7148e-20	False
BRDN0007696164	Tsc1	928.02/1013.7/1012.1	1620.8/1531.2/1530.9	1012.1	1531.2	0.59681	3535.3	2856.4	9.7123	1	1.3366e-22	2.6732e-22	3.0707e-20	True
BRDN0007696160	Tsc1	400.14/437.58/412.66	787.08/734.91/678.7	412.66	734.91	0.8311	388.93	1108.4	9.6797	1	1.8386e-22	3.6772e-22	4.1472e-20	True
BRDN0007695722	Nprl2	945.98/895.24/995.46	1443.3/1430.4/1529.9	945.98	1443.3	0.60895	2511.6	2659.8	9.6427	1	2.6392e-22	5.2785e-22	5.8469e-20	True
BRDN0007695729	Nprl3	1365.1/1243.5/1256.6	1745.3/1846.6/1831.8	1256.6	1831.8	0.54341	5974.4	3589.7	9.6008	1	3.9678e-22	7.9356e-22	8.6359e-20	True
BRDN0007695111	Stub1	864.15/968.5/910.39	474.99/418.39/437.41	910.39	437.41	-1.0558	2757.6	2554.2	9.3587	4.0364e-21	1	8.0728e-21	8.6337e-19	False
BRDN0007695733	Nprl3	1253.3/1367.9/1305.4	1875.3/1990.1/1784.5	1305.4	1875.3	0.52221	3311.9	3737.4	9.3206	1	5.7864e-21	1.1573e-20	1.2167e-18	True
BRDN0007693148	Socs1	512.9/562.03/523.16	167.48/177.43/172.5	523.16	172.5	-1.5951	808.28	1423.5	9.2941	7.4215e-21	1	1.4843e-20	1.5345e-18	False
BRDN0007695732	Nprl3	876.13/960.48/922.12	1335.3/1407.4/1394.4	922.12	1394.4	0.59605	1793.3	2589	9.2811	1	8.3846e-21	1.6769e-20	1.7052e-18	True
BRDN0007692319	Nsmce2	328.3/348.26/323.67	610.44/526.82/598.61	328.3	598.61	0.86464	209.94	870.9	9.1598	1	2.6001e-20	5.2003e-20	5.2028e-18	True
BRDN0007696621	BRDN0007696621_NegCtrl	494.94/491.78/441.02	820.94/775.44/856.33	491.78	820.94	0.73809	1293.5	1333.6	9.0136	1	9.9698e-20	1.994e-19	1.9633e-17	True
BRDN0007693223	Stat1	540.84/518.88/517.29	866.7/856.49/844.01	518.88	856.49	0.72194	242.52	1411.2	8.9872	1	1.2686e-19	2.5372e-19	2.4591e-17	True
BRDN0007691113	Cbfa2t3	588.74/590.14/520.22	981.1/947.39/940.53	588.74	947.39	0.6854	2348.4	1612.4	8.9319	1	2.0942e-19	4.1884e-19	3.997e-17	True
BRDN0007695290	Cnot9	363.22/399.45/416.57	717.52/687.82/691.02	399.45	691.02	0.78922	802.63	1071	8.9098	1	2.5568e-19	5.1136e-19	4.806e-17	True
BRDN0007691565	Emc3	373.2/448.62/396.03	685.49/686.72/640.71	396.03	685.49	0.78997	1643.4	1061.3	8.885	1	3.1972e-19	6.3943e-19	5.92e-17	True
BRDN0007693294	Tacstd2	732.43/768.78/763.71	1169.6/1247.5/1151	763.71	1169.6	0.6143	501.96	2121.8	8.8122	1	6.1341e-19	1.2268e-18	1.1191e-16	True
BRDN0007695711	Noc2l	611.69/598.16/595.52	881.34/952.87/953.88	598.16	952.87	0.67084	95.005	1639.6	8.7599	1	9.7705e-19	1.9541e-18	1.7567e-16	True
BRDN0007695735	Paf1	563.79/534.94/567.16	886.83/900.3/898.43	563.79	898.43	0.67129	422.09	1540.4	8.5264	1	7.5509e-18	1.5102e-17	1.3382e-15	True
BRDN0007691250	Cnot8	436.07/387.4/398.97	684.57/674.68/659.19	398.97	674.68	0.75645	755.09	1069.6	8.4301	1	1.7263e-17	3.4525e-17	3.0163e-15	True
BRDN0007696170	Tsc2	940.99/886.21/971.02	1457.9/1365.8/1370.8	940.99	1370.8	0.54224	1951.4	2644.9	8.3564	1	3.232e-17	6.4639e-17	5.5689e-15	True
BRDN0007694018	Gtf2a2	93.799/101.37/125.17	199.51/239.86/233.08	101.37	233.08	1.1932	311.84	252.67	8.2861	1	5.8519e-17	1.1704e-16	9.9451e-15	True
BRDN0007692706	Ptpn2	263.44/290.05/231.75	48.506/47.096/43.125	263.44	47.096	-2.4589	856.04	690.61	8.2323	9.1797e-17	1	1.8359e-16	1.539e-14	False
BRDN0007691212	Chic2	487.96/520.88/518.27	210.5/211.38/224.86	518.27	211.38	-1.2898	462.78	1409.4	8.1743	1.4882e-16	1	2.9764e-16	2.4617e-14	False
BRDN0007693018	Sipa1	651.61/766.77/696.24	1057.1/1053.6/1011.4	696.24	1053.6	0.59702	3483.6	1924.5	8.1469	1	1.8673e-16	3.7345e-16	3.0481e-14	True
BRDN0007695778	Plac1	416.11/397.44/427.33	675.42/715.2/687.94	416.11	687.94	0.72395	237.22	1118.1	8.1293	1	2.1584e-16	4.3167e-16	3.4775e-14	True
BRDN0007695294	Cnot9	324.31/279.01/287.49	534.48/508.2/500.04	287.49	508.2	0.8197	713.65	757.21	8.0206	1	5.2636e-16	1.0527e-15	8.3718e-14	True
BRDN0007693220	Stat1	473.99/482.75/552.49	770.6/769.96/801.92	482.75	770.6	0.67361	2470.6	1307.7	7.96	1	8.6021e-16	1.7204e-15	1.3509e-13	True
BRDN0007691210	Chic2	641.63/644.33/628.77	307.51/296.81/316.25	641.63	307.51	-1.0587	86.379	1765.5	7.9517	9.1958e-16	1	1.8392e-15	1.426e-13	False
BRDN0007692157	Mmd	556.81/616.23/526.09	866.7/821.44/908.7	556.81	866.7	0.63742	2237.2	1520.2	7.9479	1	9.4865e-16	1.8973e-15	1.453e-13	True
BRDN0007695307	Dcp2	575.77/549.99/630.72	860.29/890.44/1000.1	575.77	890.44	0.62814	1842.2	1574.9	7.9292	1	1.1026e-15	2.2052e-15	1.6681e-13	True
BRDN0007694635	Tmprss7	444.05/495.79/436.13	712.94/762.3/716.69	444.05	716.69	0.6894	1370.1	1197.4	7.8789	1	1.6515e-15	3.303e-15	2.4685e-13	True
BRDN0007691457	Dlx5	1045.8/1034.7/1046.3	1529.3/1467.6/1473.4	1045.8	1473.4	0.49422	60.877	2956.9	7.8648	1	1.8483e-15	3.6965e-15	2.7297e-13	True
BRDN0007693790	Cdh19	498.93/448.62/452.75	633.32/723.96/725.93	452.75	723.96	0.67601	1075	1222.2	7.7578	1	4.3214e-15	8.6427e-15	6.3072e-13	True
BRDN0007695529	Ints10	468/464.68/454.71	744.98/703.15/739.28	464.68	739.28	0.66873	55.258	1256.2	7.7477	1	4.6778e-15	9.3556e-15	6.748e-13	True
BRDN0007692708	Ptpn2	787.32/813.94/871.28	452.11/452.34/435.35	813.94	452.11	-0.84684	1997.9	2269.4	7.5954	1.5341e-14	1	3.0682e-14	2.1876e-12	False
BRDN0007692705	Ptpn2	1001.9/1003.6/996.44	592.14/610.06/598.61	1001.9	598.61	-0.74201	16.241	2825.9	7.5856	1.655e-14	1	3.3099e-14	2.3331e-12	False
BRDN0007692190	Mup21	576.77/563.04/565.2	847.48/861.96/923.08	565.2	861.96	0.60798	69.195	1544.4	7.5513	1	2.155e-14	4.3099e-14	3.0039e-12	True
BRDN0007695555	Kdm8	124.73/143.52/121.25	273.65/250.81/257.72	124.73	257.72	1.041	182.51	314.29	7.5015	1	3.1556e-14	6.3111e-14	4.3498e-12	True
BRDN0007696494	BRDN0007696494_NegCtrl	744.41/674.44/678.64	1008.6/1001.1/982.63	678.64	1001.1	0.56013	2171.8	1873.2	7.4497	1	4.678e-14	9.3559e-14	6.3774e-12	True
BRDN0007694574	Syncrip	470.99/474.72/465.46	736.74/748.06/729.01	470.99	736.74	0.64435	22.23	1274.2	7.4448	1	4.8559e-14	9.7117e-14	6.548e-12	True
BRDN0007695723	Nprl2	1152.5/1166.2/1130.4	1612.6/1527.9/1578.2	1152.5	1578.2	0.4531	338.42	3276.6	7.4356	1	5.2046e-14	1.0409e-13	6.9428e-12	True
BRDN0007696165	Tsc1	742.41/669.42/729.49	990.25/1081/1061.7	729.49	1061.7	0.54079	1887.4	2021.6	7.3885	1	7.4221e-14	1.4844e-13	9.7956e-12	True
BRDN0007696897	BRDN0007696897_NegCtrl	182.61/208.76/178.95	340.46/251.91/353.21	182.61	340.46	0.89506	348.5	469.45	7.2852	1	1.6065e-13	3.213e-13	2.0979e-11	True
BRDN0007694283	Ppp6r3	684.54/685.48/572.05	369.74/317.62/373.75	684.54	369.74	-0.88681	6327.1	1890.4	7.2402	2.2394e-13	1	4.4789e-13	2.894e-11	False
BRDN0007695115	Stub1	646.62/728.64/764.69	384.39/410.72/419.95	728.64	410.72	-0.82552	4013.4	2019.1	7.0751	7.4673e-13	1	1.4935e-12	9.5504e-11	False
BRDN0007691110	Cbfa2t3	751.39/803.91/767.62	1155.9/1066.8/1090.4	767.62	1090.4	0.50589	790.04	2133.3	6.9893	1	1.3816e-12	2.7633e-12	1.749e-10	True
BRDN0007692556	Plagl2	579.76/509.84/579.87	856.63/883.87/845.04	579.76	856.63	0.56241	2444.1	1586.4	6.9513	1	1.8091e-12	3.6181e-12	2.267e-10	True
BRDN0007695295	Cnot9	244.48/256.93/273.8	420.99/437.01/454.86	256.93	437.01	0.76397	219.86	672.65	6.9433	1	1.9159e-12	3.8317e-12	2.3768e-10	True
BRDN0007691468	Dmxl1	183.61/219.8/202.42	360.59/338.43/371.69	202.42	360.59	0.82991	327.9	523.23	6.9149	1	2.3406e-12	4.6812e-12	2.875e-10	True
BRDN0007694626	Tmem189	392.16/401.45/436.13	627.83/672.49/580.13	401.45	627.83	0.64385	644.31	1076.6	6.8992	1	2.6148e-12	5.2295e-12	3.1746e-10	True
BRDN0007694527	Spinkl	622.67/644.33/592.58	877.68/907.96/930.26	622.67	907.96	0.54344	687.16	1710.5	6.8981	1	2.6357e-12	5.2713e-12	3.1746e-10	True
BRDN0007692140	Mff	354.24/333.21/345.19	553.7/533.39/565.76	345.19	553.7	0.68016	112.78	918.19	6.8813	1	2.966e-12	5.9321e-12	3.5382e-10	True
BRDN0007693737	Arl15	1575.6/1550.6/1656.5	2007/2039.4/2045.3	1575.6	2039.4	0.37198	3582.8	4559.2	6.8678	1	3.2601e-12	6.5202e-12	3.8519e-10	True
BRDN0007695112	Stub1	311.33/411.49/378.43	180.3/142.38/161.2	378.43	161.2	-1.226	2797.4	1011.7	6.8297	4.2553e-12	1	8.5106e-12	4.9803e-10	False
BRDN0007691138	Ccdc34	572.78/562.03/563.25	845.65/796.25/829.64	563.25	829.64	0.55789	46.118	1538.8	6.7909	1	5.5714e-12	1.1143e-11	6.4597e-10	True
BRDN0007696286	Zfp36l2	492.95/525.9/551.51	778.84/811.58/770.09	525.9	778.84	0.56564	871.05	1431.4	6.6856	1	1.1502e-11	2.3004e-11	1.3213e-09	True
BRDN0007696114	Tmem167	444.05/489.77/509.47	748.64/722.87/733.12	489.77	733.12	0.58097	1239.2	1327.8	6.6782	1	1.2096e-11	2.4192e-11	1.3767e-09	True
BRDN0007692755	Rap2c	668.57/696.52/703.08	368.83/404.15/405.58	696.52	404.15	-0.78379	412.12	1925.3	6.6632	1.3393e-11	1	2.6785e-11	1.5105e-09	False
BRDN0007692186	Mthfd2	322.31/362.31/301.18	476.82/516.96/528.79	322.31	516.96	0.67992	1023.2	854.17	6.6601	1	1.3686e-11	2.7371e-11	1.5296e-09	True
BRDN0007693946	Fndc11	925.02/943.41/985.69	1248.3/1284.7/1322.5	943.41	1284.7	0.4451	1062.6	2652.1	6.6277	1	1.7052e-11	3.4103e-11	1.8888e-09	True
BRDN0007696410	Cbll1	421.1/410.49/403.86	593.05/628.67/628.39	410.49	628.39	0.61311	78.3	1102.2	6.5635	1	2.6278e-11	5.2557e-11	2.885e-09	True
BRDN0007690863	Adrb1	584.75/516.87/502.62	762.37/832.39/708.48	516.87	762.37	0.55978	2405.4	1405.4	6.5484	1	2.907e-11	5.8139e-11	3.1635e-09	True
BRDN0007696830	BRDN0007696830_NegCtrl	362.23/387.4/408.75	542.72/598.01/605.8	387.4	598.01	0.62503	544.72	1036.9	6.5402	1	3.0714e-11	6.1428e-11	3.3134e-09	True
BRDN0007691501	Duxbl3	480.97/505.83/610.19	746.81/759.01/688.97	505.83	746.81	0.56116	5754.1	1373.8	6.5015	1	3.9754e-11	7.9508e-11	4.2516e-09	True
BRDN0007691893	Kat6a	293.37/312.13/336.38	125.38/101.86/139.64	312.13	125.38	-1.309	470.06	825.76	6.4987	4.051e-11	1	8.102e-11	4.2954e-09	False
BRDN0007694088	Krtap1-4	758.38/784.84/840.96	1159.6/1086.5/942.58	784.84	1086.5	0.4687	1924.9	2183.8	6.455	1	5.4125e-11	1.0825e-10	5.6905e-09	True
BRDN0007693499	Usp22	629.65/697.52/618.01	379.81/328.58/362.45	629.65	362.45	-0.79508	2371	1730.8	6.4226	6.6963e-11	1	1.3393e-10	6.981e-09	False
BRDN0007691215	Chic2	651.61/634.29/647.34	383.47/377.86/357.32	647.34	377.86	-0.77509	94.234	1782.2	6.3835	8.6543e-11	1	1.7309e-10	8.9471e-09	False
BRDN0007691213	Chic2	618.68/677.45/652.23	412.76/371.29/381.96	652.23	381.96	-0.7704	880.98	1796.4	6.3768	9.0398e-11	1	1.808e-10	9.2684e-09	False
BRDN0007693822	Coq10a	997.87/1021.7/1039.5	1328/1362.5/1400.5	1021.7	1362.5	0.41493	441.84	2885	6.3448	1	1.1134e-10	2.2267e-10	1.1322e-08	True
BRDN0007692637	Pqbp1	505.92/604.19/565.2	815.45/813.77/784.46	565.2	813.77	0.52507	2517.2	1544.4	6.325	1	1.266e-10	2.532e-10	1.2769e-08	True
BRDN0007692722	Rab5c	525.88/567.05/542.71	785.25/825.82/731.07	542.71	785.25	0.53213	437.93	1479.7	6.305	1	1.4406e-10	2.8812e-10	1.4413e-08	True
BRDN0007693177	Spib	815.26/805.92/866.39	1115.6/1117.2/1103.8	815.26	1115.6	0.45206	1350.7	2273.3	6.3	1	1.4882e-10	2.9765e-10	1.477e-08	True
BRDN0007696903	BRDN0007696903_NegCtrl	652.6/734.66/666.9	936.25/875.11/941.56	666.9	936.25	0.4888	2397.6	1839	6.281	1	1.6821e-10	3.3641e-10	1.6562e-08	True
BRDN0007694355	Rfx7	826.23/814.95/839.01	1126.6/1150/1054.5	826.23	1126.6	0.44691	145.24	2305.6	6.2558	1	1.9773e-10	3.9546e-10	1.9315e-08	True
BRDN0007690812	Bid	370.21/368.33/385.28	536.31/578.29/566.78	370.21	566.78	0.61311	115.3	988.49	6.2523	1	2.0221e-10	4.0443e-10	1.9599e-08	True
BRDN0007693904	Fam71a	753.39/704.55/778.38	1067.1/1037.2/1014.5	753.39	1037.2	0.46071	1504.9	2091.6	6.2058	1	2.7211e-10	5.4421e-10	2.6169e-08	True
BRDN0007692613	Ppan	196.58/197.72/201.44	336.8/316.53/364.51	197.72	336.8	0.76545	7.58	510.44	6.1559	1	3.7317e-10	7.4634e-10	3.5612e-08	True
BRDN0007696216	Unk	468/513.86/491.86	716.61/779.82/710.53	491.86	716.61	0.542	526.65	1333.8	6.1537	1	3.7856e-10	7.5713e-10	3.5851e-08	True
BRDN0007692692	Prss50	483.97/597.16/530.98	796.23/759.01/763.92	530.98	763.92	0.52395	3295.1	1445.9	6.126	1	4.5048e-10	9.0096e-10	4.2339e-08	True
BRDN0007693291	Tacc2	641.63/663.4/669.84	925.27/924.39/854.28	663.4	924.39	0.47801	257.72	1828.8	6.103	1	5.2052e-10	1.041e-09	4.8553e-08	True
BRDN0007693293	Tacstd2	1226.4/1157.2/1221.4	874.94/861.96/842.99	1221.4	861.96	-0.50229	2071.1	3483.6	6.089	5.6793e-10	1	1.1359e-09	5.258e-08	False
BRDN0007695323	Depdc5	503.92/542.96/518.27	744.98/757.91/746.47	518.27	746.47	0.52554	407.86	1409.4	6.0785	1	6.0658e-10	1.2132e-09	5.5743e-08	True
BRDN0007695321	Depdc5	714.47/676.45/692.33	968.29/957.25/926.16	692.33	957.25	0.46687	371.3	1913.1	6.057	1	6.9356e-10	1.3871e-09	6.3267e-08	True
BRDN0007694303	Prmt7	372.2/378.37/356.92	194.94/179.62/181.74	372.2	181.74	-1.0302	135.81	994.11	6.0408	7.6663e-10	1	1.5333e-09	6.9422e-08	False
BRDN0007696850	BRDN0007696850_NegCtrl	617.68/628.27/615.08	857.55/866.34/911.78	617.68	866.34	0.48741	59.503	1696.1	6.038	1	7.8031e-10	1.5606e-09	7.0149e-08	True
BRDN0007691086	Caprin1	259.45/213.77/272.82	413.67/416.2/497.99	259.45	416.2	0.67974	1132.5	679.59	6.0129	1	9.1095e-10	1.8219e-09	8.1304e-08	True
BRDN0007692950	Sec14l1	703.5/678.45/683.53	928.93/960.54/944.64	683.53	944.64	0.46618	212.26	1887.4	6.0102	1	9.262e-10	1.8524e-09	8.2074e-08	True
BRDN0007694118	Mark2	624.66/647.34/591.61	872.19/847.73/884.06	624.66	872.19	0.48091	803.55	1716.3	5.9748	1	1.1522e-09	2.3044e-09	1.0138e-07	True
BRDN0007692178	Mthfd1l	258.45/290.05/327.58	434.72/511.48/454.86	290.05	454.86	0.64734	1203.8	764.31	5.9615	1	1.2493e-09	2.4987e-09	1.0915e-07	True
BRDN0007691044	Btbd35f3	232.5/203.74/233.71	382.56/378.96/362.45	232.5	378.96	0.7024	414.46	605.45	5.952	1	1.3244e-09	2.6489e-09	1.149e-07	True
BRDN0007695314	Dennd2d	1272.3/1266.6/1218.4	1622.7/1588.1/1672.6	1266.6	1622.7	0.35717	1176.2	3620	5.9182	1	1.6276e-09	3.2552e-09	1.4022e-07	True
BRDN0007694132	Mdn1	496.94/476.72/444.93	689.15/754.63/648.93	476.72	689.15	0.53073	709.82	1290.6	5.9131	1	1.6784e-09	3.3567e-09	1.436e-07	True
