sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
BRDN0007695242	Cdc7	452.2/434.86/444.58	676.7/2194.3/1768.2/2006.6	444.58	1887.4	2.0834	76.291	1982.9	32.401	1	1.3378e-230	2.6755e-230	8.2981e-228	True
BRDN0007695210	Aurkaip1	487.29/409.96/434.66	4306.7/2247.3/1172.4/1440.1	434.66	1843.7	2.0821	1689.8	1931.8	32.058	1	8.6051e-226	1.721e-225	5.0836e-223	True
BRDN0007695716	Nosip	289.65/308.32/302.6	1532.9/1312.5/816.81/1643.8	302.6	1422.7	2.2294	100.23	1270.8	31.42	1	5.3704e-217	1.0741e-216	3.0284e-214	True
BRDN0007693741	Arl15	559.25/561.05/497.63	2010.7/4561.1/1604.8/2226.5	559.25	2118.6	1.9196	1900.1	2586.9	30.658	1	1.0341e-206	2.0682e-206	5.5778e-204	True
BRDN0007696887	BRDN0007696887_NegCtrl	370.93/356.07/332.05	1468/2063.8/1643.2/776.28	356.07	1555.6	2.1241	398.91	1533.7	30.63	1	2.4353e-206	4.8705e-206	1.2588e-203	True
BRDN0007693738	Arl15	629.79/644.27/550.98	2408.5/3047.5/1258.9/2172.8	629.79	2290.6	1.8611	3209.9	2969.1	30.48	1	2.3941e-204	4.7883e-204	1.1881e-201	True
BRDN0007692968	Sephs1	453.63/445.77/461.19	2689.5/1775.8/1825.8/968.83	453.63	1800.8	1.9867	59.478	2029.7	29.902	1	9.1894e-197	1.8379e-196	4.3848e-194	True
BRDN0007695275	Chordc1	365.91/389.5/417.76	1509.1/1688.8/211.41/2522.4	389.5	1599	2.0346	677.37	1701.4	29.322	1	2.7538e-189	5.5076e-189	1.2653e-186	True
BRDN0007693018	Sipa1	545.65/508.53/483.93	2544.7/1148.1/1403/2395.7	508.53	1899.4	1.899	991.44	2316.9	28.895	1	6.9382e-184	1.3876e-183	3.0741e-181	True
BRDN0007693086	Slc7a2	571.79/541.61/519.21	897.23/2319.3/2421.6/1636.7	541.61	1978	1.8668	706.21	2492.5	28.77	1	2.5351e-182	5.0702e-182	1.0845e-179	True
BRDN0007696440	Padi6	160.76/143.59/147.22	598.87/338.31/1028.2/1268.8	147.22	813.55	2.4583	98.238	553.99	28.31	1	1.3028e-176	2.6056e-176	5.3876e-174	True
BRDN0007692415	Olfr297	723.24/680.42/690.62	3268.9/1294.8/3834.2/749.93	690.62	2281.9	1.7228	583.75	3304.5	27.681	1	5.847e-169	1.1694e-168	2.3399e-166	True
BRDN0007694112	Lysmd3	432.87/371.42/412.8	1833.4/2547.5/1316.5/1040.8	412.8	1574.9	1.9292	1057.5	1819.7	27.243	1	1.0072e-163	2.0144e-163	3.9048e-161	True
BRDN0007692222	Ncor1	655.57/607.44/584.22	2049.6/2437.5/1076.3/1875.8	607.44	1962.7	1.6904	1427.8	2847.2	25.399	1	1.2865e-142	2.573e-142	4.8365e-140	True
BRDN0007696841	BRDN0007696841_NegCtrl	363.41/400.75/373.44	3262.5/707.87/1691.3/1067.1	373.44	1379.2	1.8821	423.21	1620.6	24.984	1	4.5443e-138	9.0886e-138	1.6581e-135	True
BRDN0007692481	Pcbd1	563.55/490.45/568.18	1878.8/1944.3/1652.8/1799.8	563.55	1839.3	1.7048	2682.5	2610	24.972	1	6.1959e-138	1.2392e-137	2.1962e-135	True
BRDN0007693019	Sipa1	363.41/364.26/381.02	1498.3/1508.1/787.99/1205	364.26	1351.6	1.8888	140.92	1574.5	24.883	1	5.7375e-137	1.1475e-136	1.9772e-134	True
BRDN0007691524	Edem3	495.17/514.33/463.23	2012.8/1747.3/1576/965.79	495.17	1661.6	1.7446	693.37	2246.5	24.61	1	4.9405e-134	9.881e-134	1.6565e-131	True
BRDN0007692972	Sephs1	490.15/435.2/456.82	1558.8/1857.3/1576/1332.6	456.82	1567.4	1.7764	789.27	2046.3	24.551	1	2.1245e-133	4.2489e-133	6.9358e-131	True
BRDN0007690923	Apobec3	711.42/743.52/693.25	2365.2/2008.1/2248.6/1207	711.42	2128.4	1.5796	680.38	3420.3	24.229	1	5.5706e-130	1.1141e-129	1.772e-127	True
BRDN0007696290	Zfp36l2	641.96/622.1/639.02	2704.7/1860/1268.5/2079.5	639.02	1969.8	1.6226	147.48	3019.6	24.217	1	7.3604e-130	1.4721e-129	2.2828e-127	True
BRDN0007691844	Ifne	606.87/641.88/605.21	1096.1/1781.2/1998.8/2087.6	606.87	1890	1.6373	614.29	2844.1	24.06	1	3.2556e-128	6.5112e-128	9.8509e-126	True
BRDN0007694390	Rpn2	480.49/475.79/434.37	1180.4/2235/1710.5/1458.3	475.79	1584.4	1.7334	868.55	2145	23.937	1	6.2831e-127	1.2566e-126	1.8559e-124	True
BRDN0007696928	BRDN0007696928_NegCtrl	431.43/421.22/464.4	5279.6/1426.6/1489.5/736.76	431.43	1458	1.7545	595.58	1915.2	23.459	1	5.3935e-122	1.0787e-121	1.5561e-119	True
BRDN0007693335	Thrap3	673.47/604.71/655.64	2062.5/3052.9/1864.3/1109.7	655.64	1963.4	1.5809	1456	3111	23.447	1	7.1552e-122	1.431e-121	2.0174e-119	True
BRDN0007692987	Sgcb	827.07/784.79/752.14	1208.6/2754/3161.6/1682.3	784.79	2218.2	1.4978	1426.8	3833.4	23.151	1	7.1218e-119	1.4244e-118	1.9634e-116	True
BRDN0007693475	Uggt1	436.45/482.61/511.63	1850.7/1273.1/2450.4/568.53	482.61	1561.9	1.6923	1486.5	2180.6	23.112	1	1.754e-118	3.5079e-118	4.7304e-116	True
BRDN0007695969	Setd5	323.67/306.28/347.79	884.26/2721.4/566.97/1464.4	323.67	1174.3	1.856	442.19	1373.5	22.953	1	6.8815e-117	1.3763e-116	1.8164e-114	True
BRDN0007695526	Ints10	576.44/670.88/599.96	2626.8/998.63/3805.4/986.06	599.96	1812.7	1.5936	2791.1	2806.5	22.892	1	2.7631e-116	5.5262e-116	7.1414e-114	True
BRDN0007696289	Zfp36l2	657.71/692.36/624.16	1900.4/835.59/1921.9/2967.3	657.71	1911.2	1.5375	1163.3	3122.4	22.432	1	9.6771e-112	1.9354e-111	2.4501e-109	True
BRDN0007696119	Tmem94	445.4/370.06/420.38	1297.2/646.73/1787.4/1469.5	420.38	1383.3	1.716	1579.2	1858.5	22.337	1	8.0807e-111	1.6161e-110	2.005e-108	True
BRDN0007690965	Ash2l	493.73/481.93/501.72	2784.7/1377.7/1306.9/1715.7	493.73	1546.7	1.6454	101.58	2239	22.253	1	5.2534e-110	1.0507e-109	1.2779e-107	True
BRDN0007693017	Sipa1	587.54/523.88/606.08	2146.9/1940.2/365.16/1556.6	587.54	1748.4	1.5717	2198.4	2739.2	22.18	1	2.6687e-109	5.3374e-109	6.3669e-107	True
BRDN0007693168	Spg11	530.97/483.29/490.93	2871.1/1361.4/326.73/1695.5	490.93	1528.4	1.6365	830.79	2224.3	21.998	1	1.4897e-107	2.9793e-107	3.4869e-105	True
BRDN0007691249	Cnot8	460.79/423.26/402.31	1247.5/1418.5/2959.8/1329.6	423.26	1374	1.6964	923.92	1873.2	21.967	1	2.9486e-107	5.8973e-107	6.7742e-105	True
BRDN0007695718	Nosip	402.43/400.41/457.7	1122.1/1875/1364.6/1282	402.43	1323.3	1.7148	1529	1767	21.906	1	1.1327e-106	2.2655e-106	2.555e-104	True
BRDN0007696166	Tsc2	611.89/658.6/623.86	2220.4/736.4/2488.9/1398.5	623.86	1809.4	1.5347	674.9	2936.7	21.878	1	2.1171e-106	4.2341e-106	4.69e-104	True
BRDN0007696388	Ifnk	627.28/545.36/613.08	1407.5/3756.7/2162.2/749.93	613.08	1784.8	1.5401	2393.5	2877.9	21.842	1	4.6272e-106	9.2545e-106	1.0071e-103	True
BRDN0007692716	Qtrt1	486.93/392.22/447.78	1608.5/1331.5/1508.7/814.79	447.78	1420.1	1.6629	2309.6	1999.4	21.745	1	3.8728e-105	7.7455e-105	8.2837e-103	True
BRDN0007694392	Rpn2	539.56/557.3/537.86	1995.5/1240.5/2959.8/699.26	539.56	1618	1.5826	158.76	2481.6	21.649	1	3.1369e-104	6.2738e-104	6.5959e-102	True
BRDN0007693690	Actr8	427.85/440.32/392.98	771.83/1900.8/1902.7/840.12	427.85	1370.5	1.6771	685.87	1896.8	21.643	1	3.529e-104	7.0579e-104	7.2967e-102	True
BRDN0007696121	Tmem94	541.71/502.39/614.83	1405.3/1084.2/1835.4/1891	541.71	1620.4	1.579	3446.2	2493.1	21.603	1	8.3955e-104	1.6791e-103	1.7075e-101	True
BRDN0007691352	Cx3cr1	442.89/495.57/469.36	996.68/1724.2/1633.6/1286	469.36	1459.8	1.635	693.69	2111.4	21.555	1	2.3603e-103	4.7205e-103	4.7228e-101	True
BRDN0007691633	Fbxw28	404.22/335.95/386.27	1338.3/1194.3/1797/667.84	386.27	1266.3	1.7103	1427.3	1685.1	21.437	1	2.9993e-102	5.9987e-102	5.9063e-100	True
BRDN0007690855	Adamts18	379.16/408.94/410.76	1904.7/1644/836.03/973.9	408.94	1308.9	1.676	444.96	1800	21.213	1	3.6106e-100	7.2211e-100	6.9989e-98	True
BRDN0007694393	Rpn2	472.61/501.02/508.71	1621.5/804.34/1883.5/1396.5	501.02	1509	1.5887	433.27	2277.3	21.122	1	2.5022e-99	5.0043e-99	4.7757e-97	True
BRDN0007696582	BRDN0007696582_NegCtrl	442.18/483.29/450.99	449.7/1803/1797/993.15	450.99	1395.1	1.627	560.46	2016	21.026	1	1.8899e-98	3.7798e-98	3.5525e-96	True
BRDN0007696484	BRDN0007696484_NegCtrl	539.92/466.92/532.91	2218.2/2176.6/355.55/938.43	532.91	1557.5	1.5455	2202	2446.2	20.716	1	1.2324e-95	2.4648e-95	2.2819e-93	True
BRDN0007692370	Olfr1002	540.28/492.5/481.02	2827.9/1023.1/1912.3/1018.5	492.5	1467.7	1.5734	1207.4	2232.5	20.639	1	6.0806e-95	1.2161e-94	1.1094e-92	True
BRDN0007693334	Thrap3	471.54/478.51/464.69	1236.7/1601.9/1095.5/1622.5	471.54	1419.3	1.5877	47.77	2122.8	20.57	1	2.549e-94	5.098e-94	4.5831e-92	True
BRDN0007693772	Camk2n1	507.7/483.63/506.67	1725.3/2131.8/1210.8/1150.2	506.67	1468	1.5329	265.97	2307.1	20.015	1	2.0393e-89	4.0786e-89	3.6142e-87	True
BRDN0007690998	B3gnt2	410.31/428.38/435.83	2756.5/614.12/1979.6/555.35	428.38	1296.8	1.5958	190.98	1899.5	19.927	1	1.1902e-88	2.3803e-88	2.0796e-86	True
BRDN0007691625	Fbxo4	532.4/550.14/547.19	2326.3/1888.6/1191.6/1107.7	547.19	1540.1	1.4912	113.74	2522.3	19.77	1	2.7255e-87	5.4509e-87	4.6961e-85	True
BRDN0007691466	Dmpk	462.23/421.22/519.79	3658.1/1209.2/1508.7/520.9	462.23	1359	1.5538	2497.8	2074.3	19.689	1	1.3355e-86	2.671e-86	2.2696e-84	True
BRDN0007696286	Zfp36l2	450.05/423.94/418.34	862.64/1679.3/4564.6/697.23	423.94	1271	1.5817	356.54	1876.7	19.552	1	1.9655e-85	3.9309e-85	3.2951e-83	True
BRDN0007696461	Gpr161	402.79/385.4/391.52	2360.9/1487.8/269.07/902.96	391.52	1195.4	1.6078	82.238	1711.6	19.43	1	2.1721e-84	4.3442e-84	3.593e-82	True
BRDN0007693231	Stt3a	545.65/575.38/551.57	4332.6/370.92/1970/1090.4	551.57	1530.2	1.4704	300.98	2545.7	19.396	1	4.158e-84	8.3159e-84	6.7873e-82	True
BRDN0007693016	Sipa1	330.47/320.94/324.47	4395.3/1547.5/432.43/526.98	324.47	1037.3	1.6736	24.217	1377.4	19.205	1	1.6693e-82	3.3385e-82	2.6895e-80	True
BRDN0007691597	Etv5	519.51/571.63/503.76	3340.3/1857.3/1047.4/916.13	519.51	1452.4	1.4814	1482	2375	19.142	1	5.651e-82	1.1302e-81	8.988e-80	True
BRDN0007696164	Tsc1	552.81/524.56/548.07	2782.5/831.51/2114.1/899.92	548.07	1507	1.4576	287.6	2527	19.076	1	1.9939e-81	3.9879e-81	3.1312e-79	True
BRDN0007696808	BRDN0007696808_NegCtrl	668.1/677.01/734.64	2412.8/1385.8/2133.3/841.14	677.01	1759.6	1.3767	1700.4	3229	19.051	1	3.2065e-81	6.413e-81	4.9725e-79	True
BRDN0007692193	Mup21	645.18/682.47/657.68	2315.5/2442.9/1105.1/1074.2	657.68	1710.3	1.3774	385.37	3122.2	18.838	1	1.8358e-79	3.6717e-79	2.8118e-77	True
BRDN0007691351	Cx3cr1	557.46/573.67/541.65	2501.4/1618.2/912.91/1406.6	557.46	1512.4	1.4383	256.31	2577.3	18.81	1	3.1151e-79	6.2302e-79	4.7129e-77	True
BRDN0007696497	BRDN0007696497_NegCtrl	417.83/431.79/451.28	1303.7/1293.5/1191.6/684.06	431.79	1242.5	1.5227	287.42	1917	18.517	1	7.5357e-77	1.5071e-76	1.1264e-74	True
BRDN0007693939	Fetub	458.29/445.77/476.64	1883.1/2112.7/278.68/710.41	458.29	1296.8	1.4985	246.8	2053.9	18.501	1	1.0102e-76	2.0205e-76	1.492e-74	True
BRDN0007691152	Ccl8	352.67/384.72/379.86	2358.7/684.77/1556.8/697.23	379.86	1127	1.5664	381.51	1652.8	18.378	1	9.9176e-76	1.9835e-75	1.4475e-73	True
BRDN0007692971	Sephs1	407.45/425.31/436.41	1537.2/1235/528.53/1200.9	425.31	1218	1.5157	221.19	1883.7	18.263	1	8.1081e-75	1.6216e-74	1.1696e-72	True
BRDN0007691921	Kifc3	698.17/693.73/663.51	1571.8/1917.1/2863.7/1267.8	693.73	1744.4	1.3291	466.33	3321.7	18.231	1	1.4771e-74	2.9542e-74	2.1063e-72	True
BRDN0007695230	C2cd5	776.22/759.21/782.16	1995.5/1229.6/1787.4/1990.4	776.22	1888.9	1.2819	162.37	3784.8	18.086	1	2.0646e-73	4.1291e-73	2.9106e-71	True
BRDN0007695164	Aimp1	801.65/852.32/811.9	5080.7/1831.5/1191.6/2061.3	811.9	1946.4	1.2604	869.57	3987.6	17.966	1	1.8074e-72	3.6149e-72	2.5194e-70	True
BRDN0007696291	Zfp36l2	491.59/399.05/442.24	1375/751.35/1249.2/1230.3	442.24	1239.8	1.4851	2150.3	1970.8	17.965	1	1.8431e-72	3.6863e-72	2.5407e-70	True
BRDN0007694210	Olfr223	552.09/517.4/490.64	709.13/2069.3/2661.9/682.03	517.4	1389.2	1.4232	959.96	2363.8	17.931	1	3.3576e-72	6.7152e-72	4.5774e-70	True
BRDN0007692647	Prdm9	471.18/509.55/486.26	3593.2/1247.3/624.62/1404.6	486.26	1325.9	1.4453	384.95	2199.8	17.903	1	5.6269e-72	1.1254e-71	7.5878e-70	True
BRDN0007691967	Lce1c	604.37/654.85/532.62	2626.8/457.87/2796.4/477.32	604.37	1552.1	1.3592	3848	2830.5	17.813	1	2.7852e-71	5.5704e-71	3.7154e-69	True
BRDN0007694060	Ifit2	503.4/523.88/494.43	1710.1/2139.9/884.08/998.22	503.4	1354.2	1.4258	249.88	2289.9	17.779	1	5.1246e-71	1.0249e-70	6.7634e-69	True
BRDN0007693024	Skil	738.63/704.64/678.67	1586.9/1100.5/3161.6/1876.9	704.64	1731.9	1.2962	914.86	3382.5	17.663	1	4.072e-70	8.144e-70	5.3176e-68	True
BRDN0007691804	Hic2	493.38/431.79/510.46	2242/971.45/1672.1/439.82	493.38	1321.8	1.4199	2042.4	2237.1	17.514	1	5.5882e-69	1.1176e-68	7.2216e-67	True
BRDN0007696707	BRDN0007696707_NegCtrl	557.46/557.3/582.76	2618.2/582.87/1835.4/1056	557.46	1445.7	1.3732	319.95	2577.3	17.496	1	7.6314e-69	1.5263e-68	9.7603e-67	True
BRDN0007691803	Hgf	737.56/684.86/733.48	2205.2/1646.7/1864.3/813.78	733.48	1755.5	1.2579	1190.3	3543.8	17.168	1	2.301e-66	4.602e-66	2.9129e-64	True
BRDN0007691015	Becn2	441.1/479.2/437.58	2287.4/1164.4/1239.6/704.33	441.1	1202	1.4442	731.8	1964.9	17.166	1	2.4042e-66	4.8084e-66	3.0128e-64	True
BRDN0007696604	BRDN0007696604_NegCtrl	611.17/603/576.64	1800.9/1481/1547.1/1251.6	603	1514	1.3267	380.91	2823.1	17.147	1	3.3254e-66	6.6508e-66	4.1255e-64	True
BRDN0007692380	Olfr1118	915.86/881.31/996.43	5852.5/1198.4/2940.5/1155.3	915.86	2069.4	1.1752	3842.9	4587.2	17.032	1	2.3634e-65	4.7268e-65	2.903e-63	True
BRDN0007694366	Rhox2h	442.53/423.6/471.69	992.36/1387.2/1547.1/856.34	442.53	1189.8	1.4248	604.19	1972.3	16.826	1	7.8986e-64	1.5797e-63	9.6069e-62	True
BRDN0007695641	Mid1ip1	706.05/709.42/741.06	2157.7/1192.9/2018/1363	709.42	1690.5	1.2516	506.3	3409.1	16.804	1	1.1503e-63	2.3005e-63	1.3854e-61	True
BRDN0007693359	Tmem92	585.75/633.36/678.09	668.06/2073.3/2306.3/1024.6	633.36	1549	1.2889	2133.7	2988.6	16.748	1	2.9151e-63	5.8302e-63	3.4774e-61	True
BRDN0007693004	Siglec1	412.1/384.72/404.93	1312.3/1900.8/903.3/356.72	404.93	1107.8	1.4497	229.89	1779.6	16.662	1	1.2449e-62	2.4897e-62	1.4708e-60	True
BRDN0007691636	Fgfbp1	662.73/679.74/621.24	1643.1/2419.8/932.13/1551.5	662.73	1597.3	1.2679	1005.3	3150	16.652	1	1.4595e-62	2.9189e-62	1.7081e-60	True
BRDN0007695580	Lamtor1	358.04/358.12/346.92	674.54/1343.7/9.6096/1358	358.04	1009.1	1.4923	61.85	1543.5	16.573	1	5.4772e-62	1.0954e-61	6.3504e-60	True
BRDN0007691851	Ifngr1	669.53/631.99/679.84	2248.5/960.58/3459.4/910.05	669.53	1604.5	1.2597	757.6	3187.6	16.561	1	6.6942e-62	1.3388e-61	7.6896e-60	True
BRDN0007692528	Phf5a	419.26/429.4/407.55	3288.4/774.45/1489.5/687.1	419.26	1132	1.4307	119.95	1852.8	16.558	1	7.0432e-62	1.4086e-61	8.0164e-60	True
BRDN0007690918	Apc	453.99/485.34/481.6	456.18/718.74/1893.1/1783.6	481.6	1251.2	1.3755	388.11	2175.4	16.5	1	1.8312e-61	3.6624e-61	2.0653e-59	True
BRDN0007693693	Actr8	424.99/407.23/421.25	1826.9/1461.9/249.85/803.64	421.25	1132.8	1.425	105.3	1863	16.485	1	2.3428e-61	4.6856e-61	2.6184e-59	True
BRDN0007691874	Irf3	511.99/468.96/520.66	1321/1163/2018/1294.1	511.99	1307.6	1.351	963.33	2335.2	16.463	1	3.3782e-61	6.7564e-61	3.7419e-59	True
BRDN0007690847	Adam22	734.33/709.07/633.49	2259.3/1913/1037.8/1426.9	709.07	1670	1.2346	3175.9	3407.2	16.462	1	3.4654e-61	6.9307e-61	3.8045e-59	True
BRDN0007692471	Palm	471.18/461.12/455.95	3550/1312.5/624.62/1102.6	461.12	1207.5	1.3869	63.956	2068.6	16.411	1	7.9126e-61	1.5825e-60	8.6108e-59	True
BRDN0007692595	Pnpla2	332.62/321.97/292.69	384.84/1187.5/1047.4/806.68	321.97	927.06	1.5228	485.2	1365.2	16.377	1	1.3989e-60	2.7978e-60	1.5091e-58	True
BRDN0007694320	Psg22	641.96/646.32/665.84	1883.1/1201.1/2181.4/891.81	646.32	1542.1	1.2533	200.13	3059.7	16.194	1	2.7767e-59	5.5533e-59	2.9696e-57	True
BRDN0007691457	Dlx5	546.72/566.85/603.46	2410.6/2899.4/144.14/381.05	566.85	1395.8	1.2986	872.62	2627.7	16.172	1	3.9842e-59	7.9683e-59	4.2246e-57	True
BRDN0007692445	Olfr875	637.66/614.6/620.37	4064.6/1432/480.48/1548.5	620.37	1490.3	1.263	166.24	2917.6	16.105	1	1.1757e-58	2.3515e-58	1.2361e-56	True
BRDN0007694867	Lcn15	746.51/696.45/660.31	1928.5/1464.7/1739.3/1514	696.45	1626.7	1.2227	1906	3336.9	16.104	1	1.204e-58	2.4079e-58	1.2552e-56	True
BRDN0007693336	Thrap3	518.8/534.11/483.93	2146.9/1211.9/1393.4/840.12	518.8	1302.7	1.3266	724.96	2371.2	16.097	1	1.3294e-58	2.6587e-58	1.3743e-56	True
BRDN0007694465	Slc16a14	555.67/523.19/545.74	1329.6/811.13/3161.6/1375.2	545.74	1352.4	1.3077	303.45	2514.5	16.087	1	1.5753e-58	3.1506e-58	1.6151e-56	True
BRDN0007691741	Gstm1	346.58/341.41/395.02	1493.9/918.46/960.96/965.79	346.58	963.37	1.4722	1186.5	1486.5	15.998	1	6.6398e-58	1.328e-57	6.7519e-56	True
BRDN0007691126	Ccdc134	625.13/600.62/596.17	2166.3/948.36/1412.6/1478.6	600.62	1445.6	1.2657	310.43	2810.1	15.94	1	1.6749e-57	3.3499e-57	1.6894e-55	True
BRDN0007693514	Vmn1r179	885.43/826.4/836.68	1061.5/1885.8/3738.1/1825.2	836.68	1855.5	1.1481	1241	4129.4	15.855	1	6.5353e-57	1.3071e-56	6.5384e-55	True
BRDN0007692046	Maea	722.16/734.31/787.7	1591.2/1792.1/1162.8/1748.1	734.31	1669.7	1.184	1499	3548.4	15.702	1	7.2773e-56	1.4555e-55	7.2225e-54	True
BRDN0007693261	Sycp2l	731.83/649.05/665.55	1351.2/673.9/2046.8/1745.1	665.55	1548.2	1.2167	2332.4	3165.6	15.687	1	9.2471e-56	1.8494e-55	9.1048e-54	True
BRDN0007691960	Lamb1	550.3/493.52/520.37	1321/1244.5/960.96/1359	520.37	1282.8	1.3	808.42	2379.6	15.629	1	2.3154e-55	4.6308e-55	2.2618e-53	True
BRDN0007695936	Rps25	641.96/654.85/605.79	962.09/1964.6/1595.2/1409.7	641.96	1502.4	1.2255	737.15	3035.8	15.617	1	2.7831e-55	5.5663e-55	2.6975e-53	True
BRDN0007691482	Dpyd	713.21/747.27/747.47	2164.2/1592.4/1153.1/1781.6	747.27	1687	1.1737	580.18	3621.3	15.616	1	2.8478e-55	5.6956e-55	2.7387e-53	True
BRDN0007691130	Ccdc134	209.45/230.56/219.52	620.49/740.48/855.25/167.21	219.52	680.49	1.6278	111.63	877.43	15.562	1	6.6073e-55	1.3215e-54	6.3054e-53	True
BRDN0007693607	Zfp60	819.55/750/811.61	4125.1/1569.3/2018/1353.9	811.61	1793.6	1.1431	1929.1	3986	15.555	1	7.4033e-55	1.4807e-54	7.0111e-53	True
BRDN0007692721	Qtrt1	424.99/423.94/430.58	1284.2/903.52/1345.3/757.02	424.99	1093.9	1.3619	16.189	1882.1	15.418	1	6.1884e-54	1.2377e-53	5.8161e-52	True
BRDN0007696219	Unk	416.04/388.47/453.91	1459.3/747.27/1403/463.13	416.04	1075.1	1.3676	1096.9	1836.3	15.381	1	1.1009e-53	2.2018e-53	1.0269e-51	True
BRDN0007696549	BRDN0007696549_NegCtrl	461.51/480.22/440.79	1139.4/1171.2/1335.7/839.11	461.51	1155.3	1.3219	389.75	2070.6	15.246	1	8.7109e-53	1.7422e-52	8.0648e-51	True
BRDN0007692000	Lgals1	610.45/587.31/633.49	1708/1849.2/951.35/1141.1	610.45	1424.5	1.2212	532.94	2863.6	15.213	1	1.4463e-52	2.8926e-52	1.3291e-50	True
BRDN0007691343	Cul4b	625.49/603.69/606.37	421.59/1546.2/1547.1/1282	606.37	1414.1	1.2202	186.36	2841.4	15.153	1	3.6417e-52	7.2835e-52	3.322e-50	True
BRDN0007694822	Sirpb1c	403.51/412.35/414.55	1029.1/2656.2/1085.9/805.67	412.35	1057.5	1.3566	41.495	1817.4	15.133	1	4.8923e-52	9.7847e-52	4.4303e-50	True
BRDN0007691644	Fkbp1b	470.46/394.27/450.99	959.93/726.89/1422.2/1298.2	450.99	1129.1	1.322	1798.1	2016	15.102	1	7.8979e-52	1.5796e-51	7.1001e-50	True
BRDN0007695299	Crebrf	507.7/515.01/580.14	1176.1/1482.3/1028.2/1317.4	515.01	1246.8	1.2739	2147.5	2351.2	15.092	1	9.1886e-52	1.8377e-51	8.201e-50	True
BRDN0007693818	Cnksr1	675.26/655.87/710.74	1716.6/1271.7/2027.6/1335.7	675.26	1526.2	1.1752	817.45	3219.3	14.997	1	3.8529e-51	7.7058e-51	3.4142e-49	True
BRDN0007693020	Sipa1	659.86/622.44/605.5	1275.6/2141.3/1585.6/1090.4	622.44	1430.6	1.1993	843.65	2928.9	14.932	1	1.0138e-50	2.0277e-50	8.9203e-49	True
