sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
BRDN0007694118	Mark2	643.1/628.38/671.4	1494.9/1390.5/1461.6	643.1	1461.6	1.1832	508.74	2664.9	15.856	1	6.3701e-57	1.274e-56	6.0791e-54	True
BRDN0007695730	Nprl3	1121.1/1106.9/1088.6	2413.2/2218.3/2214.1	1106.9	2218.3	1.0022	268.54	4938.4	15.814	1	1.2369e-56	2.4738e-56	1.0961e-53	True
BRDN0007696166	Tsc2	1098/1195.5/1128.7	2131.5/2294.5/2245.8	1128.7	2245.8	0.99201	2703.1	5048.8	15.723	1	5.278e-56	1.0556e-55	4.3652e-53	True
BRDN0007696511	BRDN0007696511_NegCtrl	893.01/811.01/809.05	1634.9/1723/1812	811.01	1723	1.0862	3363.8	3467.7	15.487	1	2.1098e-54	4.2195e-54	1.6359e-51	True
BRDN0007696169	Tsc2	1118.5/1103.8/1216.7	2284.8/2204.4/2210.8	1118.5	2210.8	0.98235	4932.1	4997.2	15.452	1	3.6722e-54	7.3444e-54	2.6798e-51	True
BRDN0007696905	BRDN0007696905_NegCtrl	697.06/714.43/636.06	1454.9/1534.3/1521.7	697.06	1521.7	1.1252	2011.5	2920	15.261	1	7.0028e-53	1.4006e-52	4.8265e-50	True
BRDN0007691457	Dlx5	981.03/1028.9/1091.7	2034.8/1894.5/2099	1028.9	2034.8	0.98308	3120.1	4544.6	14.922	1	1.194e-50	2.388e-50	7.7963e-48	True
BRDN0007694116	Mark2	1184.7/1202.9/1275.8	2294.8/2228.7/2292.6	1202.9	2292.6	0.92988	2824	5428.3	14.79	1	8.5244e-50	1.7049e-49	5.2877e-47	True
BRDN0007695722	Nprl2	967.54/890.26/978.35	1853.2/1930.8/1923.8	967.54	1923.8	0.99085	3044.5	4237.6	14.69	1	3.7248e-49	7.4497e-49	2.2005e-46	True
BRDN0007695729	Nprl3	1302.3/1294.5/1149.8	2196.5/2493.6/2382.7	1294.5	2382.7	0.87964	10508	5901.3	14.165	1	7.5597e-46	1.5119e-45	4.263e-43	True
BRDN0007695321	Depdc5	592.34/568.33/627.09	1289.9/1267.6/1369.9	592.34	1289.9	1.1214	892.18	2427.7	14.158	1	8.3889e-46	1.6778e-45	4.5249e-43	True
BRDN0007695305	Dcp2	987.45/920.59/886.58	1764.9/1806.1/1878.8	920.59	1806.1	0.97151	2813.5	4004.7	13.994	1	8.5321e-45	1.7064e-44	4.4104e-42	True
BRDN0007690953	Arxes2	1367.8/1266/1269	2258.2/2351.6/2284.2	1269	2284.2	0.84756	4887.8	5768.8	13.367	1	4.7061e-41	9.4122e-41	2.3353e-38	True
BRDN0007696913	BRDN0007696913_NegCtrl	756.81/806.06/759.48	1523.2/1511.8/1495	759.48	1511.8	0.99221	1088.6	3218.6	13.26	1	1.9695e-40	3.939e-40	9.3976e-38	True
BRDN0007692689	Prr23a3	886.59/879.11/840.7	1553.2/1787.1/1690.2	879.11	1690.2	0.94231	765.85	3800.3	13.157	1	7.7093e-40	1.5419e-39	3.5423e-37	True
BRDN0007696170	Tsc2	1054.3/1073.5/1091.7	1971.5/1847.7/2018.9	1073.5	1971.5	0.87636	351.4	4769.1	13.004	1	5.8411e-39	1.1682e-38	2.588e-36	True
BRDN0007695530	Ints13	747.82/869.21/747.34	1408.2/1491/1478.3	747.82	1478.3	0.98225	7368	3162.5	12.99	1	6.9804e-39	1.3961e-38	2.9862e-36	True
BRDN0007695961	Sbf1	1045.3/964.55/954.09	1766.5/1839/1777	964.55	1777	0.88083	3312.9	4222.7	12.502	1	3.6183e-36	7.2366e-36	1.4963e-33	True
BRDN0007694605	Tinagl1	1137.1/1131.1/1272.1	2191.5/2005.3/2020.6	1137.1	2020.6	0.82881	9127.7	5092	12.381	1	1.6658e-35	3.3317e-35	6.6666e-33	True
BRDN0007696961	Jak1	1022.8/1102.6/1154.5	1991.5/1937.8/1960.5	1102.6	1960.5	0.82975	4532.4	4916.4	12.236	1	1.004e-34	2.0081e-34	3.8926e-32	True
BRDN0007692488	Pcyt2	1295.8/1216.5/1224.1	316.64/348.07/276.98	1224.1	316.64	-1.9475	2599.7	5537.4	12.195	1.6507e-34	1	3.3015e-34	6.2058e-32	False
BRDN0007690816	Casp8	860.25/888.4/766.33	1626.5/1574.1/1591.8	860.25	1591.8	0.88705	4806.3	3707.8	12.014	1	1.5043e-33	3.0087e-33	5.489e-31	True
BRDN0007696290	Zfp36l2	1151.9/1129.2/1156.1	2013.2/1901.4/2107.4	1151.9	2013.2	0.8049	266.18	5167.3	11.981	1	2.2274e-33	4.4549e-33	7.8953e-31	True
BRDN0007694791	Zdhhc8	1020.2/1041.9/1083.8	1809.9/1847.7/1870.4	1041.9	1847.7	0.82586	1113.6	4609.9	11.868	1	8.724e-33	1.7448e-32	3.0064e-30	True
BRDN0007696127	Tmx2	903.29/884.69/855.46	193.32/143.73/151.84	884.69	151.84	-2.5348	600.02	3827.7	11.845	1.1376e-32	1	2.2753e-32	3.8144e-30	False
BRDN0007694845	Tmem121b	1441/1404.1/1386	2443.2/2355.1/2341	1404.1	2355.1	0.74571	844.68	6473.3	11.82	1	1.5424e-32	3.0848e-32	5.0356e-30	True
BRDN0007695728	Nprl3	1081.9/1153.4/1021.6	1901.5/1790.6/1940.5	1081.9	1901.5	0.81302	4372.3	4811.5	11.816	1	1.6099e-32	3.2198e-32	5.1211e-30	True
BRDN0007692489	Pcyt2	868.6/797.39/852.3	139.99/150.66/130.15	852.3	139.99	-2.5975	1640.2	3668.9	11.76	3.1417e-32	1	6.2834e-32	9.744e-30	False
BRDN0007696164	Tsc1	991.95/952.17/991.54	1799.9/1617.4/1767	991.54	1767	0.83291	775.1	4357.3	11.747	1	3.6422e-32	7.2843e-32	1.1021e-29	True
BRDN0007695285	Cmas	943.77/927.4/941.43	1526.6/1684.9/1688.6	941.43	1684.9	0.83908	101.14	4107.9	11.6	1	2.0543e-31	4.1086e-31	6.068e-29	True
BRDN0007695320	Depdc5	796/758.39/773.72	1361.6/1478.9/1434.9	773.72	1434.9	0.89026	365.76	3287.2	11.533	1	4.5035e-31	9.007e-31	1.2993e-28	True
BRDN0007692756	Rap2c	1259.9/1331.7/1371.3	2166.5/2230.4/2290.9	1331.7	2230.4	0.74363	3363.1	6094.4	11.512	1	5.7161e-31	1.1432e-30	1.5938e-28	True
BRDN0007693289	Tacc2	1639.5/1597.9/1657.7	2586.5/2651.2/2681.3	1639.5	2651.2	0.69302	1032	7723.5	11.511	1	5.781e-31	1.1562e-30	1.5938e-28	True
BRDN0007692407	Olfr139	1133.3/1001.1/974.66	1764.9/1778.4/1671.9	1001.1	1764.9	0.81739	9089.2	4405	11.508	1	6.0029e-31	1.2006e-30	1.619e-28	True
BRDN0007692391	Olfr123	1164.8/1240/1143.4	1911.5/2008.7/1995.6	1164.8	1995.6	0.77624	3060.9	5232.9	11.485	1	7.8687e-31	1.5737e-30	2.077e-28	True
BRDN0007696658	BRDN0007696658_NegCtrl	827.48/906.35/920.34	1516.6/1626/1638.5	906.35	1626	0.84252	3208.2	3934.4	11.474	1	8.9248e-31	1.785e-30	2.3067e-28	True
BRDN0007693447	Ube2g2	632.82/605.47/640.81	63.329/55.414/46.719	632.82	55.414	-3.4899	405.75	2616.6	11.288	7.5409e-30	1	1.5082e-29	1.9092e-27	False
BRDN0007695069	Nsmce1	720.83/690.91/697.77	81.661/131.61/90.101	697.77	90.101	-2.9393	289.54	2923.4	11.239	1.3137e-29	1	2.6273e-29	3.2595e-27	False
BRDN0007691697	Gpr89	1041.4/1106.3/1227.8	348.31/316.9/308.68	1106.3	316.9	-1.8004	9486.9	4935.3	11.237	1.34e-29	1	2.6801e-29	3.2597e-27	False
BRDN0007696560	BRDN0007696560_NegCtrl	1316.4/1213.4/1292.7	2151.5/2204.4/2055.6	1292.7	2151.5	0.73452	3422.4	5891.8	11.189	1	2.3174e-29	4.6349e-29	5.5289e-27	True
BRDN0007692453	Olfr971	1081.9/1114.4/1183.5	1899.9/1922.2/1865.4	1114.4	1899.9	0.76913	2917.9	4976.1	11.135	1	4.2327e-29	8.4654e-29	9.9078e-27	True
BRDN0007694988	Poglut3	1295.2/1292.7/1381.8	2106.5/2188.8/2135.7	1295.2	2135.7	0.72113	3756	5904.7	10.938	1	3.7734e-28	7.5468e-28	8.669e-26	True
BRDN0007692233	Ndufaf8	839.05/771.39/790.07	156.65/117.75/161.85	790.07	156.65	-2.327	1373.9	3366.2	10.917	4.7601e-28	1	9.5202e-28	1.0737e-25	False
BRDN0007691843	Ifne	1354.9/1152.1/1328	2064.8/2176.7/2229.2	1328	2176.7	0.71245	15831	6075.4	10.888	1	6.5487e-28	1.3097e-27	1.4508e-25	True
BRDN0007692813	Rnaseh2b	898.79/822.78/756.31	179.99/180.09/270.3	822.78	180.09	-2.1855	5098.2	3524.9	10.825	1.3116e-27	1	2.6233e-27	2.8547e-25	False
BRDN0007693708	Adgrg2	1072.9/1161.4/1043.8	1838.2/1816.5/1817	1072.9	1817	0.75952	4342.8	4766.1	10.779	1	2.1665e-27	4.333e-27	4.6341e-25	True
BRDN0007695373	Eed	797.29/855.59/762.11	174.99/174.9/151.84	797.29	174.9	-2.1822	2318.2	3401.1	10.672	6.8741e-27	1	1.3748e-26	1.4454e-24	False
BRDN0007692816	Rnaseh2b	718.26/736.1/607.05	133.32/119.49/150.17	718.26	133.32	-2.4208	6343.1	3021	10.642	9.474e-27	1	1.8948e-26	1.9589e-24	False
BRDN0007692812	Rnaseh2b	1105/992.41/1018.4	298.31/306.51/423.81	1018.4	306.51	-1.7291	4087.3	4491.9	10.622	1.1729e-26	1	2.3458e-26	2.3854e-24	False
BRDN0007693149	Socs1	725.33/668/617.6	109.99/110.83/90.101	668	109.99	-2.5916	2913.4	2782.3	10.579	1.8662e-26	1	3.7323e-26	3.7342e-24	False
BRDN0007694587	Sys1	806.28/737.96/844.92	188.32/188.75/196.89	806.28	188.75	-2.0889	3080.2	3444.7	10.522	3.4368e-26	1	6.8735e-26	6.7622e-24	False
BRDN0007693121	Smg9	803.07/796.16/854.41	229.98/187.02/180.2	803.07	187.02	-2.0964	1341.9	3429.1	10.52	3.4885e-26	1	6.9769e-26	6.7622e-24	False
BRDN0007695940	Ruvbl1	785.72/843.21/749.98	181.65/178.36/163.52	785.72	178.36	-2.133	2290.9	3345.1	10.501	4.2655e-26	1	8.5309e-26	8.1411e-24	False
BRDN0007693225	Stat1	968.82/941.02/924.03	1593.2/1620.9/1613.5	941.02	1613.5	0.77723	530.79	4105.8	10.494	1	4.5819e-26	9.1637e-26	8.6125e-24	True
BRDN0007696162	Tsc1	675.22/658.72/674.03	1184.9/1245.1/1229.7	674.03	1229.7	0.86646	118.03	2810.8	10.481	1	5.2778e-26	1.0556e-25	9.7725e-24	True
BRDN0007693322	Tcf15	1362/1184.9/1289.5	1959.9/2086.7/2229.2	1289.5	2086.7	0.69394	8095	5875.3	10.4	1	1.243e-25	2.4861e-25	2.2678e-23	True
BRDN0007695330	Dhdds	798.57/825.25/782.15	188.32/193.95/235.26	798.57	193.95	-2.0361	490.71	3407.3	10.358	1.924e-25	1	3.8479e-25	3.4592e-23	False
BRDN0007691414	Ddx42	1072.3/1023.4/1063.3	384.97/304.78/352.06	1063.3	352.06	-1.5919	836.54	4717.4	10.355	1.9896e-25	1	3.9793e-25	3.5262e-23	False
BRDN0007695348	Dolk	464.49/497.13/485.22	34.997/32.902/23.359	485.22	32.902	-3.8422	285.73	1936.4	10.279	4.3885e-25	1	8.7771e-25	7.6682e-23	False
BRDN0007696962	Jak1	985.53/921.83/991.01	1661.5/1478.9/1731.9	985.53	1661.5	0.75296	2043.5	4327.3	10.277	1	4.4899e-25	8.9797e-25	7.7363e-23	True
BRDN0007692293	Nlrp6	1416.6/1451.8/1385	2128.2/2246/2262.5	1416.6	2246	0.66453	1118.3	6539	10.256	1	5.5346e-25	1.1069e-24	9.4058e-23	True
BRDN0007696287	Zfp36l2	1123/1191.8/1181.4	2003.2/1929.1/1888.8	1181.4	1929.1	0.70694	1758.6	5318.1	10.253	1	5.7485e-25	1.1497e-24	9.6373e-23	True
BRDN0007692462	Oxsr1	643.1/533.66/638.7	111.66/107.36/148.5	638.7	111.66	-2.5054	5526.2	2644.2	10.249	5.9616e-25	1	1.1923e-24	9.8613e-23	False
BRDN0007695562	Kdsr	1850.9/1866/1791.6	924.93/846.79/885.99	1850.9	885.99	-1.062	1870.6	8868.3	10.246	6.1424e-25	1	1.2285e-24	1.0027e-22	False
BRDN0007696960	Jak1	901.36/940.4/915.59	1434.9/1570.6/1561.7	915.59	1561.7	0.76974	409.06	3980	10.242	1	6.4046e-25	1.2809e-24	1.028e-22	True
BRDN0007695686	Mrps33	707.34/604.86/687.75	156.65/138.53/113.46	687.75	138.53	-2.3034	3627.5	2875.8	10.241	6.4634e-25	1	1.2927e-24	1.028e-22	False
BRDN0007691553	Elob	764.52/813.49/741.02	181.65/214.73/131.81	764.52	181.65	-2.0673	1475.2	3242.8	10.235	6.8775e-25	1	1.3755e-24	1.08e-22	False
BRDN0007695341	Dohh	764.52/695.86/770.02	178.32/185.29/220.25	764.52	185.29	-2.0389	2372.2	3242.8	10.172	1.3277e-24	1	2.6554e-24	2.0589e-22	False
BRDN0007691884	Jak2	1260.5/1370.7/1445.1	2278.2/2145.6/2177.4	1370.7	2177.4	0.66736	8840.2	6298.1	10.166	1	1.4087e-24	2.8173e-24	2.1575e-22	True
BRDN0007695220	Bcl11a	1049.8/919.97/956.73	259.98/306.51/300.34	956.73	300.34	-1.6682	5003.9	4183.8	10.148	1.6925e-24	1	3.3851e-24	2.5607e-22	False
BRDN0007695405	Fech	504.33/513.85/419.29	49.996/50.219/73.416	504.33	50.219	-3.3025	3660.6	2023	10.096	2.8717e-24	1	5.7434e-24	4.2923e-22	False
BRDN0007693878	Eif2b2	486.34/397.46/460.96	36.664/25.975/30.034	460.96	30.034	-3.8959	2338.2	1827.1	10.081	3.3399e-24	1	6.6797e-24	4.9327e-22	False
BRDN0007693198	Srsf10	769.02/824.01/811.69	218.32/226.85/188.54	811.69	218.32	-1.8897	986.37	3471	10.072	3.6855e-24	1	7.371e-24	5.3791e-22	False
BRDN0007692512	Pgls	996.45/1006/977.3	344.97/273.61/332.04	996.45	332.04	-1.5826	229.26	4381.8	10.037	5.2352e-24	1	1.047e-23	7.5521e-22	False
BRDN0007692235	Ndufaf8	695.14/752.2/648.72	154.99/155.85/148.5	695.14	154.99	-2.1579	2705.4	2910.9	10.012	6.7819e-24	1	1.3564e-23	9.6709e-22	False
BRDN0007692814	Rnaseh2b	849.97/825.87/974.13	244.98/207.8/275.31	849.97	244.98	-1.7906	7998.8	3657.5	10.004	7.3515e-24	1	1.4703e-23	1.0274e-21	False
BRDN0007691410	Ddx3x	777.37/768.92/713.06	199.99/197.41/195.22	768.92	197.41	-1.9562	1595.5	3264	10.003	7.3709e-24	1	1.4742e-23	1.0274e-21	False
BRDN0007694648	Ubl4a	1219.4/1174.4/1169.3	1936.5/1875.4/1900.5	1174.4	1900.5	0.69393	1023.8	5282.3	9.9896	1	8.463e-24	1.6926e-23	1.1666e-21	True
BRDN0007693224	Stat1	1047.8/1006.6/1030	1749.9/1631.2/1703.6	1030	1703.6	0.72531	432.09	4550.1	9.985	1	8.8657e-24	1.7731e-23	1.2087e-21	True
BRDN0007692516	Pgls	898.79/947.83/899.77	276.65/330.75/226.92	899.77	276.65	-1.6979	1155.6	3901.9	9.9755	9.7562e-24	1	1.9512e-23	1.3156e-21	False
BRDN0007696881	BRDN0007696881_NegCtrl	954.69/1003.6/974.13	1513.2/1646.8/1625.2	974.13	1625.2	0.73779	621.8	4270.4	9.9623	1	1.1146e-23	2.2292e-23	1.4869e-21	True
BRDN0007691696	Gpr89	1451.9/1350.9/1439.3	626.62/621.67/677.43	1439.3	626.62	-1.1984	3991.3	6658.4	9.9596	1.1453e-23	1	2.2907e-23	1.5116e-21	False
BRDN0007692246	Ndufb9	592.34/533.04/641.86	99.993/133.34/101.78	592.34	101.78	-2.5293	2984.5	2427.7	9.9563	1.183e-23	1	2.3659e-23	1.5448e-21	False
BRDN0007694802	Zfp592	684.86/765.2/739.43	168.32/183.56/203.56	739.43	183.56	-2.0043	1821.3	3122.3	9.9481	1.2853e-23	1	2.5707e-23	1.661e-21	False
BRDN0007690968	Ash2l	829.41/777.58/864.96	229.98/237.24/250.28	829.41	237.24	-1.8014	1974.9	3557.2	9.9287	1.561e-23	1	3.122e-23	1.9964e-21	False
BRDN0007692492	Pcyt2	1293.9/1339.1/1236.3	531.63/533.36/477.2	1293.9	531.63	-1.2816	2682.9	5898.1	9.9256	1.6103e-23	1	3.2206e-23	2.0385e-21	False
BRDN0007690898	Alg8	990.02/975.69/908.73	388.3/289.19/327.03	975.69	327.03	-1.5741	2344.4	4278.2	9.9171	1.7535e-23	1	3.507e-23	2.1974e-21	False
BRDN0007696023	Snrpb2	1065.2/1118.7/1169.8	1743.2/1863.3/1818.7	1118.7	1818.7	0.70059	2737.4	4998.1	9.9013	1	2.0541e-23	4.1082e-23	2.5232e-21	True
BRDN0007694585	Sys1	800.5/854.97/839.64	244.98/240.7/280.31	839.64	244.98	-1.7729	883.57	3607.1	9.9013	2.0542e-23	1	4.1083e-23	2.5232e-21	False
BRDN0007694278	Ppp2r1a	757.45/763.96/736.8	196.65/181.83/218.58	757.45	196.65	-1.9401	234.54	3208.8	9.9	2.081e-23	1	4.162e-23	2.5311e-21	False
BRDN0007694443	Selenom	885.3/837.63/829.62	1511.6/1430.4/1369.9	837.63	1430.4	0.77128	1168.2	3597.3	9.8827	1	2.4752e-23	4.9503e-23	2.9813e-21	True
BRDN0007696163	Tsc1	873.1/947.21/936.16	1546.6/1567.2/1566.8	936.16	1566.8	0.74233	2049.6	4081.7	9.8703	1	2.8012e-23	5.6023e-23	3.3415e-21	True
BRDN0007694594	Tial1	914.86/973.22/1005.3	1356.6/1617.4/1656.9	973.22	1617.4	0.73224	2216.1	4265.9	9.8628	1	3.0181e-23	6.0361e-23	3.5659e-21	True
BRDN0007696933	BRDN0007696933_NegCtrl	1351.1/1207.2/1186.7	1934.9/1813.1/2027.3	1207.2	1934.9	0.68007	10557	5450.5	9.8557	1	3.2396e-23	6.4792e-23	3.7916e-21	True
BRDN0007693961	G3bp1	1096/1188.7/1104.4	1794.9/1747.3/1840.4	1104.4	1794.9	0.70011	3584.7	4925.5	9.8381	1	3.8564e-23	7.7127e-23	4.4712e-21	True
BRDN0007694338	Rem1	1625.4/1683.9/1639.2	2503.1/2344.7/2521.2	1639.2	2503.1	0.61045	1095.7	7721.6	9.8318	1	4.1083e-23	8.2167e-23	4.7193e-21	True
BRDN0007693177	Spib	975.89/1001.7/973.61	1618.2/1612.2/1716.9	975.89	1618.2	0.72903	335.58	4279.2	9.8191	1	4.6568e-23	9.3135e-23	5.3002e-21	True
BRDN0007694562	Supt4a	716.98/801.73/722.56	181.65/249.36/148.5	722.56	181.65	-1.986	3149.5	3041.5	9.8078	5.2091e-23	1	1.0418e-22	5.8749e-21	False
BRDN0007696244	Xrcc3	1088.3/936.69/1088.1	469.96/406.94/403.79	1088.1	406.94	-1.4166	11456	4842.7	9.7875	6.3682e-23	1	1.2736e-22	7.1174e-21	False
BRDN0007691662	Gclc	647.59/791.82/698.82	171.65/169.7/165.18	698.82	169.7	-2.0355	5636.6	2928.4	9.7777	7.0174e-23	1	1.4035e-22	7.7731e-21	False
BRDN0007694706	Vmn1r143	499.19/456.89/452.52	41.664/20.78/41.713	456.89	41.664	-3.4239	904.02	1808.9	9.7629	8.1193e-23	1	1.6239e-22	8.914e-21	False
BRDN0007694258	Polg2	576.28/527.47/650.83	104.99/100.44/115.13	576.28	104.99	-2.4453	3970	2353.2	9.7154	1.2958e-22	1	2.5917e-22	1.4102e-20	False
BRDN0007694019	Gtf2a2	655.3/707.01/686.69	161.65/206.07/166.85	686.69	166.85	-2.0346	698.94	2870.8	9.7022	1.4759e-22	1	2.9519e-22	1.5922e-20	False
BRDN0007695407	Fech	648.88/650.05/677.73	151.66/129.88/150.17	650.05	150.17	-2.1066	383.7	2697.6	9.6245	3.1513e-22	1	6.3027e-22	3.3703e-20	False
BRDN0007695138	Aasdhppt	703.49/684.72/626.57	169.99/166.24/188.54	684.72	169.99	-2.0037	1866.9	2861.4	9.6225	3.2116e-22	1	6.4232e-22	3.4054e-20	False
BRDN0007695903	Rpia	661.73/789.96/764.75	231.65/159.31/218.58	764.75	218.58	-1.8021	5624.6	3243.9	9.5894	4.4291e-22	1	8.8583e-22	4.6566e-20	False
BRDN0007693822	Coq10a	1310/1316.8/1286.9	2051.5/1996.6/2185.8	1310	2051.5	0.64676	289.7	5981.5	9.5882	1	4.4831e-22	8.9662e-22	4.6737e-20	True
BRDN0007695674	Mrps18b	470.92/478.56/475.2	76.661/55.414/58.399	475.2	58.399	-3.0031	14.806	1891.2	9.5843	4.6546e-22	1	9.3091e-22	4.812e-20	False
BRDN0007690895	Alg10b	796/768.3/848.61	238.32/266.68/221.92	796	238.32	-1.7357	1767.5	3394.9	9.5714	5.2716e-22	1	1.0543e-21	5.4049e-20	False
BRDN0007693301	Tap1	1035.6/1092.7/1022.1	1683.2/1555/1708.6	1035.6	1683.2	0.70016	1719.4	4578.3	9.5705	1	5.3175e-22	1.0635e-21	5.4073e-20	True
BRDN0007691110	Cbfa2t3	1032.4/1046.9/1023.7	1678.2/1688.4/1560.1	1032.4	1678.2	0.70035	142.58	4562.1	9.561	1	5.8316e-22	1.1663e-21	5.8632e-20	True
BRDN0007694803	Zfp592	713.12/749.72/722.03	194.99/195.68/180.2	722.03	194.99	-1.8833	423.12	3039	9.5605	5.8604e-22	1	1.1721e-21	5.8632e-20	False
BRDN0007693042	Slc25a38	1238.7/1159.6/1282.7	2028.2/1953.3/1942.2	1238.7	1953.3	0.65674	4096.3	5612.3	9.5399	1	7.1478e-22	1.4296e-21	7.094e-20	True
BRDN0007692783	Reln	1284.3/1255.5/1358.6	2013.2/2072.8/1990.6	1284.3	2013.2	0.64813	3177.1	5848.1	9.5317	1	7.7355e-22	1.5471e-21	7.591e-20	True
BRDN0007694583	Sys1	876.95/781.3/835.95	256.65/264.95/271.97	835.95	264.95	-1.654	2334	3589	9.5312	7.7709e-22	1	1.5542e-21	7.591e-20	False
BRDN0007691090	Capzb	1047.2/1028.3/905.57	374.97/396.55/387.1	1028.3	387.1	-1.4072	7711.7	4541.5	9.5149	9.0932e-22	1	1.8186e-21	8.8133e-20	False
BRDN0007692660	Prpf38a	494.69/480.42/501.57	71.661/67.536/85.095	494.69	71.661	-2.7702	125.53	1979.3	9.5085	9.6672e-22	1	1.9334e-21	9.297e-20	False
BRDN0007695907	Rpia	627.04/593.09/597.56	103.33/138.53/126.81	597.56	126.81	-2.2275	444.4	2451.9	9.5069	9.8234e-22	1	1.9647e-21	9.3746e-20	False
BRDN0007691790	Hccs	726.62/663.67/731.52	191.65/200.87/235.26	726.62	200.87	-1.8497	1993.2	3060.9	9.5026	1.0231e-21	1	2.0463e-21	9.6894e-20	False
BRDN0007695701	Ndufs2	434.3/422.22/383.96	36.664/17.317/48.388	422.22	36.664	-3.4902	805.04	1654.3	9.4795	1.2776e-21	1	2.5553e-21	1.2008e-19	False
BRDN0007691665	Gclc	790.22/810.39/753.15	221.65/280.53/240.27	790.22	240.27	-1.7134	890.71	3366.9	9.4778	1.2982e-21	1	2.5964e-21	1.2089e-19	False
BRDN0007692625	Ppp4c	861.53/830.82/867.07	228.32/284/302	861.53	284	-1.5976	486.79	3714.1	9.4766	1.313e-21	1	2.6259e-21	1.2089e-19	False
BRDN0007696137	Top2a	435.58/452.56/409.8	44.997/43.292/25.028	435.58	43.292	-3.3011	476.46	1713.7	9.4764	1.3155e-21	1	2.6309e-21	1.2089e-19	False
BRDN0007696616	BRDN0007696616_NegCtrl	912.29/843.21/853.88	1428.2/1388.8/1580.1	853.88	1428.2	0.74144	1762.5	3676.6	9.4721	1	1.371e-21	2.7419e-21	1.2506e-19	True
BRDN0007696093	Timm10	541.59/584.42/583.85	119.99/121.22/130.15	583.85	121.22	-2.2586	893.01	2388.2	9.4666	1.4449e-21	1	2.8898e-21	1.3084e-19	False
BRDN0007690990	Azin1	627.68/770.15/704.1	188.32/225.12/190.21	704.1	190.21	-1.8826	5101.6	2953.5	9.4558	1.6033e-21	1	3.2067e-21	1.4414e-19	False
BRDN0007693155	Sparc	1249.6/1171.9/1418.2	1993.2/1960.3/1940.5	1249.6	1960.3	0.64919	17233	5668.6	9.4393	1	1.8762e-21	3.7523e-21	1.6745e-19	True
BRDN0007695063	Naa50	907.79/840.11/885.53	284.98/301.31/355.4	885.53	301.31	-1.5521	1279.1	3831.8	9.4378	1.9035e-21	1	3.807e-21	1.6868e-19	False
BRDN0007695782	Pmm2	745.89/744.15/712.01	216.65/226.85/213.57	744.15	216.65	-1.7755	518.1	3144.9	9.4063	2.5702e-21	1	5.1405e-21	2.2614e-19	False
BRDN0007695323	Depdc5	648.24/590.62/586.48	1053.3/921.25/1056.2	590.62	1053.3	0.83349	1668.6	2419.6	9.4052	1	2.5972e-21	5.1944e-21	2.2691e-19	True
