sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
BRDN0007691520	Ecsit	13.889/30.372/192.13/0.84403	95.691/658.33/1.9692/366.93	22.13	231.31	3.3282	9829.1	741.62	7.6812	1	9.9542e-15	1.9908e-14	4.9397e-12	True
BRDN0007696163	Tsc1	130.55/214.34/431.28/1223	1994.2/1898.3/861.52/1419.4	322.81	1658.8	2.3578	2.9028e+05	30345	7.6695	1	8.9178e-15	1.7836e-14	4.6098e-12	True
BRDN0007693474	Uggt1	549.06/38.182/29.019/32.073	129.95/163.62/1067.3/470.28	35.128	316.95	3.1376	88061	1404	7.5212	1	3.2876e-14	6.5752e-14	1.5687e-11	True
BRDN0007695595	Lamtor3	70.369/67.686/44.029/589.98	219.73/619.98/605.53/417.18	69.028	511.35	2.8711	90673	3574.9	7.3979	1	7.8989e-14	1.5798e-13	3.6294e-11	True
BRDN0007691457	Dlx5	482.4/223.89/362.24/287.81	701.73/1472.6/5044.1/1719.9	325.03	1596.3	2.2926	12588	30635	7.2631	1	1.9532e-13	3.9064e-13	8.654e-11	True
BRDN0007693518	Vmn1r179	114.81/59.009/251.16/93.687	402.85/57.524/949.15/1170	104.25	676	2.6853	7951.2	6328.3	7.1873	1	3.6524e-13	7.3048e-13	1.5625e-10	True
BRDN0007695863	Psmd12	99.998/97.191/351.23/119.85	464.28/934.45/84.675/1149.1	109.93	699.36	2.6585	19529	6810.6	7.1424	1	5.0469e-13	1.0094e-12	2.0871e-10	True
BRDN0007694327	Rap2b	109.26/108.47/1032.7/317.36	5759.2/389.89/301.29/1894.4	213.31	1142.1	2.4152	2.3467e+05	17076	7.1078	1	6.2125e-13	1.2425e-12	2.4862e-10	True
BRDN0007690905	Alg9	402.77/213.47/92.06/101.28	1259.3/1700.2/478.51/548.02	157.38	903.68	2.514	23592	11200	7.0518	1	9.4808e-13	1.8962e-12	3.6756e-10	True
BRDN0007691281	Cox4i2	117.59/134.5/328.21/141.8	695.83/899.93/161.47/1539.8	138.15	797.88	2.5213	12191	9349.1	6.8231	1	4.8243e-12	9.6485e-12	1.8136e-09	True
BRDN0007694101	Lin7a	151.85/293.31/339.22/449.87	1963.4/153.4/2552.1/1006	316.26	1484.7	2.2274	15312	29494	6.8036	1	5.2762e-12	1.0552e-11	1.9252e-09	True
BRDN0007692115	Med13l	36.11/18.223/27.018/131.67	57.887/1186.3/21.661/476.91	31.564	267.4	3.043	3413.4	1211.1	6.7768	1	7.5123e-12	1.5025e-11	2.6628e-09	True
BRDN0007693320	Tbc1d8	37.036/19.091/32.021/102.97	428.84/1702.7/115.2/140.32	34.529	284.58	3.0068	1645.1	1371.1	6.7531	1	8.7767e-12	1.7553e-11	2.8653e-09	True
BRDN0007691591	Esp18	147.22/975.38/528.35/249.83	258.72/2281.8/1169.7/2629.2	389.09	1725.7	2.1462	1.4701e+05	39325	6.7404	1	8.099e-12	1.6198e-11	2.791e-09	True
BRDN0007695860	Psmd12	148.14/544.96/245.16/356.18	1824/2240.9/474.58/1010.7	300.67	1417.4	2.2332	29702	27496	6.7345	1	8.5211e-12	1.7042e-11	2.8571e-09	True
BRDN0007691564	Emc3	34.258/20.827/200.13/140.11	818.69/823.24/301.29/127.05	87.184	559.99	2.6694	7587.5	4939.9	6.727	1	9.7013e-12	1.9403e-11	3.086e-09	True
BRDN0007694694	Vmn1r129	9.259/67.686/9.0059/12.66	30.716/213.48/492.3/16.118	10.96	122.1	3.3635	1075.8	281.45	6.6246	1	2.343e-11	4.686e-11	7.2668e-09	True
BRDN0007696126	Tmx2	41.666/29.504/7.0046/97.908	28.353/102.27/467.68/659.9	35.585	284.97	2.9666	1591.6	1429.4	6.5964	1	2.5487e-11	5.0973e-11	7.5283e-09	True
BRDN0007695291	Cnot9	21.296/12.149/33.022/201.72	157.12/177.69/289.47/402.96	27.159	233.58	3.0584	10256	983.95	6.5806	1	2.9043e-11	5.8086e-11	8.3792e-09	True
BRDN0007692049	Maea	329.62/373.14/727.48/107.19	1156.6/1977.6/2589.5/486.39	351.38	1567.1	2.1538	67341	34136	6.5798	1	2.4253e-11	4.8506e-11	7.3387e-09	True
BRDN0007691784	H3f3c	73.146/67.686/145.09/75.119	122.86/341.31/612.42/720.58	74.133	476.86	2.6691	1693	3946.2	6.411	1	8.2026e-11	1.6405e-10	2.3128e-08	True
BRDN0007695610	Lmnb2	141.66/99.794/115.08/320.73	184.29/4402.5/67.937/1240.2	128.37	712.23	2.4629	12724	8444.1	6.3537	1	1.1435e-10	2.2871e-10	3.1526e-08	True
BRDN0007691559	Elovl1	262.96/97.191/635.41/335.92	518.62/1286/1402.1/1766.4	299.44	1344	2.1625	52149	27340	6.3175	1	1.3771e-10	2.7542e-10	3.714e-08	True
BRDN0007692698	Ptma	84.257/157.07/149.1/52.33	1475.5/504.93/806.38/38.874	116.68	655.66	2.4803	2624.7	7397.2	6.2667	1	2.0203e-10	4.0407e-10	5.3328e-08	True
BRDN0007696112	Tmem167	83.331/198.72/85.056/135.05	1162.5/153.4/1095.9/60.681	110.05	624.63	2.4941	3275.2	6821.4	6.2304	1	2.5607e-10	5.1213e-10	6.6183e-08	True
BRDN0007692444	Olfr875	117.59/315/85.056/132.51	523.35/1723.2/386.95/846.69	125.05	685.02	2.4442	12597	8143.1	6.2053	1	2.9758e-10	5.9516e-10	7.3836e-08	True
BRDN0007695531	Ints13	1673.1/420.87/590.39/1201.1	3098.7/3083.3/3945.3/621.98	895.72	3091	1.7858	3.3876e+05	1.252e+05	6.2043	1	2.7632e-10	5.5264e-10	6.9959e-08	True
BRDN0007695505	Hook3	35.184/47.728/1261.8/108.88	361.5/599.53/827.06/83.436	78.304	480.51	2.6021	4.6815e+05	4257	6.1646	1	3.9927e-10	7.9854e-10	9.7124e-08	True
BRDN0007694584	Sys1	265.73/98.926/81.053/167.96	90.965/9054.3/665.59/755.66	133.44	710.63	2.4041	7542.8	8910.4	6.1145	1	5.2558e-10	1.0512e-09	1.2539e-07	True
BRDN0007695834	Prpf39	179.63/341.9/253.17/290.35	863.58/1565.9/373.16/1609	271.76	1214.8	2.1562	4700	23896	6.1003	1	5.5101e-10	1.102e-09	1.2898e-07	True
BRDN0007695064	Naa50	155.55/36.447/137.09/411.89	459.55/1050.8/1129.3/6.637	146.32	755.16	2.3597	27589	10124	6.051	1	7.7655e-10	1.5531e-09	1.7841e-07	True
BRDN0007694357	Rfx7	592.58/92.852/132.09/101.28	126.41/829.63/1281.9/417.18	116.69	623.4	2.4075	75839	7397.9	5.8913	1	2.0992e-09	4.1984e-09	4.735e-07	True
BRDN0007693486	Unc5c	124.07/118.89/478.31/193.28	187.84/357.93/1212/1525.6	158.68	784.98	2.2993	35382	11329	5.8843	1	2.1444e-09	4.2888e-09	4.7506e-07	True
BRDN0007695714	Noc2l	125/311.53/127.08/105.5	1000.6/605.92/51.199/700.67	126.04	653.3	2.3647	11610	8232.5	5.8111	1	3.3824e-09	6.7647e-09	7.3617e-07	True
BRDN0007692528	Phf5a	206.48/124.96/187.12/299.63	458.37/170.02/1446.4/1363.4	196.8	910.9	2.2048	5307.5	15271	5.7786	1	3.9883e-09	7.9765e-09	8.5308e-07	True
BRDN0007690945	Arl13b	309.25/92.852/178.12/44.734	1989.4/1017.5/157.54/350.81	135.48	684.18	2.3277	14022	9099.8	5.7519	1	4.7842e-09	9.5684e-09	9.7569e-07	True
BRDN0007691100	Car11	181.48/124.09/208.14/98.752	226.82/1248.9/252.06/1245.9	152.78	748.95	2.2859	2543.3	10750	5.7501	1	4.7974e-09	9.5949e-09	9.7569e-07	True
BRDN0007693946	Fndc11	400.92/282.03/689.45/337.61	1614.9/2860.9/422.39/1322.7	369.26	1468.8	1.989	37378	36571	5.7496	1	4.5964e-09	9.1927e-09	9.6648e-07	True
BRDN0007696458	C87436	530.54/3007.7/349.23/719.96	672.2/2349.5/2093.3/2317.2	625.25	2205.2	1.8168	1.9234e+06	75986	5.7318	1	5.0273e-09	1.0055e-08	1.0059e-06	True
BRDN0007694742	Vmn2r50	204.62/142.31/62.041/394.16	219.73/1169.7/469.65/1491.4	173.47	819.66	2.2338	21021	12819	5.7072	1	6.1255e-09	1.2251e-08	1.2062e-06	True
BRDN0007692712	Ptpn7	100.92/385.29/290.19/117.32	1267.6/1635/244.18/575.52	203.75	921.56	2.1718	19491	16025	5.6704	1	7.5286e-09	1.5057e-08	1.4588e-06	True
BRDN0007693610	Zfp866	264.81/365.33/346.23/157.83	2121.7/4353.9/127.01/388.74	305.52	1255.2	2.0351	9567.6	28113	5.6643	1	7.6434e-09	1.5287e-08	1.4588e-06	True
BRDN0007696561	BRDN0007696561_NegCtrl	70.369/200.46/55.036/425.39	1255.8/621.26/725.65/303.4	135.41	673.45	2.3057	33003	9093.1	5.6424	1	9.0948e-09	1.819e-08	1.7059e-06	True
BRDN0007691335	Ctbs	558.32/42.521/123.08/156.15	1108.1/1046.9/171.32/330.9	139.61	688.92	2.2947	61763	9486.5	5.6398	1	9.2127e-09	1.8425e-08	1.7059e-06	True
BRDN0007691557	Elob	13.889/34.711/172.11/21.101	33.078/379.66/455.87/23.703	27.906	206.37	2.8428	7028.2	1021.5	5.5837	1	1.4559e-08	2.9118e-08	2.6562e-06	True
BRDN0007694032	H2al1b	213.88/303.72/140.09/398.38	1047.9/1009.9/1120.5/1170.9	258.8	1084.2	2.0624	12537	22330	5.5234	1	1.735e-08	3.47e-08	3.1195e-06	True
BRDN0007695320	Depdc5	145.37/99.794/622.41/338.46	1390.5/2758.6/437.16/656.11	241.91	1023.3	2.0761	61205	20334	5.4797	1	2.231e-08	4.4619e-08	3.9539e-06	True
BRDN0007696789	BRDN0007696789_NegCtrl	409.25/302.85/99.065/240.55	1001.8/1468.8/1227.8/198.16	271.7	1114.8	2.0327	16888	23889	5.4548	1	2.5523e-08	5.1046e-08	4.4597e-06	True
BRDN0007693395	Trim5	156.48/146.65/613.4/290.35	1032.5/1193.9/878.26/369.77	223.41	955.39	2.0914	55648	18209	5.4245	1	3.0561e-08	6.1121e-08	5.2658e-06	True
BRDN0007695528	Ints10	232.4/966.7/302.2/1250.9	3181.4/2676.8/1591.1/1408.9	634.45	2134	1.7484	2.5413e+05	77543	5.3849	1	3.6661e-08	7.3322e-08	6.2304e-06	True
BRDN0007693124	Smpx	348.14/424.34/501.33/247.3	1329/1546.8/1656.1/933.91	386.24	1437.9	1.8937	11817	38926	5.3304	1	5.0274e-08	1.0055e-07	8.4284e-06	True
BRDN0007695620	Mbd3	113.89/137.98/368.24/170.49	453.65/1173.5/959.98/285.39	154.24	706.81	2.1889	15985	10891	5.2948	1	6.4027e-08	1.2805e-07	1.0452e-05	True
BRDN0007693353	Tmem267	82.405/396.57/33.022/606.86	607.22/1370.4/563.19/1574.9	239.49	988.79	2.0412	75647	20052	5.2915	1	6.354e-08	1.2708e-07	1.0452e-05	True
BRDN0007696130	Tomm20	83.331/50.331/35.023/90.311	148.85/1030.3/343.62/408.65	66.831	376.14	2.4751	702.53	3418.4	5.2902	1	6.9932e-08	1.3986e-07	1.1123e-05	True
BRDN0007690785	Ido1	178.7/543.23/122.08/86.091	805.69/1154.3/535.62/578.36	150.39	692.03	2.1946	53353	10517	5.2817	1	6.892e-08	1.3784e-07	1.1104e-05	True
BRDN0007691237	Clec7a	427.77/308.06/396.26/376.44	1049.1/1421.5/1906.2/1429.8	386.35	1425.6	1.8809	2680.4	38941	5.2666	1	7.1265e-08	1.4253e-07	1.1191e-05	True
BRDN0007691795	Hdac7	201.85/61.612/61.04/33.761	761.98/562.46/137.84/76.799	61.326	350.15	2.4942	6835.4	3034.9	5.2428	1	9.1177e-08	1.8235e-07	1.4139e-05	True
BRDN0007691183	Cd8a	519.43/202.19/152.1/267.56	793.88/1333.3/400.73/1128.3	234.87	961.08	2.0281	29987	19518	5.1981	1	1.0556e-07	2.1111e-07	1.6072e-05	True
BRDN0007693742	Asrgl1	410.18/180.5/327.21/339.3	1945.7/2038.9/512.97/570.78	333.26	1258.2	1.9135	9775	31717	5.1939	1	1.0623e-07	2.1246e-07	1.6072e-05	True
BRDN0007695446	Gid8	224.99/91.116/84.055/160.37	452.46/1833.1/55.137/735.75	125.74	594.11	2.2313	4662.3	8205.5	5.1705	1	1.2721e-07	2.5442e-07	1.9014e-05	True
BRDN0007694344	Rem2	1188.9/567.52/320.21/480.25	2171.4/2111.8/1443.4/420.02	523.89	1777.6	1.7607	1.6249e+05	59436	5.1425	1	1.3775e-07	2.755e-07	2.0345e-05	True
BRDN0007691322	Crygf	187.03/390.5/278.18/461.69	137.04/3486/490.33/2012.9	334.34	1251.6	1.9012	14741	31860	5.139	1	1.4248e-07	2.8495e-07	2.0795e-05	True
BRDN0007694135	Mdn1	10.185/17.355/0/4.2202	55.524/67.751/75.814/80.592	7.2025	71.782	3.1494	57.583	157.98	5.138	1	1.9376e-07	3.8751e-07	2.6708e-05	True
BRDN0007696090	Timm10	551.84/378.35/121.08/560.44	1063.2/373.27/2160.2/2181.7	465.09	1611.7	1.7908	47495	50380	5.1085	1	1.6555e-07	3.311e-07	2.3845e-05	True
BRDN0007695536	Ints14	189.81/199.59/1073.7/958.82	339.05/3699.4/3488.4/319.52	579.2	1913.7	1.7225	2.2812e+05	68326	5.1055	1	1.6722e-07	3.3444e-07	2.3845e-05	True
BRDN0007694681	Vmn1r119	134.26/56.405/219.14/540.18	673.38/905.05/848.72/251.26	176.7	761.05	2.1004	50064	13151	5.0955	1	1.8534e-07	3.7067e-07	2.6128e-05	True
BRDN0007693341	Timm13	405.55/84.174/53.035/130.82	250.45/1462.4/792.6/18.963	107.5	521.53	2.2678	30962	6603.3	5.095	1	1.9219e-07	3.8438e-07	2.6708e-05	True
BRDN0007695914	Rpl24	49.999/25.165/258.17/127.45	700.55/1975/70.891/200.06	88.724	450.3	2.3305	11917	5061.2	5.0825	1	2.0835e-07	4.167e-07	2.8404e-05	True
BRDN0007696891	BRDN0007696891_NegCtrl	208.33/154.46/132.09/383.19	1218/731.2/253.04/811.6	181.4	771.4	2.0823	14868	13639	5.0521	1	2.3253e-07	4.6507e-07	3.1357e-05	True
BRDN0007693053	Slc26a1	214.81/899.01/173.11/132.51	105.14/1144.1/743.37/878.92	193.96	811.15	2.0586	1.6725e+05	14966	5.0449	1	2.404e-07	4.808e-07	3.2069e-05	True
BRDN0007692629	Ppp5c	218.51/150.12/438.29/208.48	428.84/1306.4/1771.3/144.12	213.49	867.64	2.0178	18199	17097	5.0028	1	2.9782e-07	5.9564e-07	3.9306e-05	True
BRDN0007692212	Myo1b	168.51/297.65/107.07/91.155	769.07/1130/464.73/470.28	137.79	619.67	2.1609	9872	9315.4	4.9927	1	3.2237e-07	6.4475e-07	4.2098e-05	True
BRDN0007695390	Etnk1	90.739/707.24/83.054/126.6	229.19/512.6/610.45/520.53	108.67	516.57	2.2386	1.1986e+05	6703.3	4.982	1	3.4659e-07	6.9319e-07	4.3876e-05	True
BRDN0007692045	Maea	387.03/399.18/180.12/300.48	1520.4/1870.2/251.07/979.42	343.75	1249.9	1.8594	11198	33111	4.9799	1	3.2772e-07	6.5544e-07	4.2351e-05	True
BRDN0007694759	Wdfy1	525.91/125.83/399.26/81.871	1409.4/1536.5/192.98/618.18	262.54	1013.8	1.9451	46463	22779	4.9774	1	3.3591e-07	6.7181e-07	4.2961e-05	True
BRDN0007693876	Eif2b2	174.07/100.66/1287.8/191.6	85.059/1048.2/1264.2/477.86	182.83	763.04	2.0553	4.0932e+05	13789	4.9411	1	4.1317e-07	8.2633e-07	5.1775e-05	True
BRDN0007695924	Rplp1	80.554/25.165/250.16/97.064	751.35/259.5/576.97/301.51	88.809	439.24	2.2934	10074	5067.9	4.9225	1	4.7782e-07	9.5564e-07	5.8692e-05	True
BRDN0007690833	Abcg3	261.1/185.7/127.08/193.28	750.17/813.01/62.03/855.22	189.49	781.59	2.0385	3017.3	14490	4.9187	1	4.6225e-07	9.2449e-07	5.7346e-05	True
BRDN0007692718	Qtrt1	387.03/758.43/158.1/246.46	646.21/1884.2/1668.9/100.5	316.74	1157.6	1.8664	76713	29556	4.8907	1	5.1937e-07	1.0387e-06	6.2556e-05	True
BRDN0007693807	Clec10a	411.1/282.03/1417.9/1051.7	3160.2/3772.3/1306.6/755.66	731.38	2233.4	1.6092	2.9281e+05	94474	4.8866	1	5.1739e-07	1.0348e-06	6.2556e-05	True
BRDN0007695502	Hook3	221.29/562.32/440.29/261.65	1528.7/2745.8/450.95/976.58	350.97	1252.6	1.8326	25813	34080	4.8842	1	5.3453e-07	1.0691e-06	6.3764e-05	True
BRDN0007691762	H2-K1	15.74/15.62/7.0046/7.5963	2.3627/130.39/63.014/491.13	11.608	96.701	2.954	23.486	304.63	4.8753	1	7.2703e-07	1.4541e-06	8.4295e-05	True
BRDN0007691872	Irf3	289.81/349.71/408.27/95.376	1903.2/2373.8/420.42/324.26	319.76	1161.8	1.858	19992	29948	4.8658	1	5.891e-07	1.1782e-06	6.9604e-05	True
BRDN0007691683	Gnpat	606.47/328.89/350.23/412.73	1692.9/1860/777.83/968.05	381.48	1330.5	1.7996	18446	38261	4.8516	1	6.2849e-07	1.257e-06	7.3557e-05	True
BRDN0007692232	Ndufaf8	72.22/105/11.007/26.165	479.64/288.9/266.83/36.029	49.193	277.86	2.474	1877.7	2236.9	4.8349	1	7.828e-07	1.5656e-06	8.9921e-05	True
BRDN0007694479	Slc22a23	129.63/69.422/237.15/560.44	537.52/286.34/963.92/959.51	183.39	748.52	2.0232	53645	13847	4.8025	1	8.3317e-07	1.6663e-06	9.4829e-05	True
BRDN0007694672	Vmn1r116	81.48/151.86/50.033/135.05	22.446/1911.1/423.38/575.52	108.26	499.45	2.1954	2242	6668.3	4.7904	1	9.1685e-07	1.8337e-06	9.9776e-05	True
BRDN0007691942	Kmt2d	112.96/120.62/338.22/310.6	1026.6/1742.3/211.69/665.59	215.61	846.1	1.9674	14539	17333	4.789	1	8.83e-07	1.766e-06	9.7808e-05	True
BRDN0007690997	B3gnt2	269.44/856.49/234.15/211.01	1108.1/1482.8/799.49/366.93	251.8	953.81	1.9172	1.2265e+05	21496	4.7882	1	8.7924e-07	1.7585e-06	9.7808e-05	True
BRDN0007696582	BRDN0007696582_NegCtrl	312.96/939.8/567.37/270.09	1148.3/1852.3/298.33/1800.5	440.16	1474.4	1.7417	1.0364e+05	46670	4.7874	1	8.6261e-07	1.7252e-06	9.7287e-05	True
BRDN0007693881	Eif5a	99.998/294.18/103.07/68.367	311.88/2178.3/638.02/92.917	101.53	474.95	2.2147	12739	6100.9	4.7808	1	9.6666e-07	1.9333e-06	0.00010338	True
BRDN0007694478	Slc22a23	597.21/477.28/977.64/383.19	1004.2/4047.1/128.98/2440.5	537.24	1722.3	1.6789	74958	61550	4.7768	1	9.0424e-07	1.8085e-06	9.9274e-05	True
BRDN0007696549	BRDN0007696549_NegCtrl	245.36/493.76/260.17/187.37	198.47/1559.5/1108.7/799.28	252.77	953.97	1.9119	20822	21611	4.7699	1	9.6287e-07	1.9257e-06	0.00010338	True
BRDN0007692315	Nsmce2	539.8/204.79/178.12/229.58	942.73/1147.9/744.36/712.05	217.19	843.54	1.9526	35305	17509	4.7337	1	1.161e-06	2.322e-06	0.00012206	True
BRDN0007695539	Ints14	434.25/334.96/611.4/642.31	350.87/2648.7/3221.6/701.62	522.82	1675.1	1.678	21753	59268	4.7333	1	1.1224e-06	2.2448e-06	0.00011901	True
BRDN0007692177	Mthfd1l	316.66/58.141/67.044/200.04	688.74/727.36/468.67/76.799	133.54	578.7	2.1073	16020	8919.3	4.7136	1	1.3206e-06	2.6413e-06	0.0001354	True
BRDN0007693208	Ssx9	402.77/549.3/181.12/206.79	1485/1705.3/701.03/141.27	304.78	1093	1.8391	31429	28018	4.709	1	1.2887e-06	2.5773e-06	0.00013435	True
BRDN0007693744	Asrgl1	742.57/256.86/173.11/256.59	966.36/1516.1/946.2/414.34	256.72	956.28	1.8931	81014	22081	4.7077	1	1.3076e-06	2.6153e-06	0.00013519	True
BRDN0007694115	Mark2	291.66/238.64/155.1/516.55	863.58/1094.2/98.46/1154.8	265.15	978.91	1.8804	25572	23093	4.6969	1	1.3767e-06	2.7533e-06	0.00013925	True
BRDN0007691636	Fgfbp1	437.03/269.88/550.36/702.23	1962.3/2704.9/632.11/1220.3	493.69	1591.3	1.6865	33335	54733	4.6914	1	1.3806e-06	2.7611e-06	0.00013925	True
BRDN0007692554	Plagl2	588.87/228.22/195.13/146.02	278.8/1364/126.03/1714.2	211.68	821.38	1.9512	49046	16895	4.6907	1	1.4357e-06	2.8714e-06	0.00014249	True
BRDN0007696213	Unc50	435.17/321.08/498.33/405.98	1610.2/1355/1449.3/623.87	420.58	1402.2	1.7348	5457.1	43812	4.6896	1	1.3998e-06	2.7996e-06	0.00014005	True
BRDN0007692977	Setdb1	105.55/37.314/20.013/24.477	64.975/318.3/26.584/397.27	30.896	191.64	2.5945	1924.9	1175.8	4.6878	1	1.6919e-06	3.3837e-06	0.00016271	True
BRDN0007695667	Mrpl35	0/24.298/0/1.6881	11.814/590.58/0/17.066	0.84403	14.44	3.0657	184.07	8.466	4.6728	1	2.4195e-06	4.839e-06	0.0002274	True
BRDN0007692482	Pcdha4	201.85/307.19/548.36/291.19	1913.8/1862.5/278.64/190.58	299.19	1070.6	1.8358	23896	27308	4.6679	1	1.5766e-06	3.1531e-06	0.00015523	True
BRDN0007694793	Zfp316	221.29/176.16/252.16/632.18	1731.9/595.7/124.06/1187.1	236.73	891.38	1.9083	53509	19732	4.6605	1	1.6535e-06	3.3071e-06	0.00016066	True
BRDN0007691034	Btbd35f14	309.25/725.46/238.16/449.02	328.42/2096.4/1831.3/740.49	379.14	1285.9	1.7593	49861	37936	4.6556	1	1.6577e-06	3.3153e-06	0.00016066	True
BRDN0007691858	Il6	176.85/468.6/452.3/320.73	1734.3/2032.5/154.58/867.54	386.51	1300.9	1.7483	19784	38964	4.6323	1	1.8548e-06	3.7095e-06	0.000177	True
BRDN0007696160	Tsc1	368.51/228.22/330.22/195.82	448.92/2207.7/1561.6/329.95	279.22	1005.2	1.8443	6710	24811	4.6092	1	2.1013e-06	4.2025e-06	0.00019899	True
BRDN0007691806	Hic2	558.32/948.48/1091.7/284.44	1690.5/3185.6/1760.5/2611.2	753.4	2185.8	1.5354	1.3683e+05	98447	4.5653	1	2.5148e-06	5.0295e-06	0.00023457	True
BRDN0007691987	Lce3f	348.14/145.79/596.39/374.75	1844.1/1181.2/87.629/1262	361.44	1221.6	1.7541	34021	35501	4.565	1	2.5681e-06	5.1361e-06	0.00023776	True
BRDN0007695527	Ints10	20.37/577.07/1789.2/440.58	2328.5/511.33/8079.6/862.8	508.83	1595.6	1.647	6.2906e+05	57076	4.5491	1	2.739e-06	5.478e-06	0.0002517	True
