sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
BRDN0007696960	Jak1	8148.8/8112.1/8269.6	3056.1/3031.5/2868	8148.8	3031.5	-1.4263	7971.8	22984	33.754	4.7159e-250	1	9.4317e-250	3.6566e-247	False
BRDN0007691847	Ifngr1	5820.5/6204/5965.2	1832/1745.7/1802.4	5965.2	1802.4	-1.7261	38972	16602	32.307	2.7518e-229	1	5.5035e-229	2.0081e-226	False
BRDN0007693225	Stat1	7741.8/7724.3/7576.5	3051.3/3156.1/2995.6	7724.3	3051.3	-1.3397	11077	21737	31.696	8.9545e-221	1	1.7909e-220	6.1716e-218	False
BRDN0007693221	Stat1	6589.6/6414.1/6576.6	2419.2/2439.4/2530.2	6576.6	2439.4	-1.4305	13292	18380	30.516	7.9406e-205	1	1.5881e-204	5.1848e-202	False
BRDN0007691848	Ifngr1	6091.8/6223.9/6070.4	2152.9/1983.3/2230.1	6091.8	2152.9	-1.5002	8954.3	16970	30.237	3.9072e-201	1	7.8143e-201	2.4236e-198	False
BRDN0007691887	Jak2	5102.9/5135.7/5312.1	1573.8/1561.7/1500.5	5135.7	1561.7	-1.7168	16103	14203	29.989	6.8518e-198	1	1.3704e-197	4.0478e-195	False
BRDN0007690781	Irf1	5501.5/5902.2/5760.1	2284.4/2464.3/2364.9	5760.1	2364.9	-1.284	43515	16008	26.835	6.2596e-159	1	1.2519e-158	3.5299e-156	False
BRDN0007690783	Irf1	5906.9/5851.5/5852.7	2558.8/2391.5/2488.8	5852.7	2488.8	-1.2333	1469	16276	26.367	1.6445e-153	1	3.2889e-153	8.87e-151	False
BRDN0007696170	Tsc2	5530.3/5296.8/5409.3	2555.6/2389.6/2399	5409.3	2399	-1.1727	13648	14993	24.585	9.17e-134	1	1.834e-133	4.7401e-131	False
BRDN0007696957	Jak1	4410.8/4305.5/4446.5	1602.6/1828.1/1739.5	4410.8	1739.5	-1.3419	6181.4	12120	24.264	2.3253e-130	1	4.6505e-130	1.1539e-127	False
BRDN0007690778	Irf1	5061.9/5263.3/5209.9	2316.5/2278.4/2587.7	5209.9	2316.5	-1.1689	12370	14417	24.097	1.3447e-128	1	2.6894e-128	6.4164e-126	False
BRDN0007693220	Stat1	3647.8/3691.1/3570.6	1350.8/1347.1/1403.5	3647.8	1350.8	-1.4326	3916.9	9943.1	23.036	1.0274e-117	1	2.0547e-117	4.7206e-115	False
BRDN0007691849	Ifngr1	2794/2936/2921.5	888.75/804.82/896.7	2921.5	888.75	-1.7157	8235.1	7889.4	22.885	3.2614e-116	1	6.5228e-116	1.445e-113	False
BRDN0007696162	Tsc1	4435.1/4515.6/4637.9	1923.5/1987.1/2163.6	4515.6	1987.1	-1.1838	10718	12420	22.688	2.9596e-114	1	5.9191e-114	1.2661e-111	False
BRDN0007696163	Tsc1	5245.7/4894.8/4821.3	2181.8/2301.4/2458.3	4894.8	2301.4	-1.0884	64270	13509	22.313	1.3828e-110	1	2.7655e-110	5.7182e-108	False
BRDN0007696161	Tsc1	4365.9/4443.3/4595.1	2074.3/2169.2/2050.4	4443.3	2074.3	-1.0986	14511	12213	21.437	3.0516e-102	1	6.1032e-102	1.2212e-99	False
BRDN0007692049	Maea	2874.8/3022.5/3043.7	1052.4/1098/1150.1	3022.5	1098	-1.46	11138	8174	21.287	7.5442e-101	1	1.5088e-100	2.9248e-98	False
BRDN0007696164	Tsc1	5416.3/5196.1/5223.6	2841.1/2678.9/2679.3	5223.6	2679.3	-0.9629	18946	14456	21.161	1.1016e-99	1	2.2032e-99	4.1414e-97	False
BRDN0007692245	Ndufb9	2681/2747.5/2850.1	925.65/927.46/950.61	2747.5	927.46	-1.5657	7468.9	7400.6	21.157	1.1963e-99	1	2.3926e-99	4.365e-97	False
BRDN0007690780	Irf1	4646.6/4914.2/4716.8	2768.9/2567.8/2569.7	4716.8	2569.7	-0.87593	21949	12997	18.833	2.0359e-79	1	4.0719e-79	7.2166e-77	False
BRDN0007693790	Cdh19	2908.6/2822.1/2982.6	1110.1/1266.6/1270.5	2908.6	1266.6	-1.1987	6479.6	7853.1	18.528	6.107e-77	1	1.2214e-76	2.1046e-74	False
BRDN0007694260	Polg2	2068.1/1910.4/2031.3	673.78/689.85/614.57	2031.3	673.78	-1.5906	7975.9	5402.9	18.468	1.8691e-76	1	3.7382e-76	6.267e-74	False
BRDN0007692380	Olfr1118	3874.8/3881.8/3832.3	2026.2/1883.7/2089.9	3874.8	2026.2	-0.93502	928.86	10589	17.965	1.8367e-72	1	3.6735e-72	5.9964e-70	False
BRDN0007695719	Nosip	2286.8/2243/2004.4	973.78/894.89/761.93	2243	894.89	-1.3247	29419	5990.7	17.417	3.0427e-68	1	6.0853e-68	9.6788e-66	False
BRDN0007696903	BRDN0007696903_NegCtrl	3236.9/3307.3/3283.2	1641.1/1531.1/1647.9	3283.2	1641.1	-0.99994	1359.4	8909.7	17.396	4.4349e-68	1	8.8698e-68	1.3755e-65	False
BRDN0007696160	Tsc1	2696.5/2791.9/2879.8	1379.7/1285.8/1187.8	2791.9	1285.8	-1.118	8409.7	7525.3	17.362	8.0082e-68	1	1.6016e-67	2.4232e-65	False
BRDN0007695612	Lmnb2	3744.7/3875.5/3882.5	2213.9/2061.9/2093.5	3875.5	2093.5	-0.88816	8590.3	10591	17.316	1.7791e-67	1	3.5582e-67	5.2551e-65	False
BRDN0007693596	Zc3hc1	3316.1/3206.5/3423.1	1540.1/1690.1/1689.2	3316.1	1689.2	-0.97274	11739	9002.9	17.146	3.3383e-66	1	6.6765e-66	9.6313e-64	False
BRDN0007691851	Ifngr1	3086.9/2912.6/3092.3	1487.1/1533/1611.9	3086.9	1533	-1.0093	15192	8355.3	16.999	4.1503e-65	1	8.3007e-65	1.1702e-62	False
BRDN0007696171	Tsc2	3621.2/3346.5/3467.1	1843.3/1808.9/1879.7	3467.1	1843.3	-0.91111	19136	9430.6	16.722	4.5534e-63	1	9.1069e-63	1.2553e-60	False
BRDN0007691781	H3f3c	104.1/92.248/77.708	356.14/293.19/332.45	92.248	332.45	1.8383	175.89	216.9	16.31	1	4.2225e-60	8.4449e-60	1.1388e-57	True
BRDN0007695499	Hnrnpf	49.833/44.985/51.996	219.78/185.88/282.13	49.833	219.78	2.1188	14.089	114.47	15.885	1	4.0421e-57	8.0842e-57	1.0669e-54	True
BRDN0007692830	Rnf31	387.59/428.21/390.25	802.12/908.3/882.33	390.25	882.33	1.1748	723.98	970.69	15.794	1	1.7133e-56	3.4266e-56	4.4281e-54	True
BRDN0007694498	Snn	2017.1/1916.7/1815.3	855.06/799.07/797.87	1916.7	799.07	-1.2612	10185	5085.9	15.672	1.1827e-55	1	2.3654e-55	2.9944e-53	False
BRDN0007693042	Slc25a38	3986.1/3981.5/3950.5	2411.2/2355.1/2285.8	3981.5	2355.1	-0.75728	488.99	10893	15.583	4.7347e-55	1	9.4694e-55	1.1748e-52	False
BRDN0007693055	Slc26a1	371.53/397.46/444.53	883.94/891.05/884.12	397.46	884.12	1.1514	1444.1	989.34	15.472	1	2.6706e-54	5.3412e-54	6.4963e-52	True
BRDN0007696923	BRDN0007696923_NegCtrl	2447.3/2695.7/2477.5	1286.6/1209.2/1248.9	2477.5	1248.9	-0.98764	24256	6644.6	15.072	1.2347e-51	1	2.4693e-51	2.9456e-49	False
BRDN0007693831	Cryba2	3105.7/3196.2/3118.6	1740.6/1701.6/1838.3	3118.6	1740.6	-0.84094	3095.5	8444.9	14.995	3.9494e-51	1	7.8988e-51	9.2445e-49	False
BRDN0007691594	Etv5	2079.1/2057.9/1965	968.96/967.7/975.77	2057.9	968.96	-1.0859	4544.2	5476.8	14.715	2.597e-49	1	5.1939e-49	5.9663e-47	False
BRDN0007693768	Brd4	97.451/104.78/93.135	319.24/343.01/296.51	97.451	319.24	1.7017	36.136	229.61	14.637	1	8.1545e-49	1.6309e-48	1.8394e-46	True
BRDN0007691111	Cbfa2t3	2719.8/2649/2634.1	1342.8/1444.8/1421.4	2649	1421.4	-0.89763	2615.7	7124.4	14.544	3.2065e-48	1	6.4129e-48	7.1034e-46	False
BRDN0007696175	Tsg101	71.981/67.762/72.565	213.36/298.93/258.77	71.981	258.77	1.8316	9.0686	167.65	14.426	1	1.7779e-47	3.5557e-47	3.8695e-45	True
BRDN0007693769	Brd4	167.22/148.05/132.56	332.08/417.74/472.61	148.05	417.74	1.4902	303.64	354.5	14.324	1	7.7884e-47	1.5577e-46	1.6659e-44	True
BRDN0007690782	Irf1	4425.2/4500.2/4640.8	2955/2859/2920.1	4500.2	2920.1	-0.62379	12694	12376	14.203	4.3661e-46	1	8.7321e-46	9.1806e-44	False
BRDN0007692532	Phf6	593.01/593.92/606.24	1132.6/1036.7/1223.8	593.92	1132.6	0.93015	76.29	1502.3	13.898	1	3.2553e-44	6.5106e-44	6.7308e-42	True
BRDN0007694964	Pramel44	1582.5/1650.8/1651.3	736.35/760.75/729.58	1650.8	736.35	-1.1636	2333.4	4353.3	13.859	5.588e-44	1	1.1176e-43	1.1365e-41	False
BRDN0007694792	Zfp316	1866.5/1782.9/1827.3	908/864.23/801.46	1827.3	864.23	-1.0793	1755	4839	13.844	6.8897e-44	1	1.3779e-43	1.3786e-41	False
BRDN0007693299	Tap1	385.93/382.09/331.97	803.73/835.48/794.27	382.09	803.73	1.0708	1263.2	949.58	13.683	1	6.4344e-43	1.2869e-42	1.2671e-40	True
BRDN0007695348	Dolk	1.6611/6.8332/1.7141	27.272/30.66/5.391	1.7141	27.272	3.3808	13.104	3.4909	13.679	1	8.2357e-43	1.6471e-42	1.5964e-40	True
BRDN0007692867	Rpl37	60.907/51.818/51.996	182.88/218.45/201.26	51.996	201.26	1.9323	39.719	119.63	13.648	1	1.043e-42	2.086e-42	1.9906e-40	True
BRDN0007695727	Nprl2	3485/3457.6/3344.3	2141.7/2136.6/2239.1	3457.6	2141.7	-0.69077	6792.4	9403.5	13.57	3.0105e-42	1	6.021e-42	5.6589e-40	False
BRDN0007696801	BRDN0007696801_NegCtrl	2646.1/2594.3/2660.4	1501.6/1465.9/1516.7	2646.1	1501.6	-0.81699	1442.6	7116.3	13.568	3.1114e-42	1	6.2229e-42	5.7612e-40	False
BRDN0007691211	Chic2	168.88/190.76/221.7	502.13/465.65/481.6	190.76	481.6	1.3315	717.94	461.29	13.541	1	4.4539e-42	8.9079e-42	8.1258e-40	True
BRDN0007695725	Nprl2	5956.1/6054.8/6125.8	4496.7/4256/4300.2	6054.8	4300.2	-0.49356	7385.9	16862	13.511	6.6902e-42	1	1.338e-41	1.2029e-39	False
BRDN0007691114	Cbx4	444.07/458.96/450.25	903.19/917.88/853.58	450.25	903.19	1.0027	57.07	1126.3	13.496	1	8.2336e-42	1.6467e-41	1.4592e-39	True
BRDN0007695928	Rps10	153.37/140.65/152.56	407.48/352.59/411.51	152.56	407.48	1.4115	71.249	365.72	13.33	1	7.7483e-41	1.5497e-40	1.3539e-38	True
BRDN0007691888	Kat6a	2036.5/2069.3/2023.3	1058.8/1067.3/1024.3	2036.5	1058.8	-0.94301	625.93	5417.4	13.283	1.4449e-40	1	2.8898e-40	2.4896e-38	False
BRDN0007693661	Zfp984	363.78/365.01/361.11	762.02/787.58/738.57	363.78	762.02	1.0647	4.3064	902.32	13.257	1	2.0414e-40	4.0829e-40	3.4693e-38	True
BRDN0007692764	Rbck1	845.5/928.17/918.78	1538.5/1561.7/1635.3	918.78	1561.7	0.76471	2729.4	2365.4	13.22	1	3.3687e-40	6.7375e-40	5.6476e-38	True
BRDN0007695196	Atic	62.568/85.415/63.995	235.82/214.62/224.63	63.995	224.63	1.7955	230.42	148.39	13.186	1	5.2521e-40	1.0504e-39	8.6877e-38	True
BRDN0007695729	Nprl3	4833.2/4659.1/4705.3	3059.3/3230.8/3205.9	4705.3	3205.9	-0.55344	9248.9	12965	13.169	6.5941e-40	1	1.3188e-39	1.0764e-37	False
BRDN0007691776	H2-T23	733.1/702.68/733.65	1270.6/1402.7/1290.2	733.1	1290.2	0.81472	462.79	1870.2	12.883	1	2.7892e-38	5.5784e-38	4.4939e-36	True
BRDN0007691108	Cbfa2t3	2668.3/2774.8/2598.6	1577/1615.4/1529.2	2668.3	1577	-0.75837	8102.3	7178.4	12.88	2.901e-38	1	5.8021e-38	4.6141e-36	False
BRDN0007694500	Snn	2736.4/2646.1/2728.3	1698.9/1598.1/1626.3	2728.3	1626.3	-0.74609	3410.7	7346.8	12.857	3.9048e-38	1	7.8096e-38	6.132e-36	False
BRDN0007692949	Sec11a	1205.4/1108.1/1368.5	489.3/452.23/508.55	1205.4	489.3	-1.299	18026	3137.9	12.784	1.0117e-37	1	2.0234e-37	1.5689e-35	False
BRDN0007696783	BRDN0007696783_NegCtrl	1517.1/1466.3/1518.7	641.7/743.5/713.41	1517.1	713.41	-1.0875	1294	3987	12.729	2.0467e-37	1	4.0934e-37	3.1347e-35	False
BRDN0007695521	Ikzf3	122.92/142.93/111.99	340.1/281.69/345.02	122.92	340.1	1.4608	259.86	292.22	12.705	1	2.7854e-37	5.5708e-37	4.2141e-35	True
BRDN0007695905	Rpia	1540.4/1437.8/1490.2	798.91/655.36/697.24	1490.2	697.24	-1.0947	2631.5	3913.2	12.676	4.0384e-37	1	8.0769e-37	6.0362e-35	False
BRDN0007691608	Exosc6	1535.4/1588.1/1581	704.26/772.25/763.73	1581	763.73	-1.0487	1065.5	4161.9	12.669	4.4138e-37	1	8.8275e-37	6.5187e-35	False
BRDN0007692769	Rbck1	660.01/615.56/605.09	1140.6/1111.4/995.54	615.56	1111.4	0.8514	1042.8	1559.3	12.557	1	1.8079e-36	3.6159e-36	2.6387e-34	True
BRDN0007691363	Cyb561	627.89/546.08/537.67	1010.7/1055.9/982.96	546.08	1010.7	0.88691	3381.8	1376.7	12.522	1	2.8462e-36	5.6923e-36	4.1057e-34	True
BRDN0007691597	Etv5	2625.1/2824.9/2645.5	1601/1590.5/1446.6	2645.5	1590.5	-0.73371	16310	7114.6	12.508	3.3798e-36	1	6.7595e-36	4.8195e-34	False
BRDN0007695793	Pole	70.873/49.541/83.993	263.1/208.87/230.02	70.873	230.02	1.6845	313.61	164.98	12.39	1	1.4773e-35	2.9545e-35	2.0826e-33	True
BRDN0007692009	Limch1	1866.5/2002.7/1920.4	1036.3/1124.8/972.18	1920.4	1036.3	-0.88927	4837.1	5096.2	12.384	1.5932e-35	1	3.1863e-35	2.2208e-33	False
BRDN0007696061	Strada	462.34/441.31/459.96	879.13/869.97/936.24	459.96	879.13	0.93306	176.79	1151.6	12.352	1	2.379e-35	4.758e-35	3.2793e-33	True
BRDN0007695320	Depdc5	2800.6/2792.5/2911.8	1726.2/1751.4/1732.3	2800.6	1732.3	-0.69272	6210.6	7549.7	12.295	4.8191e-35	1	9.6381e-35	6.5698e-33	False
BRDN0007691801	Hgf	349.94/307.49/392.54	710.68/799.07/695.44	349.94	710.68	1.02	1808.2	866.65	12.254	1	7.9976e-35	1.5995e-34	1.0785e-32	True
BRDN0007690807	B2m	657.79/622.39/726.23	1052.4/1157.4/1178.8	657.79	1157.4	0.81425	2968.3	1670.7	12.223	1	1.1687e-34	2.3374e-34	1.559e-32	True
BRDN0007692001	Lgals1	3375.3/3446.8/3375.2	2233.1/2042.7/2206.7	3375.3	2206.7	-0.61291	2550.6	9170.5	12.203	1.4918e-34	1	2.9835e-34	1.9688e-32	False
BRDN0007692198	Mup3	1597.4/1612.6/1683.9	810.14/823.99/864.36	1612.6	823.99	-0.96787	2652.7	4248.6	12.099	5.3299e-34	1	1.066e-33	6.9603e-32	False
BRDN0007690824	Cd274	741.4/794.93/713.66	1236.9/1266.6/1263.3	741.4	1263.3	0.76806	1817.3	1892.2	11.998	1	1.8293e-33	3.6587e-33	2.364e-31	True
BRDN0007693150	Socs1	1620.1/1642.2/1523.9	845.44/837.4/806.85	1620.1	837.4	-0.95128	4876.3	4269.2	11.979	2.277e-33	1	4.5539e-33	2.9122e-31	False
BRDN0007691115	Cbx4	396.45/351.91/424.54	771.64/691.76/796.07	396.45	771.64	0.95904	1386.4	986.72	11.944	1	3.4775e-33	6.9549e-33	4.4022e-31	True
BRDN0007696098	Tk1	211.51/211.26/255.41	420.31/480.98/488.78	211.51	480.98	1.1814	963.41	513.54	11.891	1	6.5998e-33	1.32e-32	8.2704e-31	True
BRDN0007693026	Skil	804.52/826.24/819.93	1270.6/1364.4/1407.1	819.93	1364.4	0.73395	138.64	2101.2	11.877	1	7.7818e-33	1.5564e-32	9.6541e-31	True
BRDN0007695569	Keap1	496.11/493.13/535.38	896.77/914.05/993.74	496.11	914.05	0.88027	775.56	1245.9	11.841	1	1.2047e-32	2.4095e-32	1.4798e-30	True
BRDN0007696165	Tsc1	3186/2897.8/2863.2	1735.8/1891.3/1858.1	2897.8	1858.1	-0.64087	42113	7822.9	11.755	3.3116e-32	1	6.6233e-32	4.0279e-30	False
BRDN0007692811	Rlim	1749.7/1859.8/1807.9	1055.6/986.87/995.54	1807.9	995.54	-0.86008	3039	4785.5	11.742	3.859e-32	1	7.718e-32	4.648e-30	False
BRDN0007691110	Cbfa2t3	2957.9/3024.2/2863.2	2026.2/1866.4/1908.4	2957.9	1908.4	-0.63191	6684.6	7991.8	11.739	4.0172e-32	1	8.0344e-32	4.7778e-30	False
BRDN0007696471	Sstr4	537.64/589.93/581.09	1023.5/1030.9/1063.8	581.09	1030.9	0.82603	983.16	1468.6	11.739	1	4.0438e-32	8.0876e-32	4.7778e-30	True
BRDN0007691442	Degs2	804.52/710.08/722.8	1225.6/1213/1277.7	722.8	1225.6	0.76106	3420.4	1842.8	11.714	1	5.4268e-32	1.0854e-31	6.3514e-30	True
BRDN0007690779	Irf1	2588/2505.5/2497.5	1479.1/1657.6/1547.2	2505.5	1547.2	-0.69506	3434	6722.8	11.687	7.3926e-32	1	1.4785e-31	8.5712e-30	False
BRDN0007691619	Fam181a	547.05/560.32/615.95	959.34/1009.9/999.13	560.32	999.13	0.8333	1635.3	1414	11.67	1	9.1209e-32	1.8242e-31	1.0477e-29	True
BRDN0007693250	Susd4	909.73/851.3/833.65	1472.7/1257.1/1396.3	851.3	1396.3	0.71318	1862.7	2184.9	11.659	1	1.0339e-31	2.0679e-31	1.1768e-29	True
BRDN0007695777	Plac1	2009.9/2252.1/2110.7	1230.5/1239.8/1414.2	2110.7	1239.8	-0.76711	15076	5623.1	11.614	1.7575e-31	1	3.515e-31	1.9821e-29	False
BRDN0007692411	Olfr297	449.6/453.84/431.39	839.02/661.1/873.34	449.6	839.02	0.89857	174.76	1124.6	11.612	1	1.7898e-31	3.5796e-31	2.0004e-29	True
BRDN0007691552	Elob	81.394/88.262/119.42	255.08/272.11/242.6	88.262	255.08	1.5205	508.96	207.18	11.589	1	2.3313e-31	4.6626e-31	2.5823e-29	True
BRDN0007695872	Rbbp4	1092.4/1169/1141	495.71/544.21/510.35	1141	510.35	-1.1592	1572.9	2963.7	11.585	2.45e-31	1	4.8999e-31	2.6898e-29	False
BRDN0007695597	Lcp1	2168.8/2298.8/2195.8	1310.7/1358.6/1283.1	2195.8	1310.7	-0.74401	5665.9	5859.5	11.563	3.1583e-31	1	6.3166e-31	3.437e-29	False
BRDN0007692440	Olfr875	203.76/207.84/165.13	441.17/480.98/460.03	203.76	460.03	1.1709	754.53	494	11.53	1	4.6454e-31	9.2908e-31	5.0114e-29	True
BRDN0007696182	Tti1	351.6/455.54/340.54	720.31/691.76/655.91	351.6	691.76	0.97434	5463.6	870.93	11.527	1	4.8467e-31	9.6934e-31	5.1835e-29	True
BRDN0007693233	Sult2a1	641.74/645.73/675.94	1097.3/1111.4/1148.3	645.73	1111.4	0.78246	464.3	1638.9	11.503	1	6.3537e-31	1.2707e-30	6.7371e-29	True
BRDN0007696874	BRDN0007696874_NegCtrl	1940.7/1956.6/1859.3	1116.6/996.45/1239.9	1940.7	1116.6	-0.79698	3441.6	5152.3	11.482	8.1436e-31	1	1.6287e-30	8.5618e-29	False
BRDN0007694124	Matn3	1009.9/1069.4/950.78	1583.4/1611.6/1595.7	1009.9	1595.7	0.65942	3517.3	2610.2	11.466	1	9.7846e-31	1.9569e-30	1.0201e-28	True
BRDN0007695730	Nprl3	3880.3/3866.4/3983.7	2699.9/2738.3/2654.2	3880.3	2699.9	-0.52308	5437.5	10605	11.462	1.0202e-30	1	2.0404e-30	1.0547e-28	False
BRDN0007694166	Nid1	808.95/900.27/801.65	1346/1329.9/1320.8	808.95	1329.9	0.71646	4196.1	2071.9	11.444	1	1.2576e-30	2.5152e-30	1.2894e-28	True
BRDN0007692908	Safb2	357.14/330.84/342.26	673.78/820.15/643.33	342.26	673.78	0.97513	175.86	846.88	11.392	1	2.2881e-30	4.5762e-30	2.3267e-28	True
BRDN0007695593	Lamtor3	84.162/92.817/96.563	237.43/260.61/271.35	92.817	260.61	1.4795	44.473	218.29	11.357	1	3.4298e-30	6.8597e-30	3.4594e-28	True
BRDN0007690768	Cd19	2234.2/2356.9/2241	1370/1362.4/1353.1	2241	1362.4	-0.7175	6741.4	5985.1	11.356	3.4763e-30	1	6.9527e-30	3.478e-28	False
BRDN0007695243	Cdc7	322.81/347.35/326.26	588.76/645.77/646.92	326.26	645.77	0.98283	228.44	805.77	11.256	1	1.0808e-29	2.1617e-29	1.0727e-27	True
BRDN0007695111	Stub1	394.23/409.42/445.68	832.6/732.01/765.52	409.42	765.52	0.90122	772.61	1020.3	11.148	1	3.6511e-29	7.3022e-29	3.5949e-27	True
BRDN0007693329	Tecr	2364.3/2310.2/2193	1398.9/1504.3/1437.6	2310.2	1437.6	-0.68396	8334.1	6177.8	11.102	6.1526e-29	1	1.2305e-28	6.0102e-27	False
BRDN0007691321	Crygf	2619/2712.2/2646.1	1846.5/1715/1635.3	2646.1	1715	-0.62531	2553.3	7116.2	11.037	1.2706e-28	1	2.5411e-28	1.2315e-26	False
BRDN0007692898	Rpp38	125.69/108.19/135.42	287.16/316.18/330.65	125.69	316.18	1.324	200.4	299.06	11.015	1	1.6124e-28	3.2248e-28	1.5506e-26	True
BRDN0007693223	Stat1	2343.8/2412.7/2372.4	1519.2/1498.5/1477.1	2372.4	1498.5	-0.66246	1220.4	6351.1	10.965	2.8032e-28	1	5.6064e-28	2.6751e-26	False
BRDN0007695333	Dlst	1322.8/1357/1340.5	691.43/760.75/578.63	1340.5	691.43	-0.95406	292.24	3504.8	10.963	2.873e-28	1	5.7459e-28	2.7208e-26	False
BRDN0007695157	Aebp2	506.08/541.53/501.1	924.05/806.74/896.7	506.08	896.7	0.82403	640.71	1271.9	10.953	1	3.2183e-28	6.4367e-28	3.0247e-26	True
BRDN0007695538	Ints14	2009.9/2027.2/1919.3	1211.2/1234.1/1195	2009.9	1211.2	-0.73022	4257.8	5343.8	10.926	4.3203e-28	1	8.6406e-28	4.0299e-26	False
BRDN0007693133	Snd1	424.69/414.55/486.82	779.66/787.58/763.73	424.69	779.66	0.87491	1981.5	1059.9	10.904	1	5.5429e-28	1.1086e-27	5.1317e-26	True
BRDN0007693010	Sik3	507.74/439.6/466.82	839.02/785.66/884.12	466.82	839.02	0.84448	1207.7	1169.5	10.884	1	6.8748e-28	1.375e-27	6.3177e-26	True
BRDN0007691174	Cd200r4	584.71/551.21/561.67	883.94/973.45/970.38	561.67	970.38	0.78775	320.05	1417.5	10.856	1	9.3883e-28	1.8777e-27	8.564e-26	True
BRDN0007693346	Tmem185b	682.71/684.46/731.37	1159.9/1099.9/1135.7	684.46	1135.7	0.72972	1101.9	1741.2	10.814	1	1.4778e-27	2.9556e-27	1.3382e-25	True
BRDN0007693822	Coq10a	3359.8/3660.9/3416.3	2327.8/2383.8/2451.1	3416.3	2383.8	-0.51898	31504	9286.5	10.714	4.3687e-27	1	8.7375e-27	3.9274e-25	False
BRDN0007691977	Lce1f	486.7/458.96/431.39	821.37/825.9/690.05	458.96	821.37	0.83828	764.74	1149	10.692	1	5.5702e-27	1.114e-26	4.9715e-25	True
BRDN0007691663	Gclc	161.68/152.61/184.56	388.23/344.92/371.98	161.68	371.98	1.1971	302.82	388.46	10.67	1	7.0298e-27	1.406e-26	6.2294e-25	True
BRDN0007696146	Tra2b	760.23/710.65/672.52	1195.2/1122.9/1164.5	710.65	1164.5	0.71166	1956.1	1810.6	10.665	1	7.429e-27	1.4858e-26	6.5365e-25	True
BRDN0007696498	BRDN0007696498_NegCtrl	1084.7/1101.3/1017.6	519.78/569.12/513.94	1084.7	519.78	-1.0599	2386.3	2811.5	10.654	8.3498e-27	1	1.67e-26	7.2949e-25	False
BRDN0007695377	Eif2ak4	930.77/976/1020.5	1381.3/1506.2/1604.7	976	1506.2	0.6254	2012.6	2518.9	10.563	1	2.204e-26	4.4081e-26	1.9121e-24	True
BRDN0007694223	Olfr746	481.72/439.6/451.96	861.48/806.74/779.9	451.96	806.74	0.8345	519.08	1130.8	10.55	1	2.5316e-26	5.0633e-26	2.1811e-24	True
BRDN0007695925	Rplp1	70.32/49.541/51.996	147.59/195.46/167.12	51.996	167.12	1.6656	170.9	119.63	10.526	1	3.281e-26	6.5619e-26	2.8071e-24	True
