id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Zfp316	6	0.050654	0.13147	1.0	112	1	0.15436	0.052599	0.091414	0.847009	159	3	0.15436
Drd4	6	0.051624	0.13299	1.0	113	4	-0.14167	0.074352	0.12777	0.983837	189	2	-0.14167
Ube2e1	6	0.05182	0.13299	1.0	114	3	-0.11647	0.62379	0.69657	1.0	745	1	-0.11647
Mrps33	6	0.051834	0.13299	1.0	115	4	-0.37877	0.82924	0.8321	1.0	862	1	-0.37877
Plpp2	6	0.052058	0.13299	1.0	116	3	-0.1402	0.77732	0.81286	1.0	841	1	-0.1402
Rfx7	6	0.052296	0.13299	1.0	117	3	-0.11725	0.93649	0.92522	1.0	945	0	-0.11725
H2-K2	6	0.053015	0.14253	1.0	118	3	-0.082286	0.28225	0.38943	1.0	465	2	-0.082286
Samhd1	6	0.053255	0.14253	1.0	119	3	-0.14978	0.58774	0.6672	1.0	718	2	-0.14978
Pnpla2	6	0.053495	0.14253	1.0	120	3	-0.017827	0.06843	0.12043	0.969353	178	3	-0.017827
Senp2	6	0.053737	0.14253	1.0	121	2	-0.04675	0.65238	0.72643	1.0	769	2	-0.04675
Mrps30	6	0.054027	0.14253	1.0	122	4	-0.20696	0.65019	0.72474	1.0	768	1	-0.20696
Prr11	6	0.05422	0.14253	1.0	123	2	0.0033506	0.95422	0.94233	1.0	962	0	0.0033506
Kat6a	6	0.054354	0.14253	1.0	124	1	0.00468	0.4204	0.55735	1.0	605	2	0.00468
Atp6v0b	6	0.054503	0.14253	1.0	125	4	-0.18886	0.57557	0.66087	1.0	710	1	-0.18886
Plagl2	6	0.055157	0.14327	1.0	126	4	-0.12888	0.409	0.54688	1.0	596	1	-0.12888
Ttc9c	6	0.055436	0.14426	1.0	127	3	0.1318	0.023988	0.039311	0.594012	95	3	0.1318
Tra2b	6	0.056417	0.14597	1.0	128	2	0.21071	0.0504	0.083024	0.798998	155	3	0.21071
Wwp1	6	0.056663	0.14751	1.0	129	2	0.051779	0.13876	0.24375	1.0	296	2	0.051779
Cyp2c69	6	0.056947	0.14751	1.0	130	4	-0.18131	0.99521	0.99247	1.0	1001	0	-0.18131
Katnb1	6	0.057157	0.14752	1.0	131	3	-0.16914	0.41459	0.55273	1.0	600	1	-0.16914
Dmxl1	6	0.057244	0.14752	1.0	132	3	-0.040201	0.46032	0.58512	1.0	637	2	-0.040201
Sec11a	6	0.058041	0.14824	1.0	133	3	-0.059948	0.35527	0.48403	1.0	546	3	-0.059948
Pomk	6	0.058049	0.14824	1.0	134	4	-0.15878	0.5732	0.65961	1.0	707	1	-0.15878
Gon7	6	0.05889	0.14916	1.0	135	3	-0.093016	0.11193	0.20604	1.0	248	2	-0.093016
Nsmce1	6	0.05953	0.15513	1.0	136	4	-0.22505	0.58075	0.66257	1.0	714	1	-0.22505
Btbd35f14	6	0.060454	0.15684	1.0	137	4	-0.18884	0.64569	0.72056	1.0	763	2	-0.18884
Exosc6	6	0.060799	0.15788	1.0	138	2	0.048401	0.34514	0.47526	1.0	534	1	0.048401
Limch1	6	0.062634	0.16401	1.0	139	3	-0.050258	0.35191	0.48235	1.0	542	2	-0.050258
Snd1	6	0.062952	0.16595	1.0	140	2	0.1784	0.045082	0.076144	0.786996	144	3	0.1784
Tdo2	6	0.063196	0.16698	1.0	141	3	-0.13148	0.49007	0.60245	1.0	653	1	-0.13148
Nktr	6	0.063401	0.16698	1.0	142	4	-0.17426	0.07933	0.13959	1.0	193	2	-0.17426
Sdk1	6	0.064001	0.16698	1.0	143	4	-0.16002	0.77116	0.81286	1.0	838	1	-0.16002
Azin1	6	0.064121	0.16698	1.0	144	4	-0.33048	0.40084	0.54597	1.0	590	1	-0.33048
Aasdhppt	6	0.064362	0.16698	1.0	145	4	-0.30112	0.95047	0.9397	1.0	958	0	-0.30112
Lgals1	6	0.064466	0.16698	1.0	146	3	-0.086791	0.69724	0.76581	1.0	808	2	-0.086791
Rhox6	6	0.0645	0.16698	1.0	147	3	-0.14389	0.54755	0.63729	1.0	692	2	-0.14389
Mup3	6	0.065381	0.16864	1.0	148	1	0.26254	0.046753	0.079558	0.793444	147	4	0.26254
Cldn34c1	1	0.065866	0.055069	1.0	149	1	-0.42926	0.93413	0.94493	1.0	941	0	-0.42926
Clcc1	6	0.065891	0.16969	1.0	150	3	-0.043169	0.33891	0.46642	1.0	526	3	-0.043169
Akr1d1	6	0.066061	0.1697	1.0	151	3	-0.062605	0.29029	0.39699	1.0	478	2	-0.062605
Socs1	6	0.066295	0.17066	1.0	152	2	-0.13816	0.46987	0.59365	1.0	643	2	-0.13816
Gtpbp4	6	0.066437	0.17067	1.0	153	4	-0.23767	0.94638	0.93689	1.0	954	0	-0.23767
Sdhd	6	0.068156	0.17321	1.0	154	3	-0.21466	0.76631	0.81172	1.0	837	1	-0.21466
Rad21	6	0.069493	0.17496	1.0	155	3	-0.29594	0.88427	0.87025	1.0	899	1	-0.29594
Fndc11	6	0.06976	0.17497	1.0	156	2	0.014043	0.62127	0.69657	1.0	743	2	0.014043
Fadd	6	0.071463	0.17725	1.0	157	3	-0.18622	0.66504	0.73911	1.0	777	1	-0.18622
Lcp1	6	0.071631	0.17726	1.0	158	3	-0.069539	0.33359	0.46376	1.0	520	2	-0.069539
Rbbp4	6	0.071763	0.17726	1.0	159	2	0.15773	0.36722	0.50329	1.0	558	3	0.15773
Dpm3	6	0.072448	0.178	1.0	160	2	-0.10071	0.88298	0.86804	1.0	897	1	-0.10071
Gstm1	6	0.073148	0.17801	1.0	161	3	-0.16563	0.15738	0.26776	1.0	317	2	-0.16563
Ubl4a	6	0.073806	0.18336	1.0	162	2	0.049052	0.58708	0.6672	1.0	715	2	0.049052
Siglec1	6	0.074169	0.18336	1.0	163	3	-0.11704	0.40434	0.54597	1.0	593	2	-0.11704
Anapc5	6	0.075542	0.18448	1.0	164	3	-0.16002	0.909	0.89279	1.0	918	1	-0.16002
Tecr	6	0.0763	0.18558	1.0	165	3	-0.14001	0.57315	0.65961	1.0	706	2	-0.14001
Nudt7	6	0.076826	0.18559	1.0	166	2	0.048009	0.70568	0.78365	1.0	816	2	0.048009
Vmn2r99	6	0.077658	0.18668	1.0	167	3	-0.10582	0.019687	0.035197	0.594012	82	2	-0.10582
Dlst	6	0.079013	0.18891	1.0	168	1	0.11734	0.18424	0.28251	1.0	358	3	0.11734
Rfk	6	0.079611	0.18891	1.0	169	3	-0.18387	0.32934	0.45963	1.0	519	2	-0.18387
Sirpb1c	6	0.081345	0.19402	1.0	170	3	-0.064909	0.0024409	0.0044329	0.276634	22	2	-0.064909
Aimp1	6	0.082605	0.20131	1.0	171	3	-0.040511	0.29726	0.40738	1.0	483	3	-0.040511
Creg2	6	0.082621	0.20131	1.0	172	3	-0.099918	0.81902	0.82772	1.0	855	1	-0.099918
Zfp787	6	0.083511	0.20131	1.0	173	3	-0.10904	0.86889	0.85832	1.0	885	1	-0.10904
Zmiz1	6	0.083521	0.20131	1.0	174	1	0.47204	0.00036104	0.00040183	0.056256	10	4	0.47204
Alg10b	6	0.08414	0.20131	1.0	175	2	-0.047318	0.088467	0.1528	1.0	210	2	-0.047318
Ncor1	6	0.084789	0.20131	1.0	176	3	-0.13761	0.84886	0.84418	1.0	876	1	-0.13761
Stk26	1	0.085859	0.082889	1.0	177	1	-0.31727	0.91414	0.91711	1.0	922	0	-0.31727
Zscan26	6	0.086216	0.20222	1.0	178	1	0.1511	0.11933	0.21273	1.0	261	4	0.1511
Slc43a2	6	0.08626	0.20222	1.0	179	3	-0.19186	0.5784	0.66257	1.0	712	1	-0.19186
Spry2	1	0.086827	0.086187	1.0	180	1	-0.33528	0.91317	0.91381	1.0	921	0	-0.33528
Gm4545	1	0.087955	0.086193	1.0	181	1	-0.38865	0.91204	0.91381	1.0	919	0	-0.38865
Dpyd	6	0.089926	0.21291	1.0	182	3	-0.067292	0.93736	0.92629	1.0	948	0	-0.067292
Tcf15	6	0.091515	0.2157	1.0	183	3	-0.11986	0.54249	0.63469	1.0	689	2	-0.11986
Hhex	6	0.092279	0.2157	1.0	184	3	-0.16271	0.95377	0.94232	1.0	961	0	-0.16271
Vmn1r246	6	0.09247	0.2157	1.0	185	3	-0.040522	0.33968	0.46642	1.0	527	2	-0.040522
Uqcr11	6	0.093372	0.22199	1.0	186	1	0.035824	0.43353	0.569	1.0	613	2	0.035824
Gid8	6	0.094057	0.22329	1.0	187	3	-0.008203	0.45429	0.57962	1.0	628	2	-0.008203
H2al1n	6	0.09495	0.2233	1.0	188	2	0.061616	0.22326	0.32085	1.0	396	3	0.061616
Arl15	6	0.095154	0.2233	1.0	189	3	-0.071539	0.4866	0.6002	1.0	648	2	-0.071539
Supt4a	6	0.095249	0.2233	1.0	190	2	-0.10495	0.61194	0.68882	1.0	739	2	-0.10495
Unc93a2	6	0.095847	0.2242	1.0	191	2	-0.079079	0.9032	0.88747	1.0	914	1	-0.079079
Prl8a8	6	0.096732	0.22547	1.0	192	3	-0.13167	0.51355	0.6193	1.0	670	2	-0.13167
Slc26a1	6	0.096932	0.22547	1.0	193	2	0.087215	0.0033812	0.0050244	0.284123	26	3	0.087215
hMS4A1	6	0.09795	0.22776	1.0	194	2	0.021339	0.26346	0.36715	1.0	444	3	0.021339
Vmn1r220	6	0.099098	0.22875	1.0	195	3	-0.0933	0.24093	0.33732	1.0	422	2	-0.0933
Ddx42	6	0.099595	0.22875	1.0	196	1	0.093054	0.067901	0.11933	0.969353	177	3	0.093054
Mrap	6	0.10149	0.23367	1.0	197	3	-0.11916	0.93229	0.9153	1.0	938	1	-0.11916
Adgrg2	6	0.1019	0.23368	1.0	198	3	-0.16487	0.31323	0.44046	1.0	497	1	-0.16487
Pcdhb18	1	0.10343	0.10167	1.0	199	1	-0.32658	0.89657	0.89833	1.0	908	0	-0.32658
Gpc6	6	0.10402	0.24216	1.0	200	2	-0.030381	0.4496	0.57961	1.0	622	2	-0.030381
Prss27	6	0.10404	0.24216	1.0	201	2	0.03167	0.372	0.50909	1.0	567	2	0.03167
Nup88	6	0.1049	0.24216	1.0	202	3	-0.20646	0.98157	0.97264	1.0	990	0	-0.20646
Sly	6	0.10578	0.24217	1.0	203	1	0.20726	0.12003	0.21381	1.0	262	4	0.20726
Tbc1d8	6	0.10589	0.24217	1.0	204	2	-0.0077084	0.62655	0.69658	1.0	748	2	-0.0077084
Psph	6	0.1062	0.24217	1.0	205	2	0.18888	0.091335	0.15754	1.0	214	4	0.18888
Mrpl24	6	0.10678	0.24217	1.0	206	3	-0.12777	0.84067	0.83792	1.0	872	1	-0.12777
Hrh4	1	0.10763	0.10943	1.0	207	1	-0.35215	0.89237	0.89057	1.0	904	0	-0.35215
Stambp	6	0.10843	0.24798	1.0	208	3	-0.10112	0.42687	0.56417	1.0	606	2	-0.10112
Ube2f	6	0.10901	0.24798	1.0	209	2	0.13036	0.19846	0.30553	1.0	365	3	0.13036
Fbxw14	6	0.11031	0.25519	1.0	210	3	-0.11242	0.91781	0.9026	1.0	929	1	-0.11242
Nudt9	6	0.11106	0.25655	1.0	211	2	-0.0076618	0.064466	0.10633	0.914791	172	1	-0.0076618
Clec10a	6	0.11115	0.25655	1.0	212	3	-0.12746	0.85144	0.84418	1.0	878	1	-0.12746
Cdh5	1	0.11198	0.11426	1.0	213	1	-0.27737	0.88802	0.88574	1.0	901	0	-0.27737
Krt23	6	0.11369	0.25909	1.0	214	3	-0.059254	0.19188	0.28534	1.0	363	3	-0.059254
Hoxa11os	6	0.11436	0.25909	1.0	215	2	0.1183	0.36002	0.49233	1.0	550	3	0.1183
Zfp965	6	0.11456	0.25909	1.0	216	2	0.06572	0.33633	0.46641	1.0	522	3	0.06572
Smpx	6	0.11543	0.25909	1.0	217	1	0.10919	0.5342	0.62937	1.0	681	1	0.10919
AF067061	6	0.11659	0.26008	1.0	218	3	-0.061568	0.82087	0.82883	1.0	857	1	-0.061568
Syngr3	6	0.11753	0.26008	1.0	219	3	-0.074672	0.52073	0.6193	1.0	676	1	-0.074672
Rad51c	6	0.11755	0.26008	1.0	220	2	-0.24292	0.9849	0.97663	1.0	994	0	-0.24292
Vmn1r149	6	0.11805	0.26108	1.0	221	2	0.20616	0.046238	0.078735	0.793444	146	3	0.20616
Rpl23	6	0.1184	0.26108	1.0	222	3	-0.22658	0.92743	0.90906	1.0	934	1	-0.22658
Caprin1	6	0.11992	0.26109	1.0	223	3	-0.18202	0.59636	0.67876	1.0	724	2	-0.18202
Fkbp1b	6	0.12254	0.26217	1.0	224	3	-0.1695	0.10048	0.18767	1.0	231	1	-0.1695
Casp8	6	0.12409	0.26498	1.0	225	3	-0.038958	0.099595	0.18682	1.0	230	3	-0.038958
Wdfy1	6	0.12531	0.27023	1.0	226	3	-0.11569	0.68387	0.75364	1.0	793	2	-0.11569
Mgat2	6	0.12586	0.27276	1.0	227	1	0.060597	0.66586	0.73911	1.0	780	2	0.060597
Gtf2a2	6	0.12761	0.28077	1.0	228	2	0.14955	0.2503	0.35194	1.0	434	3	0.14955
Epb41l4a	6	0.12833	0.28346	1.0	229	3	-0.16762	0.70278	0.77393	1.0	813	2	-0.16762
Nlrc3	6	0.12845	0.28347	1.0	230	2	0.11658	0.22621	0.32284	1.0	400	2	0.11658
Garem1	6	0.12925	0.28474	1.0	231	2	-0.059347	0.84745	0.84418	1.0	875	1	-0.059347
Obox6	6	0.12932	0.28474	1.0	232	3	-0.04198	0.80385	0.82128	1.0	851	1	-0.04198
Hpgds	1	0.13004	0.1345	1.0	233	1	-0.29583	0.86996	0.8655	1.0	887	0	-0.29583
Rhox2h	6	0.13058	0.28474	1.0	234	2	0.13325	0.16236	0.27067	1.0	323	3	0.13325
Myo5a	1	0.13068	0.13451	1.0	235	1	-0.25655	0.86932	0.86549	1.0	886	0	-0.25655
Tomm40	6	0.13173	0.28475	1.0	236	3	-0.36675	0.59735	0.67876	1.0	725	1	-0.36675
Hccs	6	0.1319	0.28475	1.0	237	2	-0.00075367	0.65649	0.73367	1.0	771	2	-0.00075367
Crp	6	0.13241	0.28475	1.0	238	3	-0.13056	0.80484	0.82128	1.0	852	1	-0.13056
Zdhhc8	6	0.13257	0.28475	1.0	239	2	0.099217	0.19119	0.28534	1.0	361	3	0.099217
Atic	6	0.13276	0.28475	1.0	240	1	0.11329	0.015857	0.02815	0.594012	64	3	0.11329
Mmd	6	0.1339	0.2872	1.0	241	3	-0.1	0.45895	0.58511	1.0	634	1	-0.1
Dipk2b	6	0.13402	0.2872	1.0	242	3	-0.14255	0.59826	0.6801	1.0	727	1	-0.14255
Psmb3	6	0.1349	0.28827	1.0	243	3	-0.11277	0.71694	0.79392	1.0	822	1	-0.11277
Lpcat2b	1	0.13552	0.14379	1.0	244	1	-0.26964	0.86448	0.85621	1.0	884	0	-0.26964
