sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
BRDN0007693740	Arl15	941.45/855.96/874.71	1958.8/8212.2/4098.5/6362.5	874.71	5230.5	2.5787	2402.7	3512.2	73.499	1	0	0	0	True
BRDN0007696280	Zc3hav1	597.35/620.04/603.74	799.29/6869.2/7161.3/1316.9	603.74	4093	2.7591	153.17	2317.5	72.482	1	0	0	0	True
BRDN0007695538	Ints14	489.82/429.26/463.23	5924.4/744.92/8534/986.51	463.23	3455.4	2.8964	930.52	1722.6	72.095	1	0	0	0	True
BRDN0007696166	Tsc2	750.08/822.31/769.05	8735.6/1169/6451.3/2452.7	769.05	4452	2.5317	1598.2	3039.8	66.799	1	0	0	0	True
BRDN0007695230	C2cd5	951.54/947.94/964.19	4365.2/5923.1/1319.8/5798.4	951.54	5081.8	2.4158	86.534	3860.3	66.476	1	0	0	0	True
BRDN0007696120	Tmem94	617.54/568.93/635.01	1665.5/2789.4/6582.2/4734.9	617.54	3762.2	2.605	1333.7	2376.9	64.501	1	0	0	0	True
BRDN0007693736	Arl15	766.32/821.04/767.26	3073.7/3382/7345.1/4992.9	767.26	4187.5	2.4468	1446.5	3031.9	62.115	1	0	0	0	True
BRDN0007691524	Edem3	607/642.18/571.04	2943.3/724.98/9179.9/3961.1	607	3452.2	2.5058	1265.3	2331.5	58.925	1	0	0	0	True
BRDN0007691600	Ewsr1	477.53/489.3/524.32	1066.9/4822.9/83.53/4890.3	489.3	2944.9	2.587	682.61	1831.4	57.38	1	0	0	0	True
BRDN0007696165	Tsc1	653.53/647.72/698.98	3169.7/3735.5/3870.2/521.91	653.53	3452.6	2.3996	1049.8	2532.7	55.619	1	0	0	0	True
BRDN0007691844	Ifne	743.94/801.45/746.05	1186.9/4929.9/5173.3/2476.8	746.05	3703.4	2.3099	1536.4	2938.1	54.559	1	0	0	0	True
BRDN0007695524	Ints10	693.03/689.02/665.2	3214.3/7614.1/359.18/3722.8	689.02	3468.6	2.33	291.87	2687.4	53.618	1	0	0	0	True
BRDN0007696079	Tgif2	901.07/888.75/913.16	3085.7/4996.9/5117.6/3107.4	901.07	4052.1	2.1677	149.06	3631.2	52.292	1	0	0	0	True
BRDN0007693135	Snd1	683.37/629.4/640.76	4713.4/2457.7/3984.4/1016.7	640.76	3221	2.3279	972.36	2477.3	51.841	1	0	0	0	True
BRDN0007694060	Ifit2	617.1/654.1/609.49	977.68/4445.9/4101.3/2001.7	617.1	3051.5	2.3041	713.64	2375	49.953	1	0	0	0	True
BRDN0007696123	Tmem94	639.04/693.71/675.98	10079/3838.8/2628.4/2043.9	675.98	3233.6	2.2564	839.29	2630.4	49.868	1	0	0	0	True
BRDN0007692987	Sgcb	1013.9/979.88/927.18	2648.3/3104.7/11460/5148.3	979.88	4126.5	2.0731	1966.2	3989.6	49.817	1	0	0	0	True
BRDN0007691644	Fkbp1b	576.72/492.28/555.95	716.96/4866.4/8397.5/544.54	555.95	2791.7	2.326	2242.4	2113	48.638	1	0	0	0	True
BRDN0007694078	Klf15	1009.5/1000.3/1005.2	1324.2/3276.9/4777.9/5928.1	1005.2	4027.4	2.0013	21.034	4105.4	47.168	1	0	0	0	True
BRDN0007694726	Vmn2r114	764.13/845.31/787.02	970.82/3599.5/13070/3142	787.02	3370.8	2.0972	1960.7	3119.6	46.26	1	0	0	0	True
BRDN0007696169	Tsc2	764.13/759.29/829.07	4277.8/7023.3/130.86/2013.7	764.13	3145.8	2.0401	2120.4	3018	43.352	1	0	0	0	True
BRDN0007695533	Ints13	636.85/585.97/600.87	2667.2/2622.6/6420.7/2418	600.87	2644.9	2.1362	758.25	2305.1	42.573	1	0	0	0	True
BRDN0007691751	Gtf2h1	420.03/447.99/389.92	2530/1651.1/322.98/3160.1	420.03	2090.5	2.3126	844.32	1543.9	42.516	1	0	0	0	True
BRDN0007695526	Ints10	706.63/837.64/739.59	3130.3/688.73/16720/2881.1	739.59	3005.7	2.0214	5350.6	2909.5	42.012	1	0	0	0	True
BRDN0007692810	Rlim	550.82/536.14/518.57	2626/3146.4/2213.5/2068.1	536.14	2419.8	2.1721	262.1	2028.8	41.819	1	0	0	0	True
BRDN0007693024	Skil	905.46/879.8/836.62	1247/3815.2/4950.5/2909.8	879.8	3362.5	1.9331	1261.6	3535.2	41.756	1	0	0	0	True
BRDN0007695320	Depdc5	543.8/521.66/527.2	2257.2/4183.1/487.26/2514.5	527.2	2385.9	2.176	153.13	1991	41.656	1	0	0	0	True
BRDN0007693525	Vmn1r181	621.05/601.72/590.45	1488.8/3456.3/6955.3/1740.7	601.72	2598.5	2.1087	250.27	2308.8	41.557	1	0	0	0	True
BRDN0007691054	Btbd35f5	461.73/528.48/528.99	4185.1/5569.7/565.22/407.27	528.48	2375.2	2.166	2228.1	1996.4	41.331	1	0	0	0	True
BRDN0007694988	Poglut3	884.83/889.17/941.55	1337.9/4348.1/7526/2324.5	889.17	3336.3	1.9065	1381.3	3577.4	40.913	1	0	0	0	True
BRDN0007691249	Cnot8	564.87/528.48/495.93	2718.6/1946.6/14097/1770.9	528.48	2332.6	2.1399	1191.7	1996.4	40.378	1	0	0	0	True
BRDN0007695321	Depdc5	404.67/390.93/427.29	1210.9/3072.1/2483.6/1416.4	404.67	1950	2.2659	350.32	1480.8	40.158	1	0	0	0	True
BRDN0007690768	Cd19	680.74/677.95/670.23	3120/1455.4/12633/2344.1	677.95	2732	2.0091	33.708	2639	39.985	1	0	0	0	True
BRDN0007691874	Irf3	627.63/585.54/641.84	1557.4/520.17/3611.3/5457.5	627.63	2584.3	2.0401	986.65	2420.5	39.772	1	0	0	0	True
BRDN0007695231	C2cd5	385.8/349.2/362.61	2289.8/1248.8/33674/552.08	362.61	1769.3	2.2835	358.79	1309.8	38.868	1	0	0	0	True
BRDN0007695499	Hnrnpf	404.67/387.95/387.76	473.4/2107.9/3619.6/1568.8	387.95	1838.3	2.2415	139.8	1412.6	38.59	1	0	0	0	True
BRDN0007694150	Ndufb4	851.91/855.1/857.1	3541.9/2673.4/6665.7/669.74	855.1	3107.6	1.8604	7.0953	3424	38.495	1	0	0	0	True
BRDN0007693739	Arl15	732.09/737.14/733.84	2171.5/7367.6/2795.5/2802.7	733.84	2799.1	1.93	6.996	2884.1	38.456	1	9.8813e-324	1.9763e-323	2.4061e-321	True
BRDN0007696291	Zfp36l2	602.61/498.24/545.17	728.97/1005.9/10093/3549.3	545.17	2277.6	2.0607	2751	2067.1	38.105	1	5.3555e-318	1.0711e-317	1.2777e-315	True
BRDN0007693026	Skil	643.43/706.91/684.24	4011.9/1272.3/6997/1086.1	684.24	2642.1	1.9476	1089.7	2666.5	37.915	1	7.1902e-315	1.438e-314	1.683e-312	True
BRDN0007694201	Olfr1286	768.96/817.2/725.57	2579.7/1576.8/3135.2/3774.1	768.96	2857.4	1.8924	2105	3039.4	37.882	1	2.5405e-314	5.0811e-314	5.8367e-312	True
BRDN0007695727	Nprl2	774.66/722.24/747.13	4807.8/4025.5/793.53/1577.8	747.13	2801.6	1.9054	688.8	2942.8	37.873	1	3.6395e-314	7.2791e-314	8.2095e-312	True
BRDN0007694940	Eef1akmt4	538.09/512.3/516.78	2696.3/1651.1/41.765/4130.1	516.78	2173.7	2.0704	237.27	1947	37.552	1	6.5045e-309	1.3009e-308	1.441e-306	True
BRDN0007691261	Col24a1	514.83/506.76/488.74	368.77/4426/3586.2/687.84	506.76	2137	2.0741	194.85	1904.7	37.354	1	1.0795e-305	2.1591e-305	2.3496e-303	True
BRDN0007694845	Tmem121b	984.46/965.82/944.43	3430.4/831.92/3160.2/3416.6	965.82	3288.4	1.7665	402.51	3925.5	37.07	1	4.2472e-301	8.4944e-301	9.0846e-299	True
BRDN0007694867	Lcn15	915.11/869.58/813.98	3895.3/2113.3/12190/580.74	869.58	3004.3	1.7875	2582.5	3489.1	36.139	1	2.7206e-286	5.4412e-286	5.7206e-284	True
BRDN0007693498	Usp22	743.94/790.37/705.45	2325.8/1076.6/3048.8/3731.8	743.94	2687.3	1.8515	1819	2928.7	35.911	1	1.039e-282	2.078e-282	2.1483e-280	True
BRDN0007693018	Sipa1	668.89/634.94/596.56	2219.5/1846.9/2586.6/3321.6	634.94	2403.1	1.9185	1312.9	2452.1	35.706	1	1.5736e-279	3.1471e-279	3.2003e-277	True
BRDN0007690847	Adam22	900.19/885.34/780.91	8510.9/3126.5/2904.1/942.77	885.34	3015.3	1.7668	5562.6	3560.1	35.697	1	2.2007e-279	4.4013e-279	4.4034e-277	True
BRDN0007691224	Clcc1	477.96/467.16/442.39	413.37/3041.3/4906/867.34	467.16	1954.3	2.0623	365.19	1738.9	35.663	1	7.3767e-279	1.4753e-278	1.4526e-276	True
BRDN0007693741	Arl15	685.57/700.52/613.45	1653.5/3369.3/3566.7/1363.6	685.57	2511.4	1.8716	2712.4	2672.3	35.32	1	1.4384e-273	2.8769e-273	2.7883e-271	True
BRDN0007691482	Dpyd	874.29/933.03/921.43	4202.3/1004.1/2324.9/3813.3	921.43	3069.1	1.7348	1178.2	3723.4	35.196	1	1.1391e-271	2.2782e-271	2.1741e-269	True
BRDN0007696288	Zfp36l2	620.61/697.54/654.42	495.7/2624.4/5112/2227.9	654.42	2426.2	1.8888	1501.3	2536.5	35.179	1	2.0758e-271	4.1516e-271	3.9019e-269	True
BRDN0007696167	Tsc2	940.57/926.65/930.77	4264/975.1/3614.1/2561.3	930.77	3087.7	1.7289	56.491	3765.9	35.148	1	6.2399e-271	1.248e-270	1.1554e-268	True
BRDN0007692380	Olfr1118	1122.7/1100.4/1228.3	4142.3/2823.8/20178/855.28	1122.7	3483	1.6325	5826.8	4648.5	34.619	1	6.5651e-263	1.313e-262	1.1977e-260	True
BRDN0007693046	Slc25a53	573.65/624.29/623.51	355.05/3690.2/4235/936.73	623.51	2313.4	1.8899	1243.5	2402.7	34.476	1	9.0476e-261	1.8095e-260	1.6267e-258	True
BRDN0007695576	Kpna4	651.33/646.44/648.31	2027.4/257.37/3213.1/2709.1	648.31	2368.3	1.8675	6.3205	2510	34.33	1	1.3811e-258	2.7621e-258	2.4476e-256	True
BRDN0007691248	Cnot8	769.83/725.22/784.15	2543.7/1834.2/6665.7/2775.5	769.83	2659.6	1.7873	1097.7	3043.3	34.256	1	1.7933e-257	3.5866e-257	3.1335e-255	True
BRDN0007695162	Agpat5	1182.8/1263.9/1306.7	3118.3/5645.8/618.12/4366.9	1263.9	3742.6	1.5654	4200.7	5310.5	34.013	1	7.0914e-254	1.4183e-253	1.2219e-251	True
BRDN0007693016	Sipa1	405.11/400.72/399.98	1433.9/3354.8/1929.5/871.87	400.72	1681.7	2.0665	9.8835	1464.7	33.472	1	6.2315e-246	1.2463e-245	1.059e-243	True
BRDN0007696887	BRDN0007696887_NegCtrl	454.7/444.59/409.32	3423.6/935.23/86.314/2659.4	444.59	1797.3	2.0128	672.88	1645.2	33.35	1	3.6396e-244	7.2791e-244	6.1017e-242	True
BRDN0007695972	Setd5	652.65/649.42/600.15	1329.3/1181.7/3302.2/9687.1	649.42	2315.8	1.8327	1218.9	2514.8	33.228	1	2.1064e-242	4.2127e-242	3.4842e-240	True
BRDN0007695396	Fars2	418.71/445.01/419.39	2060/4654.4/1344.8/119.17	419.39	1702.4	2.0186	328.56	1541.2	32.682	1	1.4294e-234	2.8588e-234	2.3333e-232	True
BRDN0007694246	Phf23	624.56/608.54/642.92	2377.3/487.55/2269.2/2169.1	624.56	2219.2	1.8275	296.82	2407.2	32.501	1	5.1272e-232	1.0254e-231	8.2607e-230	True
BRDN0007696494	BRDN0007696494_NegCtrl	744.38/637.5/665.2	1219.5/1038.5/4566.3/3387.9	665.2	2303.7	1.7906	3518.6	2583.4	32.237	1	2.6749e-228	5.3497e-228	4.2544e-226	True
BRDN0007693707	Adgrg2	686.88/666.45/796.73	540.29/1495.3/6891.2/3212.9	686.88	2354.1	1.7756	6241.5	2678	32.217	1	5.0832e-228	1.0166e-227	7.9825e-226	True
BRDN0007693335	Thrap3	825.58/755.03/808.23	2077.1/3171.8/8545.1/615.44	808.23	2624.5	1.698	1565.4	3214.1	32.036	1	1.6927e-225	3.3854e-225	2.6249e-223	True
BRDN0007693288	Tacc2	838.3/760.99/890.16	2488.8/2876.4/595.85/2941.4	838.3	2682.6	1.6769	4333.3	3348.6	31.871	1	3.3766e-223	6.7532e-223	5.1716e-221	True
BRDN0007696574	BRDN0007696574_NegCtrl	835.67/734.59/833.38	4977.6/976.91/4093/1199.2	833.38	2646.1	1.6656	4882.7	3326.5	31.429	1	4.063e-217	8.1261e-217	6.1471e-215	True
BRDN0007691603	Ewsr1	514.39/548.92/561.7	1591.7/826.48/2372.2/2828.3	548.92	1982	1.8504	677.64	2083.1	31.399	1	1.0427e-216	2.0854e-216	1.5585e-214	True
BRDN0007693719	Ankra2	834.35/804.85/785.23	1147.5/2153.2/3001.5/3920.4	804.85	2577.4	1.6779	627.73	3199	31.338	1	6.9979e-216	1.3996e-215	1.0335e-213	True
BRDN0007695969	Setd5	396.77/382.41/428.73	1259/5546.1/245.02/1908.2	396.77	1583.6	1.9941	613.84	1448.5	31.182	1	9.2118e-214	1.8424e-213	1.3445e-211	True
BRDN0007694102	Lipo2	869.03/865.75/850.27	4679.1/512.92/2347.2/3025.9	865.75	2686.5	1.6326	125.14	3471.9	30.902	1	5.6879e-210	1.1376e-209	8.2052e-208	True
BRDN0007696199	Ube2f	676.79/675.82/673.46	795.86/1906.7/2659/2611.1	675.82	2258.9	1.7394	3.2506	2629.7	30.871	1	1.4856e-209	2.9712e-209	2.1184e-207	True
BRDN0007691625	Fbxo4	652.65/686.89/674.54	3276.1/1219.8/6905.1/1116.2	674.54	2247.9	1.7351	315.94	2624.1	30.714	1	1.8304e-207	3.6608e-207	2.5804e-205	True
BRDN0007692746	Rad51c	928.28/1004.2/952.69	1447.6/2381.6/3533.3/3321.6	952.69	2851.6	1.5807	1622	3865.6	30.541	1	3.6974e-205	7.3948e-205	5.1539e-203	True
BRDN0007695540	Ints14	736.48/710.74/687.48	614.05/2464.9/2155.1/3433.2	710.74	2310	1.6991	601.8	2782.6	30.318	1	3.3366e-202	6.6732e-202	4.5993e-200	True
BRDN0007694038	H2al1n	387.55/410.94/392.43	1898.7/4600/317.41/1175.1	392.43	1536.9	1.9668	183.24	1430.9	30.256	1	2.1975e-201	4.395e-201	2.9958e-199	True
BRDN0007693334	Thrap3	578.03/597.47/572.84	1283/1919.4/2634/2071.1	578.03	1995.2	1.7856	202.28	2207.2	30.165	1	3.3826e-200	6.7651e-200	4.5613e-198	True
BRDN0007691093	Capzb	431.44/470.56/431.6	379.06/1341.2/1924/3081.7	431.6	1632.6	1.9169	758.86	1591.5	30.105	1	2.1144e-199	4.2288e-199	2.8206e-197	True
BRDN0007692458	Oxsr1	422.66/475.67/493.42	4161.1/2858.2/626.47/81.455	475.67	1742.4	1.8708	1562.4	1774.4	30.07	1	5.9291e-199	1.1858e-198	7.8252e-197	True
BRDN0007691251	Cnot8	733.84/812.52/784.15	1614/2883.6/4591.4/2034.9	784.15	2459.2	1.6478	1667.7	3106.8	30.052	1	1.0166e-198	2.0332e-198	1.3276e-196	True
BRDN0007690769	Cd19	603.05/690.3/608.77	2295/1245.2/48968/1781.4	608.77	2038.2	1.7417	3339.6	2339.1	29.555	1	2.8043e-192	5.6086e-192	3.6239e-190	True
BRDN0007693859	Dok4	612.27/635.37/650.82	2403/2771.2/503.96/1781.4	635.37	2092.2	1.7178	386.18	2453.9	29.41	1	2.067e-190	4.1341e-190	2.6437e-188	True
BRDN0007692145	Mff	765.88/729.9/732.04	3305.2/1305/5443.4/803.99	732.04	2305.1	1.6535	575.03	2876.2	29.331	1	2.0595e-189	4.1191e-189	2.6072e-187	True
BRDN0007695722	Nprl2	660.99/612.37/666.63	1433.9/418.68/7311.7/2853.9	660.99	2143.9	1.6961	1197.7	2565.1	29.28	1	9.3079e-189	1.8616e-188	1.1664e-186	True
BRDN0007693632	Zfp966	733.84/755.46/701.85	2138.9/2472.2/7013.7/1356.1	733.84	2305.5	1.6502	745.27	2884.2	29.265	1	1.428e-188	2.856e-188	1.7716e-186	True
BRDN0007691250	Cnot8	548.19/620.89/601.95	744.41/1843.3/2906.8/2170.6	601.95	2006.9	1.7356	1624.3	2309.8	29.234	1	3.5614e-188	7.1229e-188	4.3746e-186	True
BRDN0007691875	Irf3	636.41/667.73/641.84	327.61/1643.9/3483.2/2541.7	641.84	2092.8	1.7036	349.97	2482	29.124	1	8.8119e-187	1.7624e-186	1.0718e-184	True
BRDN0007696731	BRDN0007696731_NegCtrl	707.95/654.95/643.27	1420.2/4043.6/2817.7/598.84	654.95	2119	1.6924	1472.4	2538.9	29.055	1	6.6056e-186	1.3211e-185	7.9562e-184	True
BRDN0007690918	Apc	556.53/605.98/593.68	430.52/1642.1/4958.9/2294.3	593.68	1968.2	1.7274	765.84	2274.3	28.822	1	5.6171e-183	1.1234e-182	6.7005e-181	True
BRDN0007691900	Kctd21	393.26/390.93/433.04	1852.4/230.18/1921.2/1114.7	393.26	1483.6	1.9129	794.17	1434.2	28.79	1	1.4116e-182	2.8233e-182	1.6679e-180	True
BRDN0007694328	Rap2b	785.64/817.2/790.98	511.14/2290.9/2792.7/2476.8	790.98	2383.9	1.5904	358.19	3137.2	28.439	1	3.2988e-178	6.5976e-178	3.8609e-176	True
BRDN0007693417	Ttc9c	550.82/651.12/586.49	780.43/1669.3/5151/2194.8	586.49	1932	1.7182	2724.6	2243.4	28.408	1	8.1575e-178	1.6315e-177	9.4581e-176	True
BRDN0007693338	Thrap3	649.58/560.42/650.1	379.06/364.3/3753.3/4115	649.58	2066.2	1.6679	3974.8	2515.5	28.244	1	8.3542e-176	1.6708e-175	9.5965e-174	True
BRDN0007695261	Cep164	804.95/743.53/699.34	504.28/2225.7/2316.6/2998.7	743.53	2271.1	1.6096	2862.5	2926.9	28.236	1	1.0564e-175	2.1128e-175	1.2024e-173	True
BRDN0007696281	Zc3hav1	671.08/637.5/677.41	3646.6/3606.8/612.55/266.99	671.08	2109.7	1.651	584.08	2609.1	28.164	1	8.0999e-175	1.62e-174	9.1352e-173	True
BRDN0007691247	Cnot8	571.45/548.49/538.7	1005.1/2174.9/1470.1/3175.2	548.49	1822.5	1.7306	311.51	2081.2	27.927	1	6.3013e-172	1.2603e-171	7.0427e-170	True
BRDN0007696161	Tsc1	677.23/662.62/627.1	2195.5/1961.1/2940.3/1033.3	662.62	2078.3	1.6477	737.41	2572.2	27.913	1	9.314e-172	1.8628e-171	1.0317e-169	True
BRDN0007693777	Camk2n1	705.32/657.94/722.34	895.35/3429.2/7450.9/476.66	705.32	2162.3	1.6148	1267.3	2758.7	27.739	1	1.1955e-169	2.3911e-169	1.3125e-167	True
BRDN0007695881	Rbm48	750.52/809.54/787.38	3699.7/967.85/5546.4/677.28	787.38	2333.8	1.5663	924.74	3121.2	27.68	1	6.1221e-169	1.2244e-168	6.6624e-167	True
BRDN0007691809	Hic2	604.37/589.8/578.23	1670.6/4199.5/1751.3/2045.4	589.8	1898.4	1.6848	173.07	2257.6	27.541	1	2.8456e-167	5.6913e-167	3.0698e-165	True
BRDN0007694870	Ftdc2	720.24/693.71/641.84	1615.7/2405.1/1929.5/2292.8	693.71	2111.2	1.6043	1697.2	2707.9	27.239	1	1.1096e-163	2.2192e-163	1.1867e-161	True
BRDN0007690820	Cd274	1037.1/1064.2/1085.3	4090.8/2156.8/3572.3/1359.1	1064.2	2864.6	1.4277	589.1	4377.2	27.212	1	2.3397e-163	4.6795e-163	2.4809e-161	True
BRDN0007693590	Xkrx	584.18/607.26/632.85	1421.9/2417.8/2625.6/589.79	607.26	1919.9	1.659	593.86	2332.6	27.178	1	5.9626e-163	1.1925e-162	6.2688e-161	True
BRDN0007693607	Zfp60	1004.6/936.44/1000.5	2670.6/2783.9/7303.3/1463.2	1000.5	2727.3	1.4458	2059.8	4084	27.02	1	4.2548e-161	8.5095e-161	4.4357e-159	True
BRDN0007696121	Tmem94	664.06/627.27/757.91	3541.9/1036.7/426/3035	664.06	2035.8	1.6148	5080.9	2578.5	27.015	1	4.9539e-161	9.9077e-161	5.1215e-159	True
BRDN0007692219	Ncor1	655.72/551.47/630.7	922.79/6296.5/1528.6/2389.3	630.7	1959	1.6335	3451.2	2433.7	26.925	1	5.6378e-160	1.1276e-159	5.7803e-158	True
BRDN0007695041	Hsp90aa1	551.7/608.96/627.46	313.89/3460/4869.8/331.85	608.96	1895.9	1.6369	1810.6	2339.9	26.605	1	2.9956e-156	5.9913e-156	3.0462e-154	True
BRDN0007691559	Elovl1	718.48/785.69/780.55	1010.3/2066.2/2845.6/2448.2	780.55	2257.2	1.5307	1939.6	3090.9	26.56	1	9.7931e-156	1.9586e-155	9.8775e-154	True
BRDN0007693062	Slc28a2	591.64/573.19/542.65	351.62/2539.2/3449.8/1090.6	573.19	1814.9	1.6611	636.56	2186.5	26.555	1	1.1165e-155	2.233e-155	1.117e-153	True
BRDN0007694823	Sirpb1c	758.42/725.65/738.15	579.74/3715.5/7899.1/619.96	738.15	2167.7	1.5529	283.69	2903.2	26.532	1	2.0449e-155	4.0898e-155	2.0295e-153	True
BRDN0007694947	Pramel17	796.61/769.08/795.65	2380.7/333.49/2171.8/2657.8	795.65	2276.3	1.5153	353.33	3158	26.347	1	2.7698e-153	5.5396e-153	2.7271e-151	True
BRDN0007692809	Rlim	776.86/782.28/806.79	392.79/621.67/3873/4457.4	782.28	2247.3	1.5213	314.97	3098.6	26.319	1	5.7694e-153	1.1539e-152	5.6359e-151	True
BRDN0007694842	Tmem121b	681.18/697.11/668.07	2859.3/1212.5/16862/737.62	681.18	2035.9	1.5782	212.88	2653.1	26.301	1	9.3137e-153	1.8627e-152	9.027e-151	True
BRDN0007696928	BRDN0007696928_NegCtrl	528.88/525.92/572.48	2248.7/1504.3/1704/1704.5	528.88	1704.3	1.6863	954.89	1998.1	26.295	1	1.0899e-152	2.1798e-152	1.0481e-150	True
BRDN0007696257	Xrn1	936.62/895.13/879.02	2202.3/2794.8/2739.8/509.85	895.13	2471.1	1.4639	990.25	3604.4	26.25	1	3.6184e-152	7.2368e-152	3.4531e-150	True
BRDN0007695796	Pou2af1	463.04/541.25/452.81	977.68/3514.3/2124.4/621.47	463.04	1551.1	1.7419	3110.9	1721.8	26.221	1	7.6935e-152	1.5387e-151	7.286e-150	True
BRDN0007693772	Camk2n1	622.36/603.85/624.59	1259/2544.7/2447.4/1363.6	622.36	1905.5	1.6128	173.79	2397.7	26.205	1	1.1723e-151	2.3445e-151	1.1017e-149	True
BRDN0007694037	H2al1n	578.47/674.97/653.7	3384.1/1634.8/194.9/2309.4	653.7	1972.1	1.5916	3055.5	2533.4	26.194	1	1.5606e-151	3.1211e-151	1.4557e-149	True
BRDN0007693066	Slc35f2	454.7/469.71/480.48	1679.2/1538.8/492.83/1561.2	469.71	1550	1.7203	170.6	1749.6	25.827	1	2.2084e-147	4.4168e-147	2.0446e-145	True
BRDN0007691922	Kifc3	751.4/734.16/679.93	1576.3/4411.5/2664.6/879.41	734.16	2120.4	1.5289	1619.1	2885.6	25.807	1	3.7121e-147	7.4243e-147	3.4113e-145	True
BRDN0007695314	Dennd2d	883.51/883.21/841.65	3317.2/1053/1904.5/2933.9	883.21	2419.2	1.4527	863.75	3550.5	25.777	1	7.97e-147	1.594e-146	7.2702e-145	True
BRDN0007694212	Olfr223	1001.1/1047.2/983.96	727.25/2060.8/6495.8/3237.1	1001.1	2648.9	1.4029	1206.7	4087	25.775	1	8.4521e-147	1.6904e-146	7.6537e-145	True
BRDN0007694461	Slc10a6	646.5/641.75/598.35	3344.7/505.67/4752.9/410.29	641.75	1925.2	1.5834	953.08	2481.6	25.763	1	1.1389e-146	2.2777e-146	1.0238e-144	True
BRDN0007690953	Arxes2	934.42/870.86/864.65	3382.4/2608.1/2169/1740.7	870.86	2388.6	1.4546	2039.4	3494.9	25.673	1	1.1825e-145	2.3649e-145	1.0554e-143	True
BRDN0007694465	Slc16a14	681.18/653.25/672.74	1138.9/3141/2828.9/730.08	672.74	1983.9	1.5588	225.52	2616.3	25.633	1	3.23e-145	6.4601e-145	2.8623e-143	True
BRDN0007695720	Nosip	413.88/505.91/456.04	317.32/2706/2285.9/722.54	456.04	1504.2	1.7196	2131.9	1692.7	25.477	1	1.7606e-143	3.5212e-143	1.5491e-141	True
BRDN0007692930	Saysd1	868.15/831.26/766.18	2142.3/1531.5/2436.3/3472.4	831.26	2289.3	1.4604	2798	3317	25.316	1	1.0604e-141	2.1207e-141	9.2639e-140	True
BRDN0007692555	Plagl2	707.51/726.07/688.91	1782.1/2287.3/5036.9/156.88	707.51	2034.7	1.5227	345.16	2768.4	25.225	1	1.0743e-140	2.1487e-140	9.3203e-139	True
BRDN0007691577	Erich5	547.75/604.28/540.85	2481.9/101.5/2358.3/1034.8	547.75	1696.6	1.6292	1621.5	2078.1	25.201	1	1.9655e-140	3.931e-140	1.6933e-138	True
BRDN0007694642	Txndc15	566.18/481.21/554.15	387.64/2885.4/2831.7/583.76	554.15	1707.7	1.622	2732.7	2105.3	25.141	1	8.857e-140	1.7714e-139	7.578e-138	True
BRDN0007691930	Klf6	715.41/669.43/641.48	574.6/3237/2199.6/1700	669.43	1949.8	1.5409	1447.7	2601.9	25.101	1	2.4194e-139	4.8387e-139	2.0558e-137	True
