sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
BRDN0007696288	Zfp36l2	583.11/663.29/627.24	3020.1/1858.2/1259.2/3150.5	627.24	2439.2	1.9576	1623.7	3528.1	30.505	1	1.1274e-204	2.2548e-204	6.6604e-202	True
BRDN0007693737	Arl15	909.3/929.34/889.37	3116.6/1978.8/3153.7/3027.2	909.3	3071.9	1.7552	399.33	5502.7	29.153	1	3.842e-187	7.684e-187	2.1665e-184	True
BRDN0007695721	Nosip	438.36/528.85/470.52	1967.6/1206.6/2333.4/1800.7	470.52	1884.1	1.9993	2218.4	2502.8	28.256	1	5.9328e-176	1.1866e-175	3.2001e-173	True
BRDN0007693024	Skil	850.74/836.61/801.88	1153.1/3080.1/2464.4/3167.2	836.61	2772.3	1.7272	702.87	4979.9	27.429	1	6.1156e-166	1.2231e-165	3.1612e-163	True
BRDN0007696774	BRDN0007696774_NegCtrl	382.28/399.68/377.52	752.98/2027.1/1111.8/2222.9	382.28	1569.5	2.0347	162.67	1953.9	26.858	1	3.4009e-159	6.8017e-159	1.6876e-156	True
BRDN0007693514	Vmn1r179	1019.8/981.17/988.57	3221.2/2141.2/3283.1/2735.4	988.57	2978.3	1.5901	515.61	6082.7	25.512	1	7.2619e-144	1.4524e-143	3.465e-141	True
BRDN0007693410	Trpm8	555.89/563.68/553.53	1079.2/1845/2071.4/3691.5	555.89	1958.2	1.8148	33.092	3054	25.375	1	2.3648e-142	4.7297e-142	1.0866e-139	True
BRDN0007690965	Ash2l	568.67/572.18/592.8	1698.8/2386.9/2290.8/1048.6	572.18	1994.8	1.7999	218.71	3161.2	25.303	1	1.4895e-141	2.9791e-141	6.5997e-139	True
BRDN0007696167	Tsc2	883.73/881.15/892.13	3746.4/4433.7/1149.5/1696.3	883.73	2721.4	1.6215	38.555	5317.8	25.199	1	2.0402e-140	4.0804e-140	8.7278e-138	True
BRDN0007695230	C2cd5	894.04/901.4/924.16	3487.9/721.77/2030.4/35280	901.4	2759.2	1.6129	286.13	5445.4	25.176	1	3.7094e-140	7.4188e-140	1.534e-137	True
BRDN0007692219	Ncor1	616.1/524.4/604.51	2142/1261.5/1914.2/2154.1	604.51	2028.1	1.7446	3276.2	3375.8	24.502	1	7.0973e-133	1.4195e-132	2.8403e-130	True
BRDN0007696497	BRDN0007696497_NegCtrl	481.25/512.65/533.21	2466.2/1766/1768.5/1833.9	512.65	1801.2	1.8109	704.38	2772.5	24.471	1	1.509e-132	3.0181e-132	5.8504e-130	True
BRDN0007692810	Rlim	517.54/509.82/497.04	2084.5/1015.7/2282.6/1423.4	509.82	1754	1.7806	111.43	2754.2	23.707	1	1.517e-124	3.034e-124	5.703e-122	True
BRDN0007693335	Thrap3	775.69/717.96/774.67	1651.6/3126.2/2318.6/2419.8	774.67	2369.2	1.6115	1608.5	4541.7	23.661	1	4.5331e-124	9.0662e-124	1.654e-121	True
BRDN0007692222	Ncor1	755.07/721.2/690.28	2948.3/2099.5/2353/1964.3	721.2	2226.3	1.6248	1051.7	4169.1	23.31	1	1.7724e-120	3.5449e-120	6.2826e-118	True
BRDN0007693250	Susd4	644.97/633.33/597.97	2014.8/846.82/2020.6/5409.1	633.33	2017.7	1.6701	692.91	3569	23.173	1	4.2727e-119	8.5453e-119	1.4724e-116	True
BRDN0007693741	Arl15	644.14/666.13/587.98	2960.6/1311.9/2772.2/1278.7	644.14	2042.1	1.663	1818.9	3642	23.164	1	5.2568e-119	1.0514e-118	1.7626e-116	True
BRDN0007691099	Car11	489.91/535.33/530.11	1932.7/2617.2/556.73/1599	530.11	1765.9	1.7341	821.63	2885.6	23.005	1	2.0999e-117	4.1998e-117	6.8556e-115	True
BRDN0007695299	Crebrf	584.76/611.46/685.46	2314.3/272.04/1583.4/2979.7	611.46	1948.9	1.6707	3094.3	3422.2	22.862	1	5.5506e-116	1.1101e-115	1.7657e-113	True
BRDN0007694936	Eef1akmt4	666.41/649.52/688.21	650.39/3479.4/383.16/4128	666.41	2064.9	1.6301	380.24	3793.1	22.707	1	1.8952e-114	3.7904e-114	5.878e-112	True
BRDN0007693132	Snd1	622.28/636.16/642.06	1764.5/2218/1630.9/2263.3	636.16	1991.2	1.6446	113.65	3588.1	22.622	1	1.3254e-113	2.6509e-113	4.0106e-111	True
BRDN0007691751	Gtf2h1	394.65/426/373.73	1936.8/1360.2/1411.5/1153	394.65	1385.8	1.8095	710.17	2029.4	22.002	1	1.3694e-107	2.7389e-107	4.045e-105	True
BRDN0007696287	Zfp36l2	720.84/779.51/771.57	1590.1/3696.6/2318.6/2173.1	771.57	2245.9	1.5402	1318.1	4519.9	21.929	1	6.8479e-107	1.3696e-106	1.9757e-104	True
BRDN0007692274	Nktr	585.17/587.57/564.55	798.12/3468.4/2818.1/671.39	585.17	1808.1	1.6259	215.38	3247.1	21.461	1	1.8036e-102	3.6072e-102	5.0853e-100	True
BRDN0007695318	Dennd2d	537.75/597.69/583.84	2291.8/2255.3/1293.6/1039.1	583.84	1774.4	1.602	1158.4	3238.3	20.922	1	1.6949e-97	3.3898e-97	4.6726e-95	True
BRDN0007691299	Creg2	574.45/547.07/643.09	1384.9/903.86/2094.3/3553.9	574.45	1739.6	1.5968	2730.5	3176.1	20.674	1	2.9393e-95	5.8786e-95	7.9272e-93	True
BRDN0007695968	Setd5	621.05/581.9/606.58	2332.8/570.4/1265.8/3859.9	606.58	1799.3	1.5671	409.2	3389.6	20.486	1	1.4325e-93	2.865e-93	3.7812e-91	True
BRDN0007692971	Sephs1	469.29/504.96/515.64	1647.5/2046.8/1478.6/856.44	504.96	1563.1	1.6282	693.22	2722.9	20.278	1	1.0142e-91	2.0284e-91	2.6212e-89	True
BRDN0007694390	Rpn2	553.42/564.89/513.23	1583.9/276.42/1757/2061.6	553.42	1670.5	1.5921	873.27	3037.7	20.267	1	1.2522e-91	2.5045e-91	3.1705e-89	True
BRDN0007691844	Ifne	698.99/762.1/715.08	2509.3/2327.7/1151.1/1701	715.08	2014.3	1.4928	1234.8	4126.8	20.225	1	2.9504e-91	5.9009e-91	7.3206e-89	True
BRDN0007696289	Zfp36l2	757.55/822.03/737.47	2103/2101.7/1870/12930	757.55	2102.4	1.4714	2280.6	4421.8	20.224	1	3.0272e-91	6.0543e-91	7.3637e-89	True
BRDN0007696119	Tmem94	513/439.36/496.7	2123.5/1066.2/1779.9/1297.7	496.7	1538.8	1.6294	1776.7	2669.8	20.168	1	9.261e-91	1.8522e-90	2.2095e-88	True
BRDN0007692987	Sgcb	952.6/931.77/888.68	2347.2/1564.2/2551.2/2571.7	931.77	2449.2	1.3933	1145.2	5666.1	20.158	1	1.134e-90	2.268e-90	2.6544e-88	True
BRDN0007691604	Ewsr1	534.03/522.37/469.83	1563.4/1581.8/897.33/2047.4	522.37	1572.6	1.5881	1448.3	2835.4	19.723	1	6.859e-87	1.3718e-86	1.5758e-84	True
BRDN0007695164	Aimp1	923.32/1011.9/959.29	2864.2/2073.2/1776.6/4699.7	959.29	2468.7	1.3628	2033	5867.3	19.705	1	9.7174e-87	1.9435e-86	2.1919e-84	True
BRDN0007694051	Hivep1	793.42/726.87/722.31	2661.1/2191.6/1817.6/1489.9	726.87	2004.6	1.4623	2225.2	4208.3	19.696	1	1.1567e-86	2.3134e-86	2.5625e-84	True
BRDN0007693101	Sly	471.35/418.3/431.94	1639.3/3503.6/1084/690.37	431.94	1361.7	1.6542	869.63	2260	19.557	1	1.8074e-85	3.6147e-85	3.9337e-83	True
BRDN0007692370	Olfr1002	622.28/584.73/568.34	1091.5/1730.9/1630.9/4009.4	584.73	1680.9	1.5218	839.35	3244.2	19.246	1	7.6976e-83	1.5395e-82	1.6465e-80	True
BRDN0007696166	Tsc2	704.76/781.94/737.12	1686.5/4422.8/2277.7/1444.8	737.12	1982.1	1.4258	1527.9	4279.5	19.031	1	4.6996e-81	9.3992e-81	9.8819e-79	True
BRDN0007692647	Prdm9	542.69/604.98/574.54	722.2/1715.6/1565.4/2941.8	574.54	1640.5	1.512	970.38	3176.8	18.912	1	4.5225e-80	9.0449e-80	9.351e-78	True
BRDN0007692968	Sephs1	522.49/529.26/544.92	1532.6/2858.6/1539.2/1492.2	529.26	1535.9	1.5353	145.59	2880	18.758	1	8.3384e-79	1.6677e-78	1.6958e-76	True
BRDN0007694246	Phf23	586.82/578.66/616.22	2170.7/410.25/1386.9/1924	586.82	1655.5	1.4947	465.54	3258	18.722	1	1.6319e-78	3.2638e-78	3.2654e-76	True
BRDN0007695359	Drd4	1078.8/1084/1099.1	1750.1/2726.9/2523.3/3565.7	1084	2625.1	1.2752	127.95	6793.7	18.697	1	2.6081e-78	5.2162e-78	5.1359e-76	True
BRDN0007693170	Spg11	626.41/644.66/685.11	2170.7/2016.1/1517.9/642.92	644.66	1767	1.4533	984.64	3645.5	18.589	1	1.9787e-77	3.9574e-77	3.8356e-75	True
BRDN0007692471	Palm	542.69/547.48/538.72	1032/3529.9/1346/1760.3	542.69	1553.2	1.5153	19.342	2967.6	18.549	1	4.163e-77	8.326e-77	7.9456e-75	True
BRDN0007691524	Edem3	570.32/610.65/547.33	1306.9/1665.1/2470.9/1556.3	570.32	1610.7	1.4962	1077.4	3148.9	18.54	1	4.9041e-77	9.8081e-77	9.2182e-75	True
BRDN0007692193	Mup21	743.11/810.29/777.08	1130.5/1204.4/2844.3/3613.2	777.08	2024.3	1.3802	1128.2	4558.6	18.473	1	1.7009e-76	3.4019e-76	3.1495e-74	True
BRDN0007691184	Cd8a	625.17/664.1/639.99	2002.5/2810.3/1452.4/673.76	639.99	1727.4	1.4311	400.5	3613.9	18.089	1	1.9336e-73	3.8672e-73	3.5277e-71	True
BRDN0007694236	Paqr6	546.41/521.16/579.02	1477.2/1127.6/1594.9/1584.8	546.41	1531	1.4847	850.61	2991.8	18.001	1	9.6263e-73	1.9253e-72	1.7308e-70	True
BRDN0007696024	Snrpb2	723.32/727.27/713.7	1914.3/1834/2574.1/960.82	723.32	1874.1	1.3723	54.058	4183.7	17.792	1	4.064e-71	8.128e-71	7.2025e-69	True
BRDN0007691808	Hic2	791.77/791.25/735.06	2113.3/2579.9/1873.2/1347.5	791.25	1993.3	1.3318	1579.1	4658.3	17.611	1	1.0093e-69	2.0186e-69	1.7635e-67	True
BRDN0007691126	Ccdc134	720.02/713.1/704.4	1813.7/1858.2/2136.9/1454.3	713.1	1835.9	1.3631	61.769	4113.1	17.508	1	6.2306e-69	1.2461e-68	1.0736e-66	True
BRDN0007693336	Thrap3	597.54/634.14/571.79	1265.9/1542.3/2274.4/1651.2	597.54	1596.7	1.4165	1001.2	3329.3	17.317	1	1.7553e-67	3.5106e-67	2.983e-65	True
BRDN0007691526	Edem3	726.2/850.37/796.37	1879.4/601.11/2110.7/2085.3	796.37	1982.4	1.3146	3919.8	4694.4	17.31	1	1.9894e-67	3.9788e-67	3.3352e-65	True
BRDN0007691457	Dlx5	629.71/673.01/713.01	1573.7/2435.2/1899.4/1577.6	673.01	1738.5	1.3679	1737.7	3838	17.199	1	1.3417e-66	2.6834e-66	2.2194e-64	True
BRDN0007691249	Cnot8	530.74/502.53/475.34	962.26/2378.1/1580.1/1212.3	502.53	1396.2	1.4724	767.38	2707.3	17.176	1	2.011e-66	4.022e-66	3.2827e-64	True
BRDN0007692272	Nktr	577.75/562.46/639.64	2031.2/1064/3347/1046.2	577.75	1547.6	1.42	2032.5	3198	17.15	1	3.1265e-66	6.253e-66	5.0373e-64	True
BRDN0007692568	Plekho2	523.31/529.26/489.12	1233.1/1873.5/1639.1/937.1	523.31	1436.1	1.4546	602.25	2841.5	17.124	1	4.9565e-66	9.9131e-66	7.8834e-64	True
BRDN0007694822	Sirpb1c	464.75/489.57/489.81	1140.8/719.58/1714.4/1591.9	489.57	1366.3	1.4788	308	2624.2	17.115	1	5.7349e-66	1.147e-65	9.0059e-64	True
BRDN0007691597	Etv5	598.37/678.68/595.21	1397.2/1772.6/1183.9/2033.1	598.37	1584.9	1.4038	3230.1	3334.8	17.084	1	9.7952e-66	1.959e-65	1.519e-63	True
BRDN0007691435	Degs1	572.8/616.72/641.37	1056.6/2397.9/1835.6/1404.5	616.72	1620	1.3919	1268.4	3457.5	17.063	1	1.4015e-65	2.8031e-65	2.1466e-63	True
BRDN0007691352	Cx3cr1	510.12/588.38/554.57	1421.8/1812.1/1550.7/811.36	554.57	1486.3	1.4206	1559.5	3045.3	16.883	1	2.9834e-64	5.9669e-64	4.5137e-62	True
BRDN0007692319	Nsmce2	522.08/484.31/533.21	1735.8/1757.3/1079.1/1020.1	522.08	1407.4	1.429	775.16	2833.4	16.632	1	2.0314e-62	4.0627e-62	3.0363e-60	True
BRDN0007693289	Tacc2	1052.4/1045.2/1082.6	2521.6/2270.6/1635.8/3672.5	1052.4	2396.1	1.1862	482.56	6556.6	16.594	1	3.8335e-62	7.667e-62	5.6617e-60	True
BRDN0007691231	Cldn15	826.83/754.81/707.16	2111.2/2101.7/1422.9/1599	754.81	1850.3	1.2925	3728.6	4402.7	16.511	1	1.533e-61	3.0661e-61	2.2375e-59	True
BRDN0007696417	Osm	912.6/904.23/914.52	2176.9/1358/2100.9/2661.8	912.6	2138.9	1.2279	36.861	5526.7	16.495	1	1.9928e-61	3.9856e-61	2.8747e-59	True
BRDN0007695483	Gpatch4	670.95/641.43/719.21	2025/1228.5/1354.2/2263.3	670.95	1689.6	1.3311	1600.6	3824	16.473	1	2.8648e-61	5.7296e-61	4.0852e-59	True
BRDN0007693016	Sipa1	380.63/381.05/383.37	1095.6/368.56/1426.2/1105.5	381.05	1100.6	1.5277	2.7904	1946.4	16.309	1	4.2376e-60	8.4752e-60	5.974e-58	True
BRDN0007693334	Thrap3	543.11/568.13/549.05	1469/985.03/1961.7/1416.3	549.05	1442.7	1.3921	199.65	3009.2	16.29	1	5.775e-60	1.155e-59	8.0499e-58	True
BRDN0007693339	Thrap3	575.27/547.07/597.97	1167.4/1884.5/1815.9/1155.4	575.27	1491.7	1.3731	655.07	3181.6	16.247	1	1.1773e-59	2.3546e-59	1.6228e-57	True
BRDN0007695320	Depdc5	510.94/496.05/505.31	2068.1/3014.3/627.15/168.44	505.31	1347.6	1.4134	58.709	2725.2	16.136	1	7.1644e-59	1.4329e-58	9.7672e-57	True
BRDN0007691996	Lgals1	687.44/649.52/657.9	1179.7/2307.9/1992.8/1283.5	657.9	1638.1	1.3148	471.4	3735.2	16.039	1	3.4316e-58	6.8632e-58	4.6274e-56	True
BRDN0007695795	Pou2af1	503.93/479.04/458.46	1185.9/188.67/1393.5/1743.7	479.04	1289.7	1.4269	521.45	2557	16.031	1	3.8713e-58	7.7427e-58	5.1643e-56	True
BRDN0007694327	Rap2b	581.87/520.75/544.92	1678.3/1239.5/836.74/1596.6	544.92	1418.1	1.3782	974.7	2982.1	15.989	1	7.6024e-58	1.5205e-57	1.0034e-55	True
BRDN0007695041	Hsp90aa1	518.36/579.06/601.41	1107.9/1858.2/998.85/2253.8	579.06	1483.1	1.3553	2091.9	3206.7	15.964	1	1.1427e-57	2.2853e-57	1.4922e-55	True
BRDN0007695720	Nosip	388.88/481.07/437.11	1218.7/1173.7/1226.5/545.65	437.11	1196.2	1.4503	2129.4	2292.3	15.855	1	6.4885e-57	1.2977e-56	8.3851e-55	True
BRDN0007691291	Cpt2	562.08/523.59/528.73	1245.4/1502.8/784.34/2550.3	528.73	1374.1	1.3762	569.18	2876.6	15.761	1	2.8658e-56	5.7315e-56	3.6652e-54	True
BRDN0007692481	Pcbd1	649.09/582.3/671.33	2650.8/1412.8/1147.9/1776.9	649.09	1594.9	1.2956	2477.5	3675.5	15.6	1	3.614e-55	7.228e-55	4.5751e-53	True
BRDN0007690977	Atxn2l	449.08/470.95/471.21	705.79/1818.7/514.16/1795.9	470.95	1250.8	1.4074	239	2505.5	15.581	1	4.8999e-55	9.7999e-55	6.1403e-53	True
BRDN0007692577	Plg	668.88/740.64/729.89	1329.5/2147.8/1016.9/2899.1	729.89	1738.6	1.2511	1918.7	4229.3	15.511	1	1.4539e-54	2.9078e-54	1.8037e-52	True
BRDN0007696788	BRDN0007696788_NegCtrl	824.76/811.91/704.4	2673.4/3455.3/1064.3/865.93	811.91	1868.9	1.2018	5861.2	4804.3	15.249	1	8.348e-53	1.6696e-52	1.0254e-50	True
BRDN0007693254	Susd4	614.86/596.07/584.53	1311/1752.9/1637.5/398.56	596.07	1474.3	1.305	243.1	3319.5	15.242	1	9.2895e-53	1.8579e-52	1.1299e-50	True
BRDN0007695494	Hnrnpf	601.67/647.5/678.22	1990.2/1149.6/723.76/6104.2	647.5	1569.9	1.2764	1522.4	3664.7	15.236	1	1.0128e-52	2.0255e-52	1.2198e-50	True
BRDN0007692969	Sephs1	589.29/556.39/663.41	913.01/2003/2816.4/524.3	589.29	1458	1.3055	3288.1	3274.5	15.181	1	2.3655e-52	4.731e-52	2.8218e-50	True
BRDN0007693567	Vopp1	808.68/820.81/808.77	2207.6/1858.2/1858.5/1212.3	808.77	1858.3	1.1992	72.533	4782.1	15.178	1	2.4875e-52	4.975e-52	2.939e-50	True
BRDN0007694083	Klf15	826/912.33/887.65	1920.4/3014.3/1858.5/2071.1	887.65	1995.8	1.168	2204.8	5346.1	15.155	1	3.4941e-52	6.9882e-52	4.0894e-50	True
BRDN0007691625	Fbxo4	613.21/653.17/646.53	2312.3/287.39/1721/1404.5	646.53	1562.7	1.2719	577.18	3658.2	15.148	1	3.9205e-52	7.841e-52	4.5456e-50	True
BRDN0007693168	Spg11	611.56/573.8/580.05	982.77/357.59/3327.3/1893.2	580.05	1438	1.3083	515.93	3213.2	15.135	1	4.7753e-52	9.5507e-52	5.4854e-50	True
BRDN0007691641	Fgfbp1	802.91/865.76/882.83	1393.1/2509.7/1370.5/7836	865.76	1951.4	1.1716	2120.9	5188.5	15.072	1	1.2343e-51	2.4685e-51	1.4048e-49	True
BRDN0007696887	BRDN0007696887_NegCtrl	427.23/422.76/392.33	851.46/2549.2/766.33/1404.5	422.76	1128	1.4137	472.94	2202.8	15.025	1	2.5062e-51	5.0124e-51	2.8266e-49	True
BRDN0007691922	Kifc3	706/698.12/651.7	1179.7/1513.7/1770.1/3361.7	698.12	1641.9	1.2327	1108.3	4009.9	14.904	1	1.5455e-50	3.0911e-50	1.7274e-48	True
BRDN0007696760	BRDN0007696760_NegCtrl	536.51/562.87/566.28	1132.5/581.37/1644/2334.4	562.87	1388.3	1.3009	353.18	3099.8	14.825	1	5.0289e-50	1.0058e-49	5.5704e-48	True
BRDN0007694752	Vmn2r99	742.7/738.61/799.13	1512.1/1978.8/1912.5/1005.9	742.7	1712.3	1.204	1600.3	4318.3	14.755	1	1.4189e-49	2.8378e-49	1.5578e-47	True
BRDN0007695499	Hnrnpf	380.22/368.9/371.66	473.95/1105.7/1092.2/925.24	371.66	1008.7	1.438	40.399	1889.4	14.656	1	6.1836e-49	1.2367e-48	6.7293e-47	True
BRDN0007695971	Setd5	454.86/530.07/527.7	1077.2/201.83/1544.1/2775.7	527.7	1310.6	1.3109	2655.7	2869.9	14.615	1	1.1303e-48	2.2606e-48	1.2193e-46	True
BRDN0007691576	Erich5	444.55/459.61/471.9	633.98/1770.4/1088.9/1271.6	459.61	1180.3	1.3587	188.91	2433.7	14.608	1	1.2479e-48	2.4957e-48	1.3346e-46	True
BRDN0007691141	Ccdc34	521.66/605.79/549.4	1612.6/1085.9/2249.9/695.11	549.4	1349.3	1.2947	1974.7	3011.4	14.576	1	1.9843e-48	3.9686e-48	2.104e-46	True
BRDN0007693755	Bcs1l	541.87/510.63/548.71	430.86/1722.2/946.45/2453.1	541.87	1334.3	1.2985	511.37	2962.2	14.56	1	2.5292e-48	5.0583e-48	2.659e-46	True
BRDN0007693261	Sycp2l	842.91/770.6/786.38	2209.7/3172.3/645.16/1338	786.38	1773.9	1.1726	1722.2	4624	14.522	1	4.4066e-48	8.8132e-48	4.594e-46	True
BRDN0007696413	Gm11437	931.16/958.49/888.34	1068.9/2167.5/2267.9/1871.8	931.16	2019.7	1.1162	1290.4	5661.6	14.466	1	9.8763e-48	1.9753e-47	1.021e-45	True
BRDN0007695896	Rmi2	819.4/761.29/808.08	1594.2/2020.5/1511.4/2486.3	808.08	1807.4	1.1603	1158.9	4777.2	14.458	1	1.1228e-47	2.2456e-47	1.1512e-45	True
BRDN0007694393	Rpn2	544.34/594.86/601.07	1600.3/1007/1889.6/1252.6	594.86	1426.5	1.2604	1295.1	3311.4	14.452	1	1.2227e-47	2.4454e-47	1.2433e-45	True
BRDN0007691744	Gtdc1	647.85/667.34/682.7	1663.9/1845/1447.5/1416.3	667.34	1555.7	1.2199	307.87	3799.4	14.413	1	2.155e-47	4.31e-47	2.1736e-45	True
BRDN0007695717	Nosip	684.97/664.51/683.39	1772.7/693.25/1391.8/2028.4	683.39	1582.3	1.21	179.53	3909	14.377	1	3.61e-47	7.2201e-47	3.6118e-45	True
BRDN0007696723	BRDN0007696723_NegCtrl	714.66/756.02/719.21	1467/2457.1/1824.1/1276.4	719.21	1645.6	1.193	687.89	4155.3	14.37	1	3.9732e-47	7.9465e-47	3.9434e-45	True
BRDN0007696582	BRDN0007696582_NegCtrl	509.29/573.8/532.86	1571.6/1379.9/818.73/1228.9	532.86	1304.4	1.29	1115.7	2903.5	14.319	1	8.3707e-47	1.6741e-46	8.2418e-45	True
BRDN0007696189	Txndc9	861.47/861.71/824.27	1202.3/2443.9/1329.6/3269.2	861.47	1886.8	1.1301	691.8	5157.7	14.277	1	1.5298e-46	3.0596e-46	1.4944e-44	True
BRDN0007695305	Dcp2	633.83/602.15/579.02	1444.4/1410.6/1460.6/986.92	602.15	1427.5	1.2439	769.35	3360	14.239	1	2.6203e-46	5.2405e-46	2.5396e-44	True
BRDN0007691592	Esp18	627.23/650.74/574.89	1797.3/2461.5/1141.3/889.65	627.23	1469.3	1.2267	1646.3	3528	14.177	1	6.3554e-46	1.2711e-45	6.112e-44	True
BRDN0007690808	Bid	672.18/588.38/611.06	1567.5/2713.8/867.85/1309.6	611.06	1438.5	1.2339	2125.4	3419.5	14.151	1	9.2455e-46	1.8491e-45	8.8231e-44	True
BRDN0007693693	Actr8	489.5/483.5/497.73	1116.1/1393.1/849.84/1311.9	489.5	1214	1.3087	51.889	2623.7	14.145	1	1.0016e-45	2.0032e-45	9.4853e-44	True
BRDN0007692515	Pgls	566.61/564.89/577.3	654.5/1544.5/1316.5/1392.6	566.61	1354.6	1.2559	58.579	3124.5	14.096	1	1.999e-45	3.998e-45	1.8788e-43	True
BRDN0007691335	Ctbs	411.97/375.78/431.25	1019.7/2016.1/1103.6/825.59	411.97	1061.7	1.3636	840.59	2136	14.058	1	3.4528e-45	6.9056e-45	3.2207e-43	True
BRDN0007694112	Lysmd3	498.57/440.98/487.74	2209.7/627.44/1154.4/1257.4	487.74	1205.9	1.3041	1152	2612.5	14.05	1	3.831e-45	7.6621e-45	3.5469e-43	True
BRDN0007691421	Defa21	961.26/875.48/987.2	2449.8/3549.6/1619.4/1138.8	961.26	2034.6	1.0809	4015.5	5881.7	13.995	1	8.3259e-45	1.6652e-44	7.6512e-43	True
BRDN0007691636	Fgfbp1	763.32/807.05/734.02	1040.2/1548.8/1843.8/5712.7	763.32	1696.3	1.151	1385.1	4462.1	13.967	1	1.2379e-44	2.4757e-44	1.1292e-42	True
BRDN0007695718	Nosip	463.52/475.4/540.79	1290.5/851.21/1558.9/1065.2	475.4	1177.9	1.3072	2208.4	2533.8	13.955	1	1.4578e-44	2.9155e-44	1.3201e-42	True
BRDN0007694791	Zdhhc8	654.86/681.51/707.85	904.81/1158.3/1943.7/3202.7	681.51	1551	1.1852	701.83	3896.1	13.93	1	2.0859e-44	4.1718e-44	1.8752e-42	True
BRDN0007694421	Sdhaf1	413.62/457.58/389.57	839.15/1884.5/679.54/1274	413.62	1056.6	1.3509	1255.5	2146.2	13.878	1	4.2804e-44	8.5609e-44	3.8204e-42	True
BRDN0007696165	Tsc1	614.04/615.91/669.96	2492.8/1015.7/1509.7/1352.3	615.91	1431	1.2149	1462	3452	13.873	1	4.624e-44	9.248e-44	4.0975e-42	True
