sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
BRDN0007691883	Jak2	795.2/731.2/756.35	2499.2/2359.8/2481	756.35	2481	1.7125	1071.1	1924.1	39.318	1	0	0	0	True
BRDN0007696960	Jak1	1095.1/1107.9/1082.8	3150.9/3139.8/2946.2	1095.1	3139.8	1.5187	156.84	2827.4	38.454	1	9.8813e-324	1.9763e-323	8.1718e-321	True
BRDN0007693221	Stat1	902.87/795.23/812.11	2494.3/2526.5/2599.1	812.11	2526.5	1.6362	4261.3	2071.8	37.666	1	9.0738e-311	1.8148e-310	7.0356e-308	True
BRDN0007693225	Stat1	1142.9/1148/1186.2	3145.9/3268.8/3077.3	1148	3145.9	1.4535	742.61	2969.6	36.663	1	1.4254e-294	2.8507e-294	1.0402e-291	True
BRDN0007691848	Ifngr1	724.82/706.75/729.82	2219.7/2054.2/2290.9	724.82	2219.7	1.6133	175.81	1840.8	34.842	1	2.7995e-266	5.599e-266	1.9295e-263	True
BRDN0007696959	Jak1	908.13/954.17/897.65	2735.7/2496.8/2584.4	908.13	2584.4	1.5078	1114.7	2327.1	34.748	1	7.3562e-265	1.4712e-264	4.8032e-262	True
BRDN0007695731	Nprl3	1564.1/1652.8/1725.5	3916.7/3864.2/3747.4	1652.8	3864.2	1.2248	6569.8	4338.6	33.574	1	1.9891e-247	3.9783e-247	1.2339e-244	True
BRDN0007696164	Tsc1	1073.6/1132.9/1032.5	2929.3/2774.6/2752.4	1073.6	2774.6	1.369	2604.2	2769.6	32.323	1	1.6581e-229	3.3161e-229	9.7952e-227	True
BRDN0007695733	Nprl3	1385.6/1444.9/1443.9	3389.1/3606.2/3208.3	1443.9	3389.1	1.2303	1704.1	3769.7	31.681	1	1.4229e-220	2.8458e-220	8.0238e-218	True
BRDN0007690778	Irf1	888.69/1021.1/887.37	2388.4/2359.8/2658.2	888.69	2388.4	1.4253	8768.7	2275.3	31.44	1	2.8616e-217	5.7232e-217	1.5435e-214	True
BRDN0007691887	Jak2	496.34/547.82/512.17	1622.6/1617.5/1541.4	512.17	1617.5	1.6572	760.52	1283	30.86	1	2.0481e-209	4.0961e-209	1.0587e-206	True
BRDN0007696905	BRDN0007696905_NegCtrl	642.88/679.97/676.76	1912/1925.2/1956.7	676.76	1925.2	1.5069	578.91	1714	30.154	1	4.7208e-200	9.4416e-200	2.3427e-197	True
BRDN0007696162	Tsc1	765.26/708.49/761.76	1983.2/2058.1/2222.6	761.76	2058.1	1.4327	1424.8	1938.4	29.445	1	7.2809e-191	1.4562e-190	3.4741e-188	True
BRDN0007690782	Irf1	1427.6/1346.5/1274.5	3046.7/2961.2/2999.7	1346.5	2999.7	1.155	5880.5	3505.6	27.922	1	7.2673e-172	1.4535e-171	3.3392e-169	True
BRDN0007695729	Nprl3	1534.2/1620.2/1414.2	3154.2/3346.2/3293.2	1534.2	3293.2	1.1015	10900	4015.2	27.76	1	6.5882e-170	1.3176e-169	2.919e-167	True
BRDN0007690780	Irf1	1183.3/1149.8/1106.6	2854.8/2659.5/2639.8	1149.8	2659.5	1.2091	1494	2974.3	27.683	1	5.6336e-169	1.1267e-168	2.41e-166	True
BRDN0007691469	Dmxl1	1105.6/1113.1/1157.5	2581.9/2425.3/2623.1	1113.1	2581.9	1.2131	1015.1	2875.7	27.39	1	1.7828e-165	3.5657e-165	7.3726e-163	True
BRDN0007691847	Ifngr1	719.57/711.4/738.48	1888.9/1808.1/1851.5	719.57	1851.5	1.3623	212.15	1826.9	26.483	1	7.5312e-155	1.5062e-154	3.014e-152	True
BRDN0007696166	Tsc2	1436.5/1380.9/1410.4	2992.1/2941.3/3010.8	1410.4	2992.1	1.0846	776.09	3678.6	26.079	1	3.1237e-150	6.2474e-150	1.211e-147	True
BRDN0007690783	Irf1	1205.4/1142.2/1099.6	2638.2/2476.9/2556.7	1142.2	2556.7	1.1618	2904.9	2953.9	26.025	1	1.2773e-149	2.5545e-149	4.8018e-147	True
BRDN0007695723	Nprl2	1228/1404.2/1336.2	2914.4/2768.7/2837.3	1336.2	2837.3	1.0858	8164.7	3477.5	25.455	1	3.118e-143	6.236e-143	1.1377e-140	True
BRDN0007696289	Zfp36l2	1587.8/1699.3/1485.1	3314.6/3205.3/3112.3	1587.8	3205.3	1.013	11496	4161.2	25.075	1	4.647e-139	9.2941e-139	1.6472e-136	True
BRDN0007695722	Nprl2	1221.2/1235.4/1196	2608.4/2592/2750.5	1221.2	2608.4	1.0943	418.04	3166.7	24.652	1	1.7684e-134	3.5369e-134	6.0942e-132	True
BRDN0007695730	Nprl3	1348.3/1383.8/1312.4	2783.7/2836.2/2726.5	1348.3	2783.7	1.0453	1275.6	3510.2	24.228	1	5.6463e-130	1.1293e-129	1.8932e-127	True
BRDN0007690781	Irf1	1135/1089.2/1185.1	2355.3/2552.3/2429.3	1135	2429.3	1.0972	2304.5	2934.6	23.892	1	1.8477e-126	3.6954e-126	6.0323e-124	True
BRDN0007696163	Tsc1	1132.4/1118.3/1080.1	2249.5/2383.6/2525.3	1118.3	2383.6	1.0911	829.61	2889.8	23.538	1	8.4016e-123	1.6803e-122	2.6726e-120	True
BRDN0007693737	Arl15	2027.4/1970.6/1981	3627.3/3695.5/3677.2	1981	3677.2	0.89204	1129.7	5238.7	23.435	1	9.3999e-122	1.88e-121	2.9154e-119	True
BRDN0007696957	Jak1	736.9/774.86/794.79	1652.4/1893.4/1786.9	774.86	1786.9	1.2044	918.99	1973.1	22.784	1	3.2918e-115	6.5835e-115	9.9604e-113	True
BRDN0007696621	BRDN0007696621_NegCtrl	599.29/592.64/631.82	1483.7/1405.2/1539.6	599.29	1483.7	1.3064	551.28	1510.5	22.754	1	6.4911e-115	1.2982e-114	1.9174e-112	True
BRDN0007695321	Depdc5	789.95/785.92/817.52	1749.9/1734.6/1665.1	789.95	1734.6	1.1338	388.34	2013	21.055	1	1.0209e-98	2.0418e-98	2.9454e-96	True
BRDN0007695735	Paf1	741.1/717.22/714.12	1602.7/1631.4/1615.2	717.22	1615.2	1.1701	289.88	1820.7	21.046	1	1.2536e-98	2.5072e-98	3.5345e-96	True
BRDN0007696913	BRDN0007696913_NegCtrl	921.26/851.12/866.25	1788/1851.7/1890.3	866.25	1851.7	1.0951	1627.2	2215.6	20.936	1	1.2469e-97	2.4938e-97	3.4376e-95	True
BRDN0007694118	Mark2	694.88/804.55/711.95	1576.3/1536.2/1589.4	711.95	1576.3	1.1456	4433	1806.8	20.334	1	3.2124e-92	6.4248e-92	8.6637e-90	True
BRDN0007694753	Vmn2r99	453.27/466.89/490.51	1156.2/922.89/1164.8	466.89	1156.2	1.3063	371.7	1165.3	20.191	1	5.8417e-91	1.1683e-90	1.542e-88	True
BRDN0007691849	Ifngr1	390.77/344.06/339.46	916.32/833.58/921.15	344.06	916.32	1.4106	1101.7	848.53	19.646	1	3.157e-86	6.3141e-86	8.1596e-84	True
BRDN0007692007	Lhx9	1168.6/1201.6/1199.8	2219.7/2328.1/2290.9	1199.8	2290.9	0.93258	485.82	3108.9	19.569	1	1.4274e-85	2.8548e-85	3.6139e-83	True
BRDN0007695732	Nprl3	1374.5/1355.3/1329.7	2413.2/2550.4/2506.8	1355.3	2506.8	0.8868	512.56	3529.2	19.384	1	5.2253e-84	1.0451e-83	1.2965e-81	True
BRDN0007696023	Snrpb2	1438.1/1457.7/1428.8	2621.6/2653.6/2601	1438.1	2621.6	0.86586	236.46	3753.8	19.317	1	1.928e-83	3.8559e-83	4.6899e-81	True
BRDN0007695314	Dennd2d	1571.5/1720.9/1659.4	2932.6/2877.8/3007.1	1659.4	2932.6	0.82112	5753.7	4356.8	19.289	1	3.3472e-83	6.6944e-83	7.9857e-81	True
BRDN0007691457	Dlx5	1547.3/1468.8/1452.1	2763.9/2659.5/2649	1468.8	2659.5	0.85609	3224	3837.3	19.222	1	1.2143e-82	2.4286e-82	2.8424e-80	True
BRDN0007695320	Depdc5	961.7/890.13/822.94	1779.7/1814/1779.5	890.13	1779.7	0.99876	4818.4	2279.2	18.634	1	8.5212e-78	1.7042e-77	1.9577e-75	True
BRDN0007691089	Caprin1	1592/1620.2/1538.1	2792/2784.5/2920.4	1592	2792	0.81008	1846.5	4172.7	18.577	1	2.4681e-77	4.9361e-77	5.5671e-75	True
BRDN0007693294	Tacstd2	1088.8/1123/1177	2113.8/2260.6/2069.4	1123	2113.8	0.91191	2043.8	2902.3	18.392	1	7.5862e-76	1.5172e-75	1.6806e-73	True
BRDN0007696161	Tsc1	1190.2/1150.4/1097.4	2138.6/2246.7/2106.3	1150.4	2138.6	0.89404	2193.2	2975.9	18.117	1	1.179e-73	2.3579e-73	2.566e-71	True
BRDN0007695323	Depdc5	595.61/650.86/630.2	1346.4/1373.4/1342	630.2	1346.4	1.094	811.5	1591.6	17.951	1	2.3378e-72	4.6757e-72	5.0006e-70	True
BRDN0007695728	Nprl3	1324.1/1287.2/1302.1	2345.4/2387.6/2298.3	1302.1	2345.4	0.84852	353.86	3385.2	17.932	1	3.3395e-72	6.679e-72	7.022e-70	True
BRDN0007694116	Mark2	1631.4/1462.4/1512.1	2515.8/2663.5/2630.5	1512.1	2630.5	0.79835	8344.4	3955.2	17.783	1	4.783e-71	9.5661e-71	9.8897e-69	True
BRDN0007693223	Stat1	677.02/808.62/768.26	1566.4/1552/1517.4	768.26	1552	1.0136	4976.5	1955.6	17.724	1	1.3713e-70	2.7426e-70	2.7889e-68	True
BRDN0007695608	Lmnb2	1038.4/1040.9/1085.5	2004.7/1949/1834.9	1040.9	1949	0.90424	998.35	2682	17.535	1	3.8966e-69	7.7932e-69	7.797e-67	True
BRDN0007695727	Nprl2	1240.6/1265.6/1245.2	2208.1/2213/2300.1	1245.2	2213	0.82905	218.57	3231.6	17.023	1	2.7686e-65	5.5372e-65	5.4519e-63	True
BRDN0007693790	Cdh19	627.65/663.67/544.66	1144.6/1311.9/1305.1	627.65	1305.1	1.0549	4092.7	1584.9	17.017	1	3.0772e-65	6.1544e-65	5.965e-63	True
BRDN0007691113	Cbfa2t3	933.86/880.81/924.18	1773.1/1716.8/1690.9	924.18	1716.8	0.89273	987.27	2369.9	16.281	1	6.7142e-60	1.3428e-59	1.2815e-57	True
BRDN0007696170	Tsc2	1488/1478.1/1340.5	2634.8/2474.9/2464.4	1478.1	2474.9	0.74324	9514	3862.6	16.039	1	3.4123e-58	6.8246e-58	6.414e-56	True
BRDN0007692401	Olfr1388	1500.1/1499.7/1636.1	2322.2/2494.8/2595.5	1500.1	2494.8	0.73351	9257.7	3922.3	15.883	1	4.1605e-57	8.3209e-57	7.7037e-55	True
BRDN0007696202	Ube2h	740.58/695.1/656.73	1353/1262.3/1382.6	695.1	1353	0.95984	1770.3	1762.4	15.671	1	1.1911e-55	2.3822e-55	2.173e-53	True
BRDN0007696290	Zfp36l2	1541/1556.1/1492.1	2535.6/2554.3/2386.9	1541	2535.6	0.71807	1310.1	4033.8	15.66	1	1.4287e-55	2.8574e-55	2.5688e-53	True
BRDN0007692704	Ptpn2	975.88/862.77/944.21	160.44/212.36/175.37	944.21	175.37	-2.422	3818.3	2423.3	15.618	2.7361e-55	1	5.4721e-55	4.8491e-53	False
BRDN0007692190	Mup21	1001.1/822.6/843.51	1531.6/1562/1659.5	843.51	1562	0.8881	12634	2155.2	15.476	1	2.5176e-54	5.0352e-54	4.3991e-52	True
BRDN0007695307	Dcp2	865.58/927.97/885.74	1554.8/1613.6/1798	885.74	1613.6	0.86456	1094.8	2267.5	15.285	1	4.8334e-53	9.6667e-53	8.3282e-51	True
BRDN0007693018	Sipa1	1165/1100.9/1075.8	1910.4/1909.3/1818.3	1100.9	1909.3	0.79384	2368.8	2842.8	15.162	1	3.1475e-52	6.295e-52	5.349e-50	True
BRDN0007695114	Stub1	1449.6/1460.6/1403.3	502.82/535.87/561.18	1449.6	535.87	-1.434	1133	3785.2	14.852	3.3681e-50	1	6.7362e-50	5.6466e-48	False
BRDN0007693822	Coq10a	1450.2/1580/1530	2400/2469/2517.9	1530	2469	0.69001	4436.9	4003.8	14.839	1	4.0848e-50	8.1695e-50	6.7567e-48	True
BRDN0007695807	Ppp3r1	691.73/764.96/744.98	1387.7/1331.7/1428.8	744.98	1387.7	0.89655	1617.3	1894	14.769	1	1.1634e-49	2.3269e-49	1.8992e-47	True
BRDN0007691138	Ccdc34	796.25/841.81/819.69	1528.3/1442.9/1491.6	819.69	1491.6	0.86288	519.3	2091.9	14.69	1	3.7537e-49	7.5075e-49	6.0479e-47	True
BRDN0007696160	Tsc1	735.32/638.05/713.57	1422.5/1331.7/1220.2	713.57	1331.7	0.89924	3088.4	1811.1	14.526	1	4.1643e-48	8.3285e-48	6.6233e-46	True
BRDN0007692522	Phax	1117.2/1037.4/1030.3	1708.6/1786.2/1805.4	1037.4	1786.2	0.78335	3205.6	2672.6	14.485	1	7.5554e-48	1.5111e-47	1.1865e-45	True
BRDN0007693149	Socs1	601.92/593.22/598.25	41.35/31.755/66.456	598.25	41.35	-3.8227	19.352	1507.8	14.342	5.9915e-47	1	1.1983e-46	9.2913e-45	False
BRDN0007692689	Prr23a3	943.32/1028.7/942.05	1645.7/1802.1/1646.6	943.32	1646.6	0.80304	3644.5	2420.9	14.294	1	1.1943e-46	2.3886e-46	1.8292e-44	True
BRDN0007692122	Med16	855.6/869.17/838.64	1620.9/1458.8/1521.1	855.6	1521.1	0.82936	235.91	2187.3	14.229	1	3.007e-46	6.014e-46	4.5494e-44	True
BRDN0007695220	Bcl11a	836.17/945.43/946.38	228.25/295.72/245.52	945.43	245.52	-1.9408	5969.8	2426.6	14.208	4.0587e-46	1	8.1175e-46	6.0666e-44	False
BRDN0007695726	Nprl2	563.57/485.52/517.04	1030.5/1026.1/983.91	517.04	1026.1	0.98742	1579.2	1295.7	14.142	1	1.0439e-45	2.0877e-45	1.5417e-43	True
BRDN0007691468	Dmxl1	301.48/283.51/280.99	651.68/613.28/668.25	283.51	651.68	1.1979	164.63	693.98	13.976	1	1.0962e-44	2.1923e-44	1.5999e-42	True
BRDN0007696091	Timm10	299.91/305.05/323.76	603.72/696.63/683.01	305.05	683.01	1.1602	188.23	748.83	13.812	1	1.0785e-43	2.157e-43	1.5558e-41	True
BRDN0007692783	Reln	1757.4/1591.6/1545.7	2469.4/2508.7/2482.9	1591.6	2482.9	0.64116	14797	4171.7	13.798	1	1.305e-43	2.61e-43	1.8609e-41	True
BRDN0007692950	Sec14l1	999.52/1065.4/995.11	1678.8/1740.6/1698.3	999.52	1698.3	0.7642	2177.4	2571.1	13.781	1	1.6542e-43	3.3085e-43	2.3321e-41	True
BRDN0007693383	Tpgs1	737.42/781.26/775.84	1260.4/1407.2/1388.2	775.84	1388.2	0.83855	752.43	1975.7	13.777	1	1.7634e-43	3.5268e-43	2.4581e-41	True
BRDN0007695564	Kdsr	1491.7/1425.7/1387.6	585.52/595.41/566.72	1425.7	585.52	-1.2824	2899.5	3720.3	13.775	1.8001e-43	1	3.6001e-43	2.4813e-41	False
BRDN0007696165	Tsc1	1156/1220.8/1131	1789.6/1958.9/1908.7	1156	1908.7	0.72295	2410.4	2991.2	13.763	1	2.1295e-43	4.259e-43	2.9032e-41	True
BRDN0007695961	Sbf1	1192.3/1150.4/1290.2	1953.4/1887.5/1984.4	1192.3	1953.4	0.71179	5670.6	3088.8	13.695	1	5.4443e-43	1.0889e-42	7.3415e-41	True
BRDN0007695306	Dcp2	848.25/872.66/856.51	1561.4/1419.1/1495.2	856.51	1495.2	0.80313	164.61	2189.7	13.65	1	1.0086e-42	2.0172e-42	1.3454e-40	True
BRDN0007696560	BRDN0007696560_NegCtrl	1587.8/1467.1/1494.8	2249.5/2435.2/2348.1	1494.8	2348.1	0.65116	4705.5	3908.1	13.649	1	1.021e-42	2.042e-42	1.3475e-40	True
BRDN0007693177	Spib	1230.6/1258.6/1245.2	2016.2/2024.4/1984.4	1245.2	2016.2	0.69481	196.64	3231.6	13.563	1	3.3263e-42	6.6526e-42	4.3438e-40	True
BRDN0007695711	Noc2l	1067.3/1023.4/960.46	1592.8/1726.7/1714.9	1023.4	1714.9	0.74414	2944.1	2635.2	13.47	1	1.1711e-41	2.3422e-41	1.5134e-39	True
BRDN0007693329	Tecr	851.93/847.05/872.21	1442.3/1558/1476.8	851.93	1476.8	0.79295	217.56	2177.5	13.391	1	3.4252e-41	6.8504e-41	4.3807e-39	True
BRDN0007695324	Depdc5	1521.1/1688.3/1604.2	2469.4/2484.9/2383.2	1604.2	2469.4	0.62203	6989.4	4206	13.342	1	6.6198e-41	1.324e-40	8.3801e-39	True
BRDN0007695373	Eed	715.37/679.97/680.01	138.94/121.07/127.37	680.01	127.37	-2.4073	625.1	1722.6	13.315	9.4453e-41	1	1.8891e-40	1.1836e-38	False
BRDN0007692147	Mgat2	950.67/848.79/898.74	1531.6/1564/1447.3	898.74	1531.6	0.76843	2595.6	2302.1	13.191	1	4.9708e-40	9.9415e-40	6.1667e-38	True
BRDN0007692707	Ptpn2	918.63/878.48/860.84	256.37/275.87/239.98	878.48	256.37	-1.7728	961.55	2248.2	13.121	1.254e-39	1	2.508e-39	1.5403e-37	False
BRDN0007693148	Socs1	1046.8/958.24/949.63	302.68/321.52/310.13	958.24	310.13	-1.6244	3957.3	2460.8	13.065	2.6043e-39	1	5.2086e-39	3.1675e-37	False
BRDN0007694988	Poglut3	1599.3/1598/1610.1	2365.2/2502.7/2444.1	1599.3	2444.1	0.61152	59.309	4192.7	13.046	1	3.3415e-39	6.6829e-39	4.0247e-37	True
BRDN0007692407	Olfr139	1197.5/1368.7/1228.5	1882.3/2078/1960.4	1228.5	1960.4	0.6739	10308	3186.3	12.968	1	9.3456e-39	1.8691e-38	1.1148e-36	True
BRDN0007694260	Polg2	349.28/327.18/312.39	694.69/714.5/631.33	327.18	694.69	1.084	353.56	805.32	12.951	1	1.1671e-38	2.3342e-38	1.3789e-36	True
BRDN0007692773	Rcor1	1432.3/1445.5/1383.3	643.41/643.05/701.47	1432.3	643.41	-1.1533	1288.3	3738.1	12.903	2.1648e-38	1	4.3297e-38	2.5337e-36	False
BRDN0007693042	Slc25a38	1653.4/1499.7/1606.9	2486/2439.2/2348.1	1606.9	2439.2	0.60183	6833.2	4213.4	12.822	1	6.1354e-38	1.2271e-37	7.1136e-36	True
BRDN0007692488	Pcyt2	986.38/972.79/937.18	327.5/341.37/334.12	972.79	334.12	-1.5389	726.71	2499.7	12.774	1.1418e-37	1	2.2835e-37	1.3116e-35	False
BRDN0007691395	Cytip	1265.8/1198.7/1281.5	1998.1/2109.7/1914.3	1265.8	1998.1	0.65812	2376.8	3287.2	12.772	1	1.1816e-37	2.3633e-37	1.3449e-35	True
BRDN0007693942	Fitm2	961.17/1035.7/1016.8	363.88/353.28/363.66	1016.8	363.66	-1.4808	1723.8	2617.3	12.766	1.2688e-37	1	2.5376e-37	1.431e-35	False
BRDN0007695371	Eed	1172.3/1072.9/1149.4	458.16/518.01/422.73	1149.4	458.16	-1.3251	3187	2973.3	12.677	3.9747e-37	1	7.9494e-37	4.4423e-35	False
BRDN0007693752	Baz1b	596.66/664.25/646.98	130.67/134.96/171.68	646.98	134.96	-2.2528	1415	1635.7	12.66	4.9197e-37	1	9.8393e-37	5.4494e-35	False
BRDN0007696153	Trmt112	237.4/235.78/230.1	524.32/537.86/620.25	235.78	537.86	1.1864	17.447	573.03	12.619	1	8.2647e-37	1.6529e-36	9.0736e-35	True
BRDN0007695562	Kdsr	1731.2/1617.2/1679.4	798.89/847.47/904.53	1679.4	847.47	-0.9859	3271.5	4411.5	12.526	2.6868e-36	1	5.3735e-36	2.9239e-34	False
BRDN0007696273	Zbtb7a	749.51/785.34/877.62	215.02/242.13/228.9	785.34	228.9	-1.7741	4900	2000.8	12.44	7.9531e-36	1	1.5906e-35	8.5797e-34	False
BRDN0007695390	Etnk1	1049.9/1091.6/1031.9	403.58/359.23/461.5	1049.9	403.58	-1.3772	1028.3	2706.2	12.425	9.5632e-36	1	1.9126e-35	1.0228e-33	False
BRDN0007696610	BRDN0007696610_NegCtrl	1133.4/1070/1024.9	1759.9/1665.2/1718.6	1070	1718.6	0.6831	3030.4	2760	12.346	1	2.5655e-35	5.131e-35	2.7203e-33	True
BRDN0007694303	Prmt7	928.61/834.24/949.63	352.31/325.49/326.74	928.61	326.74	-1.5041	4673.7	2381.7	12.333	3.0194e-35	1	6.0388e-35	3.1744e-33	False
BRDN0007690812	Bid	550.97/557.71/572.81	969.25/1047.9/1019	557.71	1019	0.86837	136.69	1401.8	12.32	1	3.5214e-35	7.0428e-35	3.6711e-33	True
BRDN0007691210	Chic2	1259.5/1173.1/1268.5	555.75/537.86/568.56	1259.5	555.75	-1.1789	3777.1	3270.1	12.307	4.1732e-35	1	8.3464e-35	4.3144e-33	False
BRDN0007693121	Smg9	618.2/614.76/517.58	130.67/130.99/88.607	614.76	130.67	-2.2255	4727.8	1551.1	12.292	5.0188e-35	1	1.0038e-34	5.1457e-33	False
BRDN0007691110	Cbfa2t3	1312.6/1257.5/1258.8	2089/1933.1/1960.4	1258.8	1960.4	0.63875	1447.1	3268.2	12.274	1	6.2622e-35	1.2524e-34	6.3679e-33	True
BRDN0007695305	Dcp2	1528.9/1431.5/1446.6	2198.2/2405.5/2163.5	1446.6	2198.2	0.60327	3501.4	3777.1	12.229	1	1.0925e-34	2.1849e-34	1.1019e-32	True
BRDN0007695530	Ints13	931.24/943.69/935.01	1604.4/1522.3/1532.2	935.01	1532.2	0.71192	44.766	2398.8	12.193	1	1.7029e-34	3.4058e-34	1.7037e-32	True
BRDN0007694088	Krtap1-4	1269.5/1259.8/1329.2	2095.6/1968.8/1694.6	1269.5	1968.8	0.63269	1827.1	3297.1	12.179	1	2.0001e-34	4.0002e-34	1.9851e-32	True
BRDN0007694115	Mark2	1044.2/890.71/910.65	1364.6/1560/1495.2	910.65	1495.2	0.7148	9111.7	2333.8	12.101	1	5.2051e-34	1.041e-33	5.125e-32	True
BRDN0007692774	Rcor1	1324.1/1304.6/1310.7	605.37/545.8/651.63	1310.7	605.37	-1.1132	107.99	3408.7	12.082	6.5966e-34	1	1.3193e-33	6.4439e-32	False
BRDN0007691248	Cnot8	1252.7/1255.1/1218.2	2001.4/1764.4/1934.6	1252.7	1934.6	0.62661	598.56	3251.7	11.958	1	2.9315e-33	5.8631e-33	2.8413e-31	True
BRDN0007693551	Vmn2r39	411.78/412.75/467.23	865.05/700.6/793.77	412.75	793.77	0.94177	1484.5	1025.2	11.9	1	5.9296e-33	1.1859e-32	5.7025e-31	True
BRDN0007692556	Plagl2	962.22/958.82/951.25	1548.2/1601.7/1519.2	958.82	1548.2	0.69065	34.443	2462.3	11.876	1	7.84e-33	1.568e-32	7.4818e-31	True
BRDN0007695388	Etnk1	887.64/849.38/859.75	320.88/305.65/278.74	859.75	305.65	-1.489	442.69	2198.3	11.818	1.5733e-32	1	3.1466e-32	1.49e-30	False
BRDN0007693119	Smg9	1113.5/1184.1/1052.5	479.66/506.1/468.88	1113.5	479.66	-1.2133	4354.5	2876.7	11.817	1.5881e-32	1	3.1763e-32	1.4926e-30	False
BRDN0007692709	Ptpn2	870.83/845.88/815.36	274.57/297.71/297.2	845.88	297.2	-1.5059	777.13	2161.5	11.802	1.9125e-32	1	3.8249e-32	1.7839e-30	False
BRDN0007692558	Plagl2	1373/1352.4/1322.7	2036.1/2052.2/2126.6	1352.4	2052.2	0.60132	653.26	3521.3	11.793	1	2.1125e-32	4.225e-32	1.9558e-30	True
BRDN0007695385	Eif3k	1194.4/1229.5/1298.3	585.52/565.64/500.26	1229.5	565.64	-1.1188	2982.2	3189.2	11.756	3.2978e-32	1	6.5955e-32	3.0305e-30	False
BRDN0007692756	Rap2c	1617.2/1815.2/1749.3	2545.5/2554.3/2372.1	1749.3	2545.5	0.54094	10896	4602.6	11.737	1	4.1308e-32	8.2617e-32	3.7682e-30	True
BRDN0007696286	Zfp36l2	859.28/860.44/818.07	1407.6/1470.7/1384.5	859.28	1407.6	0.71135	849.92	2197.1	11.697	1	6.574e-32	1.3148e-31	5.9531e-30	True
BRDN0007696658	BRDN0007696658_NegCtrl	1096.2/1104.4/1054.1	1819.4/1716.8/1668.8	1096.2	1716.8	0.64677	917.3	2830.2	11.666	1	9.5249e-32	1.905e-31	8.5628e-30	True
BRDN0007692048	Maea	1095.1/1072.3/1049.2	1642.4/1685/1713.1	1072.3	1685	0.65151	525.84	2766.3	11.649	1	1.1627e-31	2.3253e-31	1.0377e-29	True
BRDN0007693498	Usp22	1239.5/1186.4/1203.5	641.76/553.73/546.41	1203.5	553.73	-1.1186	794.14	3119.1	11.635	1.3662e-31	1	2.7324e-31	1.2106e-29	False
BRDN0007691597	Etv5	1092.5/961.15/1045.5	1650.7/1647.3/1486	1045.5	1647.3	0.65547	4659.4	2694.2	11.595	1	2.1784e-31	4.3568e-31	1.9167e-29	True
BRDN0007691697	Gpr89	1076.7/987.93/1115.8	466.43/480.3/376.58	1076.7	466.43	-1.2052	4707.1	2778	11.579	2.6333e-31	1	5.2665e-31	2.3006e-29	False
BRDN0007693946	Fndc11	1605.1/1587.6/1560.9	2256.1/2328.1/2377.6	1587.6	2328.1	0.55203	509.96	4160.6	11.48	1	8.2948e-31	1.659e-30	7.1962e-29	True
BRDN0007695227	Birc6	1139.2/1196.9/1154.8	1920.3/1782.3/1683.5	1154.8	1782.3	0.62561	1008.1	2987.9	11.479	1	8.4316e-31	1.6863e-30	7.2641e-29	True
