sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
BRDN0007693464	Ubr4	714.86/707.19/745.19	3191.9/2937.5/2661.9/947.02	714.86	2799.7	1.968	489.19	5187.2	28.947	1	1.5141e-184	3.0282e-184	7.2245e-182	True
BRDN0007693007	Siglec1	650.54/620.21/565.45	2759.7/1144.5/2355/2631	620.21	2493	2.0053	1959.1	4349.6	28.396	1	1.1298e-177	2.2595e-177	5.191e-175	True
BRDN0007695968	Setd5	733.87/679.3/711.26	3946.8/2324.6/2581.6/2712.3	711.26	2647	1.8944	766.18	5154.8	26.961	1	2.1129e-160	4.2259e-160	9.3618e-158	True
BRDN0007693162	Speg	838.63/813.08/873.62	3331.8/5751.5/2619.8/1717.9	838.63	2975.8	1.8259	938.62	6324.3	26.873	1	2.248e-159	4.496e-159	9.6167e-157	True
BRDN0007696484	BRDN0007696484_NegCtrl	734.84/647.16/738.32	984.47/1169.9/5051/4228.6	734.84	2699.3	1.8756	3850.3	5367.6	26.813	1	1.1497e-158	2.2993e-158	4.7542e-156	True
BRDN0007690847	Adam22	999.44/982.79/877.66	7088.5/871.95/5664.8/982.6	982.79	3323.7	1.7568	5664.4	7702.3	26.673	1	4.8431e-157	9.6862e-157	1.9382e-154	True
BRDN0007691248	Cnot8	854.72/805.05/881.3	4500.9/1796.4/3560.5/2417.5	854.72	2989	1.805	1586.9	6475.3	26.523	1	2.6005e-155	5.2011e-155	1.0082e-152	True
BRDN0007695794	Pou2af1	541.38/574.83/583.22	936.05/5744.7/1675/2742.8	574.83	2208.9	1.9403	594.53	3958.9	25.971	1	5.3295e-149	1.0659e-148	2.0036e-146	True
BRDN0007693330	Tecr	659.8/647.63/631.69	4651.6/2331.4/1069.2/2385.3	647.63	2358.4	1.8629	201.04	4589.2	25.253	1	5.2176e-141	1.0435e-140	1.9038e-138	True
BRDN0007693132	Snd1	735.33/742.65/752.86	2379.6/2688.7/3680.9/669.18	742.65	2534.1	1.7694	78.938	5438.5	24.292	1	1.1802e-130	2.3605e-130	4.1834e-128	True
BRDN0007691351	Cx3cr1	758.72/795.12/750.44	1515.3/5941.1/3612.7/1236.7	758.72	2564	1.7554	696.79	5584.9	24.156	1	3.2053e-129	6.4105e-129	1.1046e-126	True
BRDN0007696634	BRDN0007696634_NegCtrl	663.7/638.18/697.53	3317.4/741.58/4023.9/1319.7	663.7	2318.6	1.8031	897.92	4730.8	24.06	1	3.2599e-128	6.5198e-128	1.093e-125	True
BRDN0007692219	Ncor1	728.02/612.18/708.84	1814.7/1974.2/2858.5/4218.4	708.84	2416.3	1.7678	4855.6	5133	23.833	1	7.6867e-126	1.5373e-125	2.5095e-123	True
BRDN0007692222	Ncor1	892.24/841.92/809.41	5585.8/1974.2/2758.2/2719.1	841.92	2738.6	1.7005	1794.5	6355.1	23.792	1	1.9978e-125	3.9956e-125	6.3551e-123	True
BRDN0007692787	Reln	691.47/797.48/739.13	2757.9/2776.7/1823.4/2187.1	739.13	2472.5	1.7407	2838.2	5406.5	23.574	1	3.5268e-123	7.0535e-123	1.0938e-120	True
BRDN0007691247	Cnot8	634.46/608.87/605.44	2736.4/1921.7/1129.3/2344.7	608.87	2133.2	1.8071	333.35	4251.3	23.378	1	3.54e-121	7.08e-121	1.0712e-118	True
BRDN0007696809	BRDN0007696809_NegCtrl	936.09/913.77/847.37	5619.9/638.3/1925.7/3808.4	913.77	2867.1	1.6486	2453.6	7035.8	23.287	1	3.0143e-120	6.0285e-120	8.9036e-118	True
BRDN0007695235	C2cd5	1040.4/1026.3/1027.9	6181.2/1710/3885.5/2351.5	1027.9	3118.5	1.6002	78.987	8144.5	23.165	1	5.1349e-119	1.027e-118	1.4815e-116	True
BRDN0007691194	Cela3a	960.95/996.5/923.3	2121.4/2558.3/3321.8/6712.2	960.95	2940.1	1.6123	1340.5	7490.1	22.868	1	4.8354e-116	9.6709e-116	1.3634e-113	True
BRDN0007696822	BRDN0007696822_NegCtrl	441/437.74/455.59	731.62/3157.6/635.88/2576.8	441	1654.2	1.9049	111.77	2852.1	22.717	1	1.5293e-114	3.0586e-114	4.2161e-112	True
BRDN0007692756	Rap2c	955.59/1016.8/1050.1	2718.5/2712.4/6888.4/3320.5	1016.8	3019.5	1.5693	2429.7	8035.4	22.341	1	7.3606e-111	1.4721e-110	1.9851e-108	True
BRDN0007696289	Zfp36l2	895.16/959.63/864.74	2512.3/1996.2/2932.7/7123.8	895.16	2722.5	1.6036	2540.6	6858.1	22.065	1	3.4038e-108	6.8075e-108	8.9845e-106	True
BRDN0007696291	Zfp36l2	669.06/553.09/612.71	2571.4/1537.3/7175.3/138.92	612.71	2054.4	1.7438	3365	4284.5	22.025	1	8.2685e-108	1.6537e-107	2.1371e-105	True
BRDN0007692466	Pak2	924.4/953.48/881.7	5472.8/3853.5/674/1706	924.4	2779.8	1.5873	1334.4	7137.6	21.961	1	3.4051e-107	6.8102e-107	8.6212e-105	True
BRDN0007695526	Ints10	784.55/929.84/831.22	6579.2/665.39/1612.8/3511.9	831.22	2562.4	1.623	5952.9	6254.9	21.889	1	1.6601e-106	3.3201e-106	4.119e-104	True
BRDN0007693020	Sipa1	898.08/862.72/838.89	1466.8/2278.9/2974.8/4870.6	862.72	2626.9	1.6053	909.29	6550.7	21.797	1	1.2464e-105	2.4928e-105	3.0319e-103	True
BRDN0007693738	Arl15	857.15/892.97/763.36	3304.9/1892.9/1683/3430.6	857.15	2598.9	1.5991	5039.9	6498.2	21.606	1	7.8235e-104	1.5647e-103	1.8665e-101	True
BRDN0007692860	Rpl31	391.79/361.63/365.93	1181.7/193.01/2122.3/1599.3	365.93	1390.5	1.9231	343.51	2265.1	21.527	1	4.3074e-103	8.6147e-103	1.0082e-100	True
BRDN0007693024	Skil	1005.3/976.64/940.27	3554.1/707.72/4208.5/2154.9	976.64	2854.5	1.5464	1071.9	7642.5	21.481	1	1.1754e-102	2.3508e-102	2.7004e-100	True
BRDN0007695728	Nprl3	820.6/880.68/782.34	405.26/2756.4/2240.6/4604.7	820.6	2498.5	1.6051	2536.5	6155.9	21.386	1	9.1077e-102	1.8215e-101	2.0544e-99	True
BRDN0007696268	Zbtb7a	762.13/739.81/753.67	2037.1/2734.4/2573.6/1943.2	753.67	2305.3	1.6117	131.82	5538.8	20.849	1	7.7203e-97	1.5441e-96	1.7103e-94	True
BRDN0007693499	Usp22	843.02/758.25/840.91	2867.3/2107.9/866.57/4426.8	840.91	2487.6	1.5636	3418.8	6345.6	20.672	1	3.104e-95	6.2079e-95	6.7558e-93	True
BRDN0007692467	Pak2	924.4/918.5/927.75	2996.4/2294.2/1542.6/3183.3	924.4	2645.3	1.5158	23.006	7137.6	20.369	1	1.5618e-92	3.1236e-92	3.3406e-90	True
BRDN0007692810	Rlim	611.56/595.16/582.82	1049/2256.9/2559.6/1548.4	595.16	1902.7	1.675	210.55	4133	20.338	1	2.9436e-92	5.8871e-92	6.1895e-90	True
BRDN0007695719	Nosip	492.17/541.27/476.6	1603.1/372.48/1693/1802.6	492.17	1648.1	1.7415	1326.6	3266.7	20.224	1	3.0244e-91	6.0488e-91	6.2534e-89	True
BRDN0007690892	Alg10b	616.92/571.05/598.98	1223/2583.7/1167.5/2913.9	598.98	1903.3	1.6663	550.89	4165.9	20.209	1	4.0993e-91	8.1985e-91	8.337e-89	True
BRDN0007693336	Thrap3	706.09/740.28/670.47	1452.5/4364.8/1259.7/2807.2	706.09	2129.8	1.5915	1219.1	5108.3	19.92	1	1.3611e-88	2.7221e-88	2.7235e-86	True
BRDN0007695718	Nosip	547.72/554.98/634.12	2341.9/965.07/1295.8/2212.5	554.98	1754.2	1.6585	3157.8	3790.2	19.479	1	8.2992e-85	1.6598e-84	1.6343e-82	True
BRDN0007693288	Tacc2	930.73/844.75/1000.4	3181.1/2240/2914.6/1130	930.73	2577.3	1.4684	6126.2	7198.5	19.407	1	3.3588e-84	6.7177e-84	6.5109e-82	True
BRDN0007691231	Cldn15	977.03/881.15/829.2	1940.2/939.67/3093.2/2998.6	881.15	2469.4	1.4857	5945.6	6725.1	19.368	1	7.2307e-84	1.4461e-83	1.3801e-81	True
BRDN0007693018	Sipa1	742.64/704.83/670.47	2114.2/3958.5/2010/1519.6	704.83	2062.1	1.5474	1305.2	5097	19.011	1	6.9586e-81	1.3917e-80	1.308e-78	True
BRDN0007691527	Edem3	956.07/961.04/930.17	3095.1/1430.7/2561.6/2581.9	956.07	2571.7	1.4266	347.83	7442.9	18.727	1	1.4798e-78	2.9596e-78	2.74e-76	True
BRDN0007694028	Guk1	586.22/493.52/554.14	1171/286.14/2694/2221	554.14	1696	1.612	2351.8	3783.2	18.564	1	3.1321e-77	6.2643e-77	5.7143e-75	True
BRDN0007691651	Gatd1	728.51/759.19/825.16	2124.9/2135/2730.1/813.19	759.19	2130	1.4871	2646.5	5589.3	18.335	1	2.1572e-75	4.3144e-75	3.8786e-73	True
BRDN0007694481	Slc38a7	677.83/761.56/641.79	2306.1/2456.7/1578.7/899.59	677.83	1942.4	1.5174	4154.6	4856	18.146	1	6.8427e-74	1.3685e-73	1.2127e-71	True
BRDN0007693328	Tecr	482.42/492.58/448.73	1597.7/360.63/2389.1/1414.6	482.42	1506.2	1.6405	619.23	3186.9	18.135	1	8.498e-74	1.6996e-73	1.4849e-71	True
BRDN0007693026	Skil	714.37/784.72/769.02	2650.3/1456.1/1590.7/3381.5	769.02	2120.5	1.4621	1616.1	5679.2	17.934	1	3.1981e-72	6.3962e-72	5.5105e-70	True
BRDN0007691960	Lamb1	748.97/684.03/720.95	1542.1/2604/1410.2/2485.3	720.95	2013.7	1.4806	1074.2	5242.1	17.855	1	1.3111e-71	2.6223e-71	2.2282e-69	True
BRDN0007695730	Nprl3	850.33/845.23/833.64	1651.5/2365.3/3139.3/2170.2	845.23	2267.7	1.4228	80.16	6386.1	17.801	1	3.4982e-71	6.9964e-71	5.8647e-69	True
BRDN0007696272	Zbtb7a	896.62/873.59/849.39	1947.4/2661.6/1927.7/2864.8	873.59	2304.5	1.3984	558.05	6653.4	17.542	1	3.4068e-69	6.8136e-69	5.6353e-67	True
BRDN0007691400	Dcaf15	624.23/592.79/682.18	1305.4/2485.5/1045.1/2260	624.23	1782.7	1.5124	2173.3	4384.5	17.496	1	7.736e-69	1.5472e-68	1.2628e-66	True
BRDN0007693741	Arl15	761.15/777.63/689.45	8723.9/1588.1/1524.5/2553.1	761.15	2070.6	1.4426	2706.6	5607.2	17.487	1	9.0056e-69	1.8011e-68	1.451e-66	True
BRDN0007690923	Apobec3	968.26/1030.5/960.46	3798/2322.9/908.69/2651.3	968.26	2487.1	1.3601	1969.7	7561	17.468	1	1.2633e-68	2.5266e-68	2.0093e-66	True
BRDN0007695058	Kif5b	615.45/713.34/662.79	3007.2/1305.4/276.82/2365	662.79	1835.2	1.4679	2397.9	4722.8	17.06	1	1.4715e-65	2.943e-65	2.3108e-63	True
BRDN0007693812	Clec5a	675.39/706.72/695.51	932.46/2412.7/2411.1/1387.5	695.51	1899.3	1.448	265.19	5013.5	17.001	1	4.0051e-65	8.0102e-65	6.2109e-63	True
BRDN0007694664	Unkl	661.26/626.36/698.33	1379/5902.2/896.66/2270.1	661.26	1824.6	1.4629	1296.4	4709.2	16.952	1	9.3385e-65	1.8677e-64	1.4303e-62	True
BRDN0007696079	Tgif2	1000.4/986.57/1026.3	3365.8/4363.1/1642.9/1523	1000.4	2504.3	1.323	430.75	7874.5	16.948	1	9.9636e-65	1.9927e-64	1.5074e-62	True
BRDN0007693539	Vmn1r60	822.55/879.26/896.24	2141.1/2380.5/2716/841.99	879.26	2260.8	1.3615	1752.1	6707.1	16.869	1	3.7981e-64	7.5962e-64	5.677e-62	True
BRDN0007695307	Dcp2	527.25/568.21/604.23	121.94/1518.7/2218.6/1721.2	568.21	1620	1.5098	1487.3	3902.5	16.836	1	6.6036e-64	1.3207e-63	9.7529e-62	True
BRDN0007692218	Ncor1	888.83/929.84/911.59	2560.7/2079.1/1837.4/3186.7	911.59	2319.9	1.3467	425.72	7014.9	16.815	1	9.5165e-64	1.9033e-63	1.389e-61	True
BRDN0007692707	Ptpn2	617.4/699.16/660.77	1777.1/1847.2/806.39/1944.9	660.77	1812.1	1.4541	1677.1	4704.9	16.785	1	1.5631e-63	3.1262e-63	2.2549e-61	True
BRDN0007694765	Wdr36	425.9/414.1/367.14	1768.1/45.714/1057.1/1470.5	414.1	1263.8	1.6074	1172.3	2638.8	16.541	1	9.2382e-62	1.8476e-61	1.3174e-59	True
BRDN0007691935	Klf6	643.23/667.01/674.91	1136.9/700.95/2467.3/3601.7	667.01	1802.1	1.4325	313.97	4760.1	16.452	1	4.0497e-61	8.0995e-61	5.7092e-59	True
BRDN0007696914	BRDN0007696914_NegCtrl	794.29/868.39/870.39	2393.9/2732.7/2007.9/980.91	868.39	2200.9	1.3407	2747.4	6604.3	16.397	1	1.0018e-60	2.0036e-60	1.3964e-58	True
BRDN0007691110	Cbfa2t3	783.08/799.37/783.96	2612.7/904.12/2334.9/1724.6	783.96	2029.8	1.3713	119.17	5816.5	16.335	1	2.7749e-60	5.5497e-60	3.825e-58	True
BRDN0007692333	Nudt9	543.33/534.65/527.08	1970.7/1059.9/976.89/2212.5	534.65	1515.3	1.5012	66.337	3619.1	16.301	1	4.8555e-60	9.7109e-60	6.6194e-58	True
BRDN0007691874	Irf3	696.83/649.99/721.36	1674.8/2011.4/2461.3/530.26	696.83	1843.1	1.402	1397.7	5025.4	16.17	1	4.0998e-59	8.1995e-59	5.5284e-57	True
BRDN0007694736	Vmn2r14	554.05/485.01/487.5	1495.5/1344.3/920.73/1462	487.5	1403.2	1.5233	2217.8	3228.5	16.116	1	9.9137e-59	1.9827e-58	1.3225e-56	True
BRDN0007696913	BRDN0007696913_NegCtrl	574.03/615.48/581.61	1545.7/160.85/1654.9/2263.4	581.61	1600.3	1.4587	602.47	4016.8	16.074	1	1.9545e-58	3.909e-58	2.5795e-56	True
BRDN0007691623	Fam181a	789.42/798.9/719.74	3276.2/1630.5/1195.5/2397.2	789.42	2013.8	1.35	2472.4	5866.8	15.986	1	8.0522e-58	1.6104e-57	1.0515e-55	True
BRDN0007691165	Ccr10	820.12/854.21/826.37	1045.4/3680.8/3123.3/989.38	826.37	2084.3	1.3337	407.07	6209.7	15.964	1	1.1413e-57	2.2826e-57	1.4749e-55	True
BRDN0007695973	Setd5	743.61/675.99/696.72	1535/1425.6/2112.3/3784.7	696.72	1823.6	1.3869	1314.3	5024.4	15.898	1	3.2699e-57	6.5398e-57	4.1821e-55	True
BRDN0007691963	Lamb1	804.52/741.7/730.65	2757.9/816.08/2186.5/1631.5	741.7	1909	1.3627	2034.5	5429.9	15.841	1	8.1559e-57	1.6312e-56	1.0325e-54	True
BRDN0007693567	Vopp1	955.59/958.21/948.35	1868.5/2747.9/1600.7/3549.2	955.59	2308.2	1.2714	29.649	7438.2	15.684	1	9.793e-56	1.9586e-55	1.2272e-53	True
BRDN0007694554	St8sia4	687.57/735.56/754.88	803.35/2219.7/1538.6/2354.8	735.56	1879.1	1.352	1337.9	5374.1	15.599	1	3.6844e-55	7.3688e-55	4.5708e-53	True
BRDN0007692370	Olfr1002	735.33/682.61/666.43	3552.3/1168.2/2365/855.54	682.61	1766.6	1.3706	1520.5	4898.5	15.488	1	2.0822e-54	4.1644e-54	2.5576e-52	True
BRDN0007693019	Sipa1	494.6/504.87/527.89	1708.9/707.72/1570.7/1229.9	504.87	1400.3	1.4699	317.7	3371.3	15.422	1	5.8548e-54	1.171e-53	7.1211e-52	True
BRDN0007692693	Prss50	912.22/962.94/1019	2840.4/1644/2499.4/2077	962.94	2288.2	1.2478	2859.3	7509.3	15.293	1	4.2307e-53	8.4614e-53	5.0957e-51	True
BRDN0007690837	Abcg3	743.61/814.5/876.45	3744.2/2797/1215.6/830.13	814.5	2006.3	1.2995	4431.6	6099.1	15.261	1	6.9938e-53	1.3988e-52	8.3428e-51	True
BRDN0007695540	Ints14	817.68/788.97/772.65	2759.7/397.88/2256.7/1639.9	788.97	1948.3	1.3031	545.28	5862.7	15.141	1	4.3337e-52	8.6673e-52	5.1203e-50	True
BRDN0007695716	Nosip	394.22/427.34/419.24	277.95/2038.5/351.04/2199	419.24	1194.8	1.5086	345.82	2679.3	14.983	1	4.7707e-51	9.5413e-51	5.5835e-49	True
BRDN0007691459	Dlx5	1086.7/1098.1/1168.9	2487.2/3062.8/2523.5/1507.8	1098.1	2505.3	1.1892	2567.7	8842.4	14.965	1	6.2493e-51	1.2499e-50	7.2457e-49	True
BRDN0007693065	Slc35f2	599.37/634.39/619.98	1669.5/316.61/1769.2/1540	619.98	1604.7	1.3706	316.19	4347.6	14.935	1	9.8003e-51	1.9601e-50	1.1258e-48	True
BRDN0007694163	Nid1	786.98/801.26/808.6	1728.6/4073.6/2164.4/1031.7	801.26	1946.5	1.2795	128.89	5976.3	14.815	1	5.8961e-50	1.1792e-49	6.7107e-48	True
BRDN0007696779	BRDN0007696779_NegCtrl	714.86/760.61/713.68	2437/1872.6/1195.5/1687.4	714.86	1780	1.3149	1047.1	5187.2	14.789	1	8.6754e-50	1.7351e-49	9.7843e-48	True
BRDN0007691297	Creg2	664.67/606.98/589.69	864.32/2433/1233.7/1902.5	606.98	1568.1	1.3678	1813.8	4234.9	14.769	1	1.1609e-49	2.3217e-49	1.2974e-47	True
BRDN0007694197	Olfr118	981.9/954.43/1030.7	871.49/2329.7/3345.9/2224.4	981.9	2277.1	1.2127	1570.1	7693.7	14.766	1	1.2172e-49	2.4343e-49	1.3482e-47	True
BRDN0007695729	Nprl3	987.75/988.46/880.49	2711.3/2199.3/1181.5/2363.3	987.75	2281.3	1.2068	5752.2	7750.7	14.694	1	3.5463e-49	7.0926e-49	3.8934e-47	True
BRDN0007694637	Tns3	1135.9/1014.5/970.16	2087.3/5219.9/2567.6/1091	1014.5	2327.4	1.1972	8353.3	8012.2	14.668	1	5.1371e-49	1.0274e-48	5.5904e-47	True
BRDN0007693377	Tpcn2	701.22/655.19/762.55	1798.6/1688/1327.9/2253.2	701.22	1743.3	1.3127	2940.2	5064.7	14.643	1	7.4733e-49	1.4947e-48	8.0621e-47	True
BRDN0007691352	Cx3cr1	602.78/686.87/650.27	1527.8/988.77/1757.2/2593.7	650.27	1642.5	1.3354	1797.1	4612.4	14.61	1	1.2131e-48	2.4262e-48	1.2974e-46	True
BRDN0007692959	Senp2	931.22/978.06/932.59	1538.6/2659.9/1677/2829.2	932.59	2168.4	1.2164	1034.6	7216.3	14.548	1	3.0136e-48	6.0271e-48	3.1954e-46	True
BRDN0007695230	C2cd5	1056.5/1052.3/1083.7	4812.9/2295.9/2180.5/2476.8	1056.5	2386.3	1.1748	378.49	8426.8	14.487	1	7.3047e-48	1.4609e-47	7.6798e-46	True
BRDN0007691461	Dlx5	642.25/634.87/628.06	1615.7/2866.4/1588.7/433.7	634.87	1602.2	1.3341	50.481	4477.4	14.456	1	1.1423e-47	2.2846e-47	1.1909e-45	True
BRDN0007692329	Nudt7	755.31/695.37/802.14	398.09/2062.2/1875.6/1787.3	755.31	1831.4	1.2767	2892.4	5553.8	14.44	1	1.4478e-47	2.8956e-47	1.4968e-45	True
BRDN0007695571	Keap1	882.98/946.86/907.55	1762.7/3587.7/2461.3/376.1	907.55	2112	1.2177	1074.6	6976.3	14.42	1	1.9271e-47	3.8542e-47	1.9759e-45	True
BRDN0007693498	Usp22	825.97/877.37/792.85	2173.4/2258.6/1327.9/1746.7	825.97	1960	1.2457	1869.8	6205.9	14.395	1	2.762e-47	5.5241e-47	2.8087e-45	True
BRDN0007690965	Ash2l	671.98/667.96/695.1	1807.5/379.26/2118.3/1529.8	671.98	1668.7	1.3109	275.44	4804.1	14.38	1	3.4588e-47	6.9176e-47	3.4886e-45	True
BRDN0007691372	Cyp2b23	730.46/757.3/786.38	1599.5/1847.2/1807.4/2077	757.3	1827.3	1.2696	783.24	5572	14.334	1	6.7157e-47	1.3431e-46	6.719e-45	True
BRDN0007695733	Nprl3	738.74/749.74/926.54	3057.4/1904.7/1715.1/1709.4	749.74	1809.9	1.2703	15689	5503	14.292	1	1.236e-46	2.4721e-46	1.2267e-44	True
BRDN0007691602	Ewsr1	763.1/727.99/729.03	1454.3/2119.8/2078.2/1445.1	729.03	1766.2	1.2755	581.05	5315	14.227	1	3.1276e-46	6.2552e-46	3.0794e-44	True
BRDN0007693158	Sparc	596.94/651.88/642.19	2304.3/1793/1402.2/416.76	642.19	1597.6	1.3135	1071	4541.5	14.177	1	6.3766e-46	1.2753e-45	6.229e-44	True
BRDN0007692646	Prdm9	694.88/733.19/724.99	616.86/1718.5/1807.4/1790.7	724.99	1754.6	1.2739	486.89	5278.5	14.172	1	6.8724e-46	1.3745e-45	6.6609e-44	True
BRDN0007693514	Vmn1r179	1205.1/1145.4/1159.2	2289.9/2769.9/1656.9/3242.6	1159.2	2529.9	1.1253	1148.3	9458.3	14.094	1	2.0529e-45	4.1058e-45	1.9743e-43	True
BRDN0007694867	Lcn15	1016/965.3/914.82	2404.7/1322.3/1969.8/2559.8	965.3	2187.3	1.1792	2559.8	7532.3	14.08	1	2.5314e-45	5.0627e-45	2.4157e-43	True
BRDN0007696721	BRDN0007696721_NegCtrl	580.37/610.76/676.52	190.08/1393.4/1662.9/1983.8	610.76	1528.2	1.3217	2624.4	4267.6	14.043	1	4.2231e-45	8.4463e-45	3.9994e-43	True
BRDN0007692355	Obox6	576.96/545.05/587.67	622.24/1256.3/1654.9/1858.5	576.96	1455.6	1.3336	566.43	3977	13.933	1	2.0089e-44	4.0178e-44	1.888e-42	True
BRDN0007691304	Crot	806.47/799.37/706.41	1676.6/3294.8/2066.1/1616.2	799.37	1871.4	1.2261	4346.1	5958.8	13.887	1	3.7801e-44	7.5602e-44	3.526e-42	True
BRDN0007694129	Mbtd1	569.65/579.56/558.99	989.85/1886.1/2673.9/469.28	569.65	1438	1.3344	105.89	3914.7	13.878	1	4.2849e-44	8.5699e-44	3.9671e-42	True
BRDN0007695799	Pou2af1	923.42/949.23/894.22	1687.4/1175/2477.3/3056.2	923.42	2082.4	1.1723	759.21	7128.3	13.727	1	3.5063e-43	7.0126e-43	3.2222e-41	True
BRDN0007696329	Egfr	675.88/641.01/674.1	1825.5/529.94/2228.6/1428.2	674.1	1626.8	1.2698	549.03	4822.9	13.719	1	3.9295e-43	7.8589e-43	3.5845e-41	True
BRDN0007693450	Ube2l3	766.52/747.37/749.23	2306.1/1980.9/665.97/1546.7	749.23	1763.8	1.2341	151.18	5498.3	13.683	1	6.4009e-43	1.2802e-42	5.7963e-41	True
BRDN0007693025	Skil	732.4/733.19/713.68	1877.5/1550.9/8928.4/1580.6	732.4	1729.1	1.2381	175.57	5345.6	13.632	1	1.3001e-42	2.6001e-42	1.1687e-40	True
